stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,0.27777777777777773,0.24572649572649574,0.9333333333333333,0.03432624787092209,0.022792913518537225,0.011396456759268613,0.1409321960479824,0.44452010924339436,0.04843900782252673,0.15843621399176955,2.0,2.6418696995749236,0.14688685536384583,13.091906841230808,0.009344687252841405,0.2045610443942314,0.012555136323861672,1.9854923314553548,13,43,0.17902355775131581,-0.5684934886429498,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,0.27777777777777773,0.24572649572649574,0.9333333333333333,0.10270391404628754,0.030361631317663656,0.015180815658831828,0.14947569557845858,0.3667224336423523,0.048527778868272434,0.13580246913580246,2.0,2.9794328257871787,0.133743017911911,14.282931781649593,0.010194812121091787,0.22317080908827489,0.014042976456200854,2.245080623623344,12,45,0.19508576680840026,-0.5807774511617027,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.5,0.23611111111111108,0.1976190476190476,1.0,0.19965210556983948,0.04234725830222322,0.02117362915111161,0.15957650115439231,0.33397730623497524,0.04856505032445559,0.12962962962962962,2.0,3.5913292138425033,0.11817365884780884,15.500209913577496,0.011063675884066735,0.24219077989964838,0.014986909685600238,2.5505682782270553,12,48,0.21442550793599366,-0.5823809975184304,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,0.5,0.23611111111111108,0.1976190476190476,1.0,0.00031740267877466977,0.020082248339650114,0.010041124169825057,0.13833665009088342,0.46822000523464036,0.04838234223800967,0.15432098765432098,3.0,3.4788870606629114,0.13879486918449402,12.38048169536941,0.008836889147301507,0.19344502649014705,0.011660574571417854,1.821032539175652,13,38,0.1670075781445727,-0.558606429415219,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.0,0.23611111111111108,0.20128205128205132,0.9333333333333333,0.0009021401638165116,0.02013960926047435,0.010069804630237175,0.1384505180486277,0.4704712460626876,0.04838140016726296,0.1522633744855967,2.5,3.3362364418933925,0.13994616270065308,12.320261154159532,0.008793905177844062,0.19250408053374266,0.011620097417952866,1.821346223761565,13,38,0.1661232561515741,-0.5569339633498506,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.5,0.23611111111111108,0.20128205128205132,0.9333333333333333,0.002555767772719264,0.02019718478654064,0.01009859239327032,0.13859971628302012,0.4670802048436923,0.0483789295153332,0.14814814814814814,2.5,3.3487651072065745,0.13381820917129517,12.24614187289929,0.008741000623054454,0.1913459667640513,0.01147417241490941,1.8190522950929962,12,37,0.16444975978714257,-0.5556974777199988,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,0.5,0.23611111111111108,0.1976190476190476,1.0,0.00011355479364283383,0.02015330306831845,0.010076651534159225,0.13846029127270396,0.4688699767418176,0.04838443396432558,0.15432098765432098,2.5,3.4653078489478797,0.13607996702194214,12.382993406066387,0.008838681945800418,0.19348427196978735,0.011656332117305102,1.8261774303317415,13,38,0.16681948300489846,-0.5588208621977173,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.0,0.23611111111111108,0.1976190476190476,1.0,0.0007832288974896073,0.020123840715714613,0.010061920357857307,0.13845801429514845,0.4686645627000356,0.04838452391749126,0.15432098765432098,2.5,3.5397869509583586,0.14018391072750092,12.399588784235688,0.008850527326363803,0.1937435747536826,0.011823491068672653,1.827589071134125,13,38,0.167388831059255,-0.559219054080313,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.5,0.23611111111111108,0.1976190476190476,1.0,0.0011227369541302323,0.020180365509043452,0.010090182754521726,0.13862762539960619,0.46990504829838026,0.0483843837115509,0.15637860082304528,3.0,3.322425123228234,0.14057451486587524,12.4294797065514,0.008871862745575589,0.19421062041486561,0.01171762889271288,1.826935963830577,13,38,0.16761680676742496,-0.5594439092245012,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,0.5,0.27777777777777773,0.25,0.8666666666666667,0.005757749080657959,0.020126272392329465,0.010063136196164732,0.13838650084652246,0.4680207317125897,0.04841175050916249,0.1522633744855967,2.0,3.8621027581123606,0.1369195580482483,12.45798458879688,0.008892208842824325,0.19465600919995124,0.011629496652046684,1.8219448171700532,12,38,0.16772104623948206,-0.5597339391960607,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.0,0.25,0.17777777777777778,0.8,0.009713578037917614,0.020126804100520982,0.010063402050260491,0.13823387301323437,0.46440445395677016,0.04837685122270236,0.15020576131687244,2.0,3.2739460716915167,0.14203578233718872,12.279812918750626,0.008765034203248126,0.19187207685547852,0.011623349475809366,1.8070552086041216,13,38,0.1653740028842852,-0.5561577679424469,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.5,0.23611111111111108,0.1976190476190476,1.0,0.020935602486133575,0.02035388552706272,0.01017694276353136,0.1386869986158014,0.4586568360388721,0.04836987164889606,0.1522633744855967,2.0,3.2075216704901837,0.12994381040334702,12.238959621469219,0.00873587410525997,0.19123374408545657,0.011498995105548356,1.7931938253457684,15,37,0.1670419525846228,-0.5527721679750054,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,0.5,0.23611111111111108,0.1976190476190476,1.0,2.6094912755070254e-05,0.02009148288978233,0.010045741444891164,0.13843573243769108,0.46810681471950477,0.04838118292820097,0.15432098765432098,3.0,3.478189195210261,0.14032799005508423,12.376843701179855,0.008834292434817884,0.19338818283093526,0.01163184907992824,1.8219334229365158,13,38,0.16637309574874357,-0.5594580601673442,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.0,0.23611111111111108,0.1976190476190476,1.0,0.0002868612646125257,0.020073953153452156,0.010036976576726078,0.1384824243760341,0.4671778744352306,0.048376958765652185,0.15432098765432098,3.0,3.485614398248364,0.1402202695608139,12.335569806327998,0.008804832124431118,0.19274327822387494,0.011529561606306537,1.8143833627329786,13,37,0.1651297481970687,-0.5598575987072157,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.23611111111111108,0.1976190476190476,1.0,0.0007607062580063939,0.020074666206097477,0.010037333103048739,0.1385137735619854,0.46651708431431904,0.04837139676283724,0.1522633744855967,3.0,3.4946683193587877,0.14014938473701477,12.22471960907431,0.008725709927961678,0.19101124389178614,0.011397058178850991,1.7985392534709501,13,37,0.16364707097330514,-0.5577281207428314,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,0.5,0.23611111111111108,0.20128205128205132,0.9333333333333333,0.07064925879240036,0.02503245286846569,0.012516226434232844,0.14259609492989225,0.4646540884991614,0.04841999254083827,0.1440329218106996,2.0,3.1099025397275986,0.12996327877044678,13.08902215988743,0.00934262823689324,0.20451597124824109,0.012212598072353,2.0133725405607366,12,42,0.17731084542162232,-0.567900922612292,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.27777777777777773,0.23917748917748916,0.8,0.1812012493610382,0.03875605359100006,0.01937802679550003,0.15184424151561846,0.35848894983482466,0.04857787393444007,0.1419753086419753,2.0,3.6029602420380824,0.1580430418252945,15.3259733472012,0.01093931002655332,0.23946833355001876,0.013724417900468366,2.5246121054622486,16,45,0.2054993135883933,-0.5717781082918009,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.23611111111111108,0.18461538461538463,0.9333333333333333,0.2817622125148773,0.07573733720730744,0.03786866860365372,0.16299467259923967,0.3460727537081727,0.04877956023762956,0.14814814814814814,2.5,2.921328133831186,0.12801839411258698,19.193029328465432,0.013699521290838994,0.2998910832572722,0.015953472773333394,3.641047501035378,20,48,0.25830917915336615,-0.5799518329872929,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,0.23611111111111108,0.20128205128205132,1.0,0.013061193749308586,0.022596892875767247,0.011298446437883624,0.13990697279347444,0.4881233084014138,0.04853735524200047,0.17695473251028807,2.0,3.193092907658545,0.15962375700473785,13.156324483068037,0.009390667011468977,0.2055675700479381,0.011535875006710106,2.5723313002698185,17,38,0.157363770975644,-0.5850534380030391,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,0.19444444444444442,0.13095238095238096,0.9333333333333333,0.13911563158035278,0.030144182707045497,0.015072091353522749,0.14380304835195462,0.4377611126423632,0.0484646736972666,0.14814814814814814,2.0,3.5920070609505683,0.13425707817077637,13.641607405545276,0.00973705025377964,0.21315011571164494,0.011103510246134724,2.6401280907778095,21,39,0.16640160423269965,-0.5771917662107929,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,0.2916666666666667,0.242063492063492,0.7333333333333333,0.31213822960853577,0.047967451714006404,0.023983725857003202,0.14892241038152543,0.4653751191663123,0.04848789733036566,0.13786008230452676,2.5,3.537692741109614,0.12762683629989624,14.446045036827359,0.010311238427428522,0.22571945370042745,0.011217023241156445,2.994741204872113,16,42,0.18106735697347176,-0.5651693798919344,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,0.27777777777777773,0.25,0.9333333333333333,0.04271937161684036,0.025439938415248546,0.012719969207624273,0.1440895697882534,0.45047406885040786,0.04859193926856997,0.17078189300411523,2.0,3.27848989911886,0.1273106411099434,13.759300588307287,0.009821056808213624,0.21498907169230128,0.01242007624572167,2.9703767596108377,13,43,0.1629417350146317,-0.5923859261186105,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,0.23611111111111108,0.20128205128205132,0.8666666666666667,0.10215581953525543,0.034623259922824216,0.017311629961412108,0.15353699848974442,0.35486917878879215,0.048679895913009426,0.16666666666666666,2.0,3.290989117818245,0.1330244094133377,14.98776032143334,0.010697901728360699,0.2341837550223959,0.013379653911543365,3.4626435862998397,12,47,0.18235645629004768,-0.600711195221811,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.5,0.29166666666666663,0.2748917748917749,0.8,0.1953565776348114,0.04762267472674659,0.023811337363373295,0.16325278976376717,0.29762476095778806,0.04869139521413793,0.16049382716049382,2.0,3.1109399714546457,0.13950884342193604,16.03360104621685,0.011444397606150502,0.2505250163471383,0.01474459440025895,4.441463533170636,12,47,0.1939650786505202,-0.5974293342986736,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,0.5,0.23611111111111108,0.20128205128205132,1.0,0.0003614664019551128,0.020776764769417182,0.010388382384708591,0.1392598230979313,0.4869676134506309,0.04850801927270367,0.17695473251028807,2.0,3.6722094018420126,0.14782361686229706,12.988119775753878,0.009270606549431747,0.20293937149615432,0.011118097541059736,2.4129161066907585,17,38,0.1555757549855116,-0.5841656153320703,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,0.23611111111111108,0.20128205128205132,1.0,0.0011676748981699347,0.020897065386975264,0.010448532693487632,0.13947523769622036,0.4884466266876588,0.048514922370978944,0.1728395061728395,2.0,3.5743263104635887,0.12309608608484268,12.934611913024536,0.009232413927926151,0.20210331114100838,0.011009787533679937,2.4126836830801395,16,38,0.15551304080551442,-0.5819266445296913,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,0.23611111111111108,0.20128205128205132,1.0,0.0028303584549576044,0.020921771760887435,0.010460885880443718,0.1395101557151218,0.4879882861584292,0.04851307847633558,0.16666666666666666,2.0,3.055789767804705,0.1456661969423294,12.910742775235045,0.009215376713229868,0.20173035586304755,0.010937556029241634,2.3949116059790923,14,38,0.1542701929280156,-0.5823262600638069,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,0.23611111111111108,0.20128205128205132,1.0,0.0001222689897986129,0.02085313438342838,0.01042656719171419,0.1394132912664208,0.4882628452228792,0.04850857144764935,0.17695473251028807,2.0,3.264914239346795,0.14860603213310242,12.978227421476394,0.009263545625607704,0.20278480346056865,0.011163143439310377,2.417604759169101,16,38,0.15523050047754622,-0.5839831467708184,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,0.23611111111111108,0.20128205128205132,1.0,0.0009699781658127904,0.020846373545103394,0.010423186772551697,0.13934049578899063,0.4880244639542307,0.048513678635803185,0.17901234567901234,2.0,3.347487613101092,0.15277916193008423,13.009882699488417,0.009286140399349333,0.20327941717950648,0.011208932388791509,2.41999774449594,17,38,0.15642662423060755,-0.5842556223821399,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,0.23611111111111108,0.20128205128205132,1.0,0.001171326613985002,0.020860084637820672,0.010430042318910336,0.1393602862488404,0.4866238386354454,0.04851050346352471,0.1728395061728395,2.0,3.274616759376829,0.13604873418807983,12.984490620389778,0.009268016145888493,0.2028826659435903,0.011136531361799325,2.4137212053901473,17,38,0.15634530334282318,-0.5833115365943135,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,0.27777777777777773,0.23917748917748916,0.8666666666666667,0.00335735478438437,0.0208928741500521,0.01044643707502605,0.13926528399962965,0.48715638155234336,0.04852127826683932,0.17695473251028807,2.0,3.358217700278046,0.15759145841002464,13.015351870486176,0.009290044161660368,0.20336487297634653,0.011169729885026014,2.4196603515866957,15,37,0.15637067481290312,-0.5833406491828403,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,0.19444444444444442,0.1346153846153846,0.8666666666666667,0.006508088205009699,0.02089602065785432,0.01044801032892716,0.139083032960757,0.4876449214876763,0.04850714729925607,0.16872427983539096,2.0,3.1963792640030197,0.15532666444778442,12.933735430502004,0.009231788315847256,0.20208961610159382,0.011177071935584797,2.4562035450235977,14,37,0.15419817448843484,-0.5827857087004911,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,0.23611111111111108,0.20128205128205132,1.0,0.010546612553298473,0.02100534593038491,0.010502672965192455,0.1394105978598276,0.4837109686422372,0.04848738482648263,0.1646090534979424,2.0,3.5313862837839594,0.17471098899841309,12.938321547939584,0.009235061775831251,0.202161274186556,0.011474975287272954,2.464256669712236,16,39,0.15571392973686973,-0.5805308455249664,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,0.23611111111111108,0.20128205128205132,1.0,4.3650466977851465e-05,0.020736649727185943,0.010368324863592971,0.13937608444733257,0.4881572226028033,0.04849887914523217,0.1748971193415638,2.0,3.307668682795371,0.1493455395102501,12.9423406901542,0.00923793054257973,0.20222407328365935,0.011147593251121485,2.3979136575222593,16,38,0.15435356299955552,-0.5844032284827941,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,0.23611111111111108,0.20128205128205132,1.0,0.0005084117292426527,0.020672456377510008,0.010336228188755004,0.13939294371866842,0.48828484818403595,0.048477705410482096,0.1728395061728395,2.0,3.3469580708039817,0.12970154639333487,12.822068845130605,0.009152083401235264,0.20034482570516574,0.010891179485017347,2.368740763740125,14,37,0.15179257994059298,-0.5834616488580954,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,0.23611111111111108,0.19444444444444442,0.9333333333333333,0.0015012462390586734,0.020661701565927726,0.010330850782963863,0.13938813541290213,0.48891451547865056,0.04845753124917281,0.1646090534979424,2.0,3.4071610884723977,0.14517125487327576,12.668763905322074,0.009042658033777354,0.1979494360206574,0.010589265928902743,2.3456931753922965,13,37,0.14940888784597822,-0.5807326266459616,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.23611111111111108,0.19444444444444442,0.9333333333333333,0.07873743027448654,0.027369995978706617,0.013684997989353308,0.1458945651358462,0.44428176993274615,0.048541334712459326,0.17901234567901234,2.0,3.5257288382364447,0.1142066940665245,13.78028431526373,0.009836034486269614,0.21531694242599575,0.011592097764769724,2.911880772613116,12,41,0.16271447390390675,-0.5910035823224462,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.3333333333333333,0.3383838383838384,0.8666666666666667,0.18060225248336792,0.04255827491866547,0.021279137459332735,0.1571003942947966,0.34095681785333354,0.04864828897061913,0.15432098765432098,2.5,3.364340557326063,0.15440044552087784,15.933901179595447,0.011373234246677692,0.2489672059311788,0.014028769451734573,3.970643042005642,14,46,0.19171080947169988,-0.5941673533724194,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.3333333333333333,0.3074074074074074,0.6666666666666666,0.27130621671676636,0.07963117082806201,0.039815585414031004,0.16754897169423727,0.2884766850526021,0.04882537667128159,0.1522633744855967,3.0,3.1910968927955734,0.13022974133491516,19.45236961042932,0.013884632127358543,0.30394327516295805,0.01761005641929427,6.001167305310001,14,50,0.22578178309255842,-0.5990137367965266,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.2916666666666667,0.24444444444444446,1.0,0.011257330887019634,0.022272376267937013,0.011136188133968506,0.1396703128183856,0.4691464042347094,0.04856228397790775,0.17695473251028807,2.0,2.974147468635885,0.12445840239524841,12.901035083779849,0.009208447597273269,0.2015786731840602,0.012417438199908216,1.8883838308551728,15,39,0.17272247028245147,-0.5766963341236381,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.25,0.18253968253968253,0.8666666666666667,0.12417580187320709,0.028470294186590476,0.014235147093295238,0.14278452846521666,0.43533248009727304,0.04850510537798981,0.14814814814814814,2.5,3.4129732753470403,0.13479802012443542,13.22402798319148,0.009438992136467865,0.20662543723736687,0.012144705514535501,2.07386531602818,16,38,0.18575709718340175,-0.5569143291083188,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.2916666666666667,0.24027777777777773,0.9333333333333333,0.2903093099594116,0.04860716139332246,0.02430358069666123,0.14847982748994135,0.4980677739599645,0.048558283378259244,0.1440329218106996,2.5,3.1058419706503946,0.11764989420771599,14.005359816192708,0.009996687948745687,0.21883374712801107,0.012545998225206315,2.319945613038233,21,42,0.1970886022223264,-0.5519787097521961,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.2916666666666667,0.24444444444444446,1.0,0.04349672049283981,0.023964684076082998,0.011982342038041499,0.1416935485854056,0.46662244787657514,0.04861511611000225,0.18106995884773663,2.0,3.9315162306566203,0.12211138755083084,13.508170335939129,0.009641806092747415,0.21106516149904891,0.01244322679542308,1.9372252723032686,15,42,0.17715538519605617,-0.5874206233827636,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.23611111111111108,0.20634920634920637,0.8666666666666667,0.1130203902721405,0.031522335242718226,0.015761167621359113,0.14871010079186467,0.3775810725354597,0.04868407507743576,0.18930041152263374,2.0,2.900083709620372,0.12035597860813141,14.647236706657026,0.010454844187478248,0.22886307354151608,0.012866949130781133,2.098553015071523,15,45,0.19265561460785344,-0.5954726630923688,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.23611111111111108,0.20370370370370372,0.7333333333333333,0.2122637778520584,0.0433512701449528,0.0216756350724764,0.1578954276702396,0.3471866802345193,0.048694792312112566,0.19135802469135801,2.0,2.5614726557437892,0.11098593473434448,15.825517632935847,0.011295872685892825,0.24727371301462253,0.013418794482442535,2.6163939100389144,15,46,0.20880406163735946,-0.5945499779653498,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.2916666666666667,0.24444444444444446,1.0,0.0003235578478779644,0.020465549126861857,0.010232774563430929,0.1391716663572888,0.4864293472317527,0.048537557471709854,0.1748971193415638,2.0,3.712512102656383,0.10566362738609314,12.71060469565625,0.009072522980482691,0.19860319836962892,0.012395727535814915,1.8415417296870022,15,39,0.17057035177949728,-0.5747233869058922,
outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.2916666666666667,0.24444444444444446,1.0,0.0013496240135282278,0.020596128865676033,0.010298064432838016,0.13945852124755787,0.4887445339913725,0.04854124374278555,0.17695473251028807,2.0,3.6170674282389013,0.09934459626674652,12.66943400874094,0.009043136337431078,0.1979599063865772,0.012584262276170502,1.8398733034621804,15,39,0.17071485504947456,-0.5734045052860892,
