heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.72,0.75,0.72,0.15863005816936493,0.01596906655670081,0.007984533278350405,0.05527270751019121,0.9217082874813631,0.0060133549462571476,0.7730061349693251,1.0,0.31445734507692424,0.06926437094807625,12.402563077180707,0.008852650304911282,0.19379004808094852,0.004963461003753661,3.5781427594636033,10,13,0.17318538751678716,-0.27332535715096584,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.5,0.4841269841269841,0.54,0.32167506217956543,0.03715135794774518,0.01857567897387259,0.0748422515652858,0.8573566394623757,0.006670362761343338,0.6687116564417178,1.0,0.41824246446748325,0.06348294019699097,13.844873595001282,0.009882136755889566,0.21632614992189497,0.0051862076842446,5.0939915362560635,9,18,0.1878926635373409,-0.26343470963672644,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.88,0.8988294314381271,0.94,0.015918495133519173,0.00516970422690956,0.00258485211345478,0.03410171191681192,0.9587437927217424,0.005080117438615084,0.754601226993865,1.0,0.2642447972736176,0.06588105112314224,11.456516989210133,0.008177385431270615,0.17900807795640836,0.006106261377062968,3.965330314283106,11,18,0.15145419967211637,-0.32061801614842805,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.84,0.8765217391304347,0.9,0.07361866533756256,0.010956793035814271,0.0054783965179071355,0.039439383365614596,0.9530807743782551,0.005153772394871962,0.7484662576687117,1.0,0.2547457180061998,0.06253452599048615,11.844885692694355,0.008454593642180125,0.18507633894834932,0.006404480863301936,4.324297038232254,13,18,0.15432589591153487,-0.3228366805689984,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.66,0.7194637537239326,0.72,0.16754591464996338,0.02160466812752973,0.010802334063764865,0.04513312621703733,0.9478941966171082,0.00521463449354217,0.7484662576687117,1.0,0.323252638271042,0.062401026487350464,11.881449616243945,0.00848069208868233,0.1856476502538117,0.006919674697439956,4.495300568549817,14,17,0.15034216574101264,-0.3251452449881799,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.78,0.793752674368849,0.84,0.0339648611843586,0.00490319295241037,0.002451596476205185,0.03552066204161311,0.9576478124523649,0.005149139790517179,0.7975460122699386,1.0,0.2637710961122287,0.05622274428606033,11.708128241670483,0.008356979472998204,0.18293950377610127,0.00703210569344488,3.8520303468029824,12,22,0.16802509159034343,-0.30878060626371734,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.74,0.7355478861087144,0.76,0.0939294844865799,0.008179301012192526,0.004089650506096263,0.04274095964399614,0.9489412649755625,0.005309246087246825,0.7975460122699386,1.0,0.2027277995511595,0.06364009156823158,12.347945198477216,0.008813665380783167,0.19293664372620647,0.00795740613376229,4.098957424864323,15,25,0.19076120541481942,-0.29939772188032293,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.72,0.6961805555555556,0.7,0.14738497138023376,0.013814284522947253,0.006907142261473626,0.05199549842785644,0.9287033515099836,0.005630191165301533,0.8098159509202454,1.0,0.21998613814751525,0.0617169588804245,13.045327284756922,0.009311439889191236,0.20383323882432688,0.00861174867411377,4.383383363105472,17,29,0.21058243986180514,-0.2909669850306909,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.94,0.9591836734693877,1.0,7.816910510882735e-05,0.0036048992500605616,0.0018024496250302808,0.033380409125007615,0.9613618942605663,0.005026594199368264,0.7730061349693251,1.0,0.25220007986275983,0.06692593730986118,10.948891723041244,0.00781505476305585,0.17107643317251947,0.005666571385240649,3.617789909564645,10,16,0.1436668573564657,-0.3249405461235256,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.9,0.9281462585034014,0.96,0.00040130139677785337,0.003653159450965138,0.001826579725482569,0.03355872414724549,0.9609809294270169,0.005035225038175538,0.7668711656441718,1.0,0.2541818790822927,0.06804190948605537,11.078547606995544,0.007907600004993251,0.17310230635930543,0.005782684965764312,3.692078919402112,10,16,0.14449033396744654,-0.32743068559997934,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,0.88,0.8988294314381271,0.94,0.0010090447030961514,0.003722122680017767,0.0018610613400088835,0.033622941107665436,0.9610700300834927,0.005039385703325804,0.754601226993865,1.0,0.25515308722623414,0.06957579404115677,11.228876463261143,0.008014901115818089,0.17545119473845533,0.005879964511773611,3.7866278509690305,10,17,0.14593695722262737,-0.32974014724206424,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,0.94,0.9591836734693877,1.0,3.948688390664756e-05,0.0035912238433582484,0.0017956119216791242,0.03330025252682709,0.9613504201829085,0.005024670756285611,0.7730061349693251,1.0,0.24931072402183002,0.06566331535577774,10.87713264628449,0.007763834865299422,0.1699551975981952,0.005613308159473428,3.578296706640073,10,16,0.1432293597653188,-0.3234445429627158,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,0.94,0.9591836734693877,1.0,0.00018255233590025455,0.003594570883755723,0.0017972854418778616,0.033263486135203545,0.9615180130829397,0.005023813275555482,0.7852760736196319,1.0,0.25964017824369506,0.06499431282281876,10.885200224593989,0.007769593308061377,0.1700812535092811,0.005616065623811336,3.583976872773074,10,16,0.1431754277425921,-0.32367248353426475,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,0.94,0.9591836734693877,1.0,0.00014897584333084524,0.0036137373905388926,0.0018068686952694463,0.03334841264318012,0.9609179234614742,0.005027648196898268,0.7730061349693251,1.0,0.24910369755840167,0.0677088052034378,10.888976588230141,0.0077722887853177314,0.17014025919109602,0.0056284141340697475,3.587659885436547,10,16,0.1432810781662033,-0.32364669246076117,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,0.94,0.9591836734693877,1.0,0.0005258870078250766,0.003633020497241211,0.0018165102486206056,0.03351672169657968,0.9610282894699964,0.005026847616175656,0.7607361963190185,1.0,0.23309260963056877,0.0675232857465744,10.800403637153709,0.007709067549717136,0.16875630683052667,0.00560419591821746,3.560740498400566,10,16,0.14247660010178664,-0.32302005925142113,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,0.9,0.9190654985398414,0.96,0.0010684323497116566,0.0036322066242510916,0.0018161033121255458,0.03361573613937244,0.9607425401347419,0.005031425603116596,0.7607361963190185,1.0,0.2715835913953344,0.06641310080885887,10.820080151671272,0.007723112171071572,0.16906375236986365,0.005605984678452839,3.5575903784120175,10,16,0.14295827765523428,-0.32300762556111295,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,0.92,0.9391666666666667,0.98,0.0017563760047778487,0.003652192076937483,0.0018260960384687416,0.033793081499364046,0.9599140353483783,0.005036758530855045,0.7484662576687117,1.0,0.24143512520549304,0.06821981072425842,10.777616140474406,0.00769280238435004,0.16840025219491261,0.005607770258797669,3.54494981240907,10,16,0.14265926500144416,-0.3229514152350839,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,0.94,0.9591836734693877,1.0,4.112720546345372e-07,0.003591000632137241,0.0017955003160686205,0.03331784792770176,0.9613105244640517,0.005024236170172558,0.7730061349693251,1.0,0.24781381394745333,0.0652569979429245,10.854331141082112,0.007747559700986518,0.16959892407940802,0.005595941424639298,3.568469354830573,10,16,0.14302063717668262,-0.32315424783207164,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,0.94,0.9591836734693877,1.0,9.680986295279581e-06,0.00359577550174223,0.001797887750871115,0.033356375941050495,0.9612931056546984,0.005024341444534782,0.7668711656441718,1.0,0.2463507942911623,0.06602543592453003,10.82668051283978,0.007727823349635817,0.16916688301312158,0.005585141385690296,3.5598865639409603,10,16,0.14274434967029265,-0.3228529172566141,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,0.94,0.9591836734693877,1.0,4.955053373123519e-05,0.0036038167484420563,0.0018019083742210281,0.0334198404507061,0.9611349451944948,0.005024799763176789,0.7668711656441718,1.0,0.2442805139242893,0.06786300614476204,10.789374262167867,0.007701195047942803,0.16858397284637294,0.0055724548963808004,3.549284451361022,10,15,0.14235447278946595,-0.32248921012099346,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,0.78,0.7817796610169492,0.8,0.0495600663125515,0.006192339973220962,0.003096169986610481,0.0365125666719622,0.9554981215210419,0.005136919223499716,0.7730061349693251,1.0,0.24556452338829382,0.05637294054031372,11.607678767534653,0.008285281061766347,0.18136998074272898,0.007204882519239243,4.018954654290975,12,20,0.16269010594221073,-0.3112802420287926,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.6000000000000001,0.5672348484848485,0.62,0.12382163107395172,0.013413093807838325,0.0067065469039191625,0.046539755671556195,0.9430177122400772,0.005440695369047378,0.803680981595092,1.0,0.23161291826878389,0.053898610174655914,13.994496042718549,0.009988933649335152,0.2186640006674773,0.009208502741515377,5.4320182384041615,17,29,0.2021621631311973,-0.3030598884158462,
Au,400-1800_common,poster,poster_holdout_Au,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.5,0.43067226890756305,0.52,0.26132887601852417,0.0367012394011,0.01835061970055,0.06637150678352494,0.9020077451649294,0.0058517906160305885,0.7239263803680982,1.0,0.37043900901955007,0.07338005863130093,15.520368016079658,0.011078064251305966,0.24250575025124463,0.009952137305217452,6.844299559497638,20,32,0.22207430485813348,-0.29649757943674104,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,0.6933333333333334,0.611026551665821,1.0,0.010376202873885632,0.016980527483843863,0.008490263741921932,0.1502140703771876,0.7950507556692912,0.01960361335050658,0.2642174131857071,2.0,0.7682143550584997,0.08599004661664367,21.44249078419857,0.015305132608278779,0.33503891850310263,0.04414481824621319,4.550044021006747,56,64,0.34258060099508536,-0.422396335825991,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.0,0.6933333333333334,0.6262696859565744,0.9733333333333334,0.04300445690751076,0.018742448698414307,0.009371224349207154,0.1567467638549934,0.791036405518244,0.019639220078337735,0.24760946149974836,2.5,0.7314614825273181,0.09480345714837313,21.729828844075264,0.015510227583208611,0.339528575688676,0.047157933284841996,4.60519014231602,59,64,0.34273674307316926,-0.421681808725898,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.5,0.6666666666666666,0.6296296296296297,0.8933333333333333,0.1184052899479866,0.02067597605009756,0.01033798802504878,0.16140242901035753,0.7772090331003522,0.019638198894726868,0.23754403623553094,2.5,0.8663270005908122,0.08361518383026123,19.197828276497447,0.013702946664166629,0.2999660668202726,0.04112709393582703,4.236363639502829,58,64,0.3239032313044542,-0.40390394829660486,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,0.6933333333333334,0.611026551665821,1.0,0.026257790625095367,0.017453812904637152,0.008726906452318576,0.14996019917137546,0.7962130521783681,0.019664664173417813,0.2662304982385506,2.0,0.7104432153825222,0.06684440094977617,21.34594895272596,0.01523622337810561,0.33353045238634305,0.047799699522941524,3.6209864480507847,55,64,0.3484310031986085,-0.429967000776669,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,0.6666666666666666,0.5910493827160493,0.9733333333333334,0.08521362394094467,0.01916679772313494,0.00958339886156747,0.15825779346802438,0.7669017214743705,0.019822252216228905,0.27226975339708104,2.0,0.5195697039879135,0.08349142363294959,23.056387995561362,0.01645709350147135,0.36025606243064623,0.05527915610835986,3.469413780615693,56,63,0.3733302332768744,-0.4436072621218955,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.5,0.5733333333333334,0.5127973501957243,0.88,0.1631082445383072,0.021641669890559448,0.010820834945279724,0.16735378720389904,0.7497272067277757,0.020077252997853727,0.27528938097634625,2.5,0.5506969349751965,0.08675622940063477,26.374152918939366,0.01882523406062767,0.4120961393584277,0.06768920718701589,4.158872008230586,58,63,0.4155128096386018,-0.47700763622772985,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,0.5,0.6933333333333334,0.611026551665821,1.0,7.05687198205851e-05,0.016335621576340772,0.008167810788170386,0.14600777931489575,0.7982058264151962,0.019562543349124915,0.26321087065928533,2.0,0.7599571002042629,0.07902246294543147,20.688917301467736,0.014767250036736429,0.3232643328354333,0.04216599881911434,4.656706809301971,56,64,0.3371202739138357,-0.41645552257946594,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.0,0.6933333333333334,0.611026551665821,1.0,0.00032595236552879214,0.016414555876854118,0.008207277938427059,0.14593847583787173,0.7972501173178939,0.019574882200876408,0.2642174131857071,2.0,0.7785095436148167,0.07840240700170398,20.741804936430835,0.014804999954625864,0.32409070213173186,0.043063042109743904,4.596266224192419,56,64,0.33767695036014933,-0.4185150341174873,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.5,0.6933333333333334,0.611026551665821,1.0,0.0010974621400237083,0.016424935876560586,0.008212467938280293,0.1457560785653407,0.7973624416532139,0.019581390644045592,0.26723704076497234,2.0,0.7747555273358175,0.08002857118844986,20.68675953218521,0.014765709873080093,0.32323061769039385,0.04355050352147373,4.463596914432864,55,64,0.3374392608172942,-0.42131877775638715,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,0.5,0.6933333333333334,0.611026551665821,1.0,4.481236101128161e-05,0.016344076614815118,0.008172038307407559,0.14606559026384894,0.7975988571242854,0.019561687260765827,0.2637141419224962,2.0,0.7668509901631839,0.07664883555844426,20.722422376014606,0.014791165150617135,0.32378784962522833,0.04216953436082131,4.69146962641312,56,64,0.3373024402161294,-0.4161880840753232,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.0,0.6933333333333334,0.611026551665821,1.0,0.0003418906417209655,0.016357186550260062,0.008178593275130031,0.1461136189280671,0.7979334940010679,0.019565187615375144,0.26472068444891794,2.0,0.699306004129726,0.08173289895057678,20.74908090563645,0.014810193365907531,0.3242043891505695,0.04232477305992193,4.672327258132067,56,64,0.337566104437113,-0.4173428635397416,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.5,0.6933333333333334,0.611026551665821,1.0,0.0007931470754556358,0.016394166712357484,0.008197083356178742,0.1461958517974828,0.7972310456888883,0.019565152397063294,0.2657272269753397,2.0,0.7799828982650974,0.08539002388715744,20.72644134392016,0.01479403379294801,0.3238506459987526,0.04232513461734955,4.644595852538402,56,64,0.3376935904544886,-0.4180118715515285,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,0.5,0.7333333333333334,0.6825396825396824,0.9333333333333333,0.002415304072201252,0.016384376756881463,0.008192188378440731,0.14656806029801292,0.7972607942020736,0.019574363628002106,0.2642174131857071,2.0,0.7634849700018416,0.07651608751621097,20.711232719131452,0.0147831782434914,0.3236130112364289,0.04197190356237,4.7084832760441735,56,64,0.3360103776640244,-0.41528173505802746,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.0,0.7999999999999999,0.7802197802197802,0.8933333333333333,0.004508936312049627,0.016309619090411433,0.008154809545205716,0.14578286592884432,0.7976851691603961,0.019547905238685638,0.26723704076497234,2.0,0.6735933780271853,0.08813720941543579,20.7332381590168,0.014798885195586581,0.32395684623463755,0.04376661586469284,4.685150523868003,56,64,0.34015625796666427,-0.4151558092572971,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.5,0.7600000000000001,0.7242647058823529,0.9333333333333333,0.007723812945187092,0.01632954015799333,0.008164770078996665,0.14679215421115607,0.7961964990861832,0.019572980061161798,0.26270759939607446,2.0,0.7164392482134658,0.0807818085886538,20.701431121768664,0.0147761820997635,0.3234598612776354,0.043854225595118965,4.6519589053519725,57,64,0.3383706913741177,-0.41464977488642035,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,0.5,0.6933333333333334,0.611026551665821,1.0,9.759266959008528e-07,0.01632770322428878,0.00816385161214439,0.14610216215892827,0.7979879354809104,0.019556335432895658,0.26270759939607446,2.0,0.7739985485311032,0.07741600414738059,20.622001339336407,0.014719487037356465,0.32221877092713136,0.04185274833302213,4.693666771094093,56,64,0.3364077121956325,-0.4150383900203815,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.0,0.6933333333333334,0.611026551665821,1.0,1.4095306141825859e-05,0.016284243765797405,0.008142121882898702,0.14598573858139227,0.7979927199302741,0.019549544779940267,0.2637141419224962,2.0,0.770040952923394,0.07749864785000682,20.42948648733176,0.01458207458053659,0.3192107263645587,0.04136704031638237,4.688405729935965,55,64,0.3347273067006972,-0.4129275346253841,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.6933333333333334,0.611026551665821,1.0,5.0300757720833644e-05,0.016243767142604587,0.008121883571302294,0.14589920722909575,0.7980047086433196,0.01954317700827572,0.2617010568696527,2.0,0.77370563713911,0.0776784117333591,20.223842934047184,0.014435291173481217,0.3159975458444873,0.040866776170899066,4.681963879018091,55,64,0.3328728988018641,-0.41059598377897755,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,0.5,0.7200000000000001,0.6723835073935677,0.92,0.033251501619815826,0.017785869985265074,0.008892934992632537,0.1528762625929726,0.7855050769725173,0.019654093293389973,0.26723704076497234,2.0,0.8243343206329015,0.07246638834476471,21.059937194336303,0.015032075085179375,0.32906151866150474,0.0474498440406792,3.60833256614634,57,64,0.3445647212760438,-0.41872242298849716,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.6533333333333333,0.6182881446039341,0.8533333333333334,0.11391524970531464,0.021224422201617854,0.010612211100808927,0.1676073190289796,0.7464878882599169,0.019973798868623896,0.2682435832913941,2.5,0.4908327083115413,0.07932432927191257,24.452983568303488,0.01745394972755424,0.382077868254742,0.06062255204407565,3.7750473981944825,59,64,0.3785428461682932,-0.4457924025633959,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.6933333333333334,0.6920077972709552,0.7066666666666667,0.2505030632019043,0.02705207105142925,0.013526035525714625,0.1815803634808655,0.6763578381224528,0.020227518850365316,0.2617010568696527,2.0,0.5391964043001991,0.09425529092550278,25.1993890772383,0.017986715972332836,0.39374045433184846,0.06089998443579768,3.939504295399792,59,63,0.3935984831273618,-0.45630926786905246,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,0.6666666666666666,0.5336407103825137,0.96,0.01324682217091322,0.017251091755993726,0.008625545877996863,0.15337683292567053,0.7440425982438669,0.019606801252526097,0.31001509813789635,2.0,0.675780118483116,0.103934814222157,22.48814985422368,0.016051498825284567,0.351377341472245,0.04660335891702285,6.387351080985992,56,60,0.3345082214157325,-0.3934668561353495,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,0.6933333333333334,0.5943056293933487,0.9333333333333333,0.04950277507305145,0.019460530992349852,0.009730265496174926,0.15810639071195773,0.7442633325474146,0.019641389542069683,0.2939104177151485,2.0,0.6452230154891418,0.11107325414195657,22.606192059090766,0.016135754503276777,0.3532217509232932,0.04762985458970864,6.1141050198928495,58,61,0.33900447077966267,-0.3930674363071523,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,0.7200000000000001,0.6438606093778507,0.8933333333333333,0.13433673977851868,0.021585440964026096,0.010792720482013048,0.16334405812459457,0.7403476663594424,0.019628928309973398,0.2793155510820332,2.0,0.681715784332399,0.11015945882536471,20.435256725431977,0.014586193237281924,0.31930088633487463,0.04487600071934905,5.342790254624636,60,61,0.3269492756675815,-0.3831772538430808,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,0.6666666666666666,0.5336407103825137,0.9733333333333334,0.03247179090976715,0.01750777386004639,0.008753886930023195,0.1503976301035146,0.7503959750688707,0.019665952367762626,0.3205837946653246,2.0,0.5123798021425114,0.09845011122524738,22.908383485393625,0.016351451452814865,0.3579434919592754,0.050945430241945006,6.998375398146775,57,62,0.3466685861669915,-0.39217151752637924,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,0.6666666666666666,0.5350111282314672,0.9466666666666667,0.1132911816239357,0.01948310937291137,0.009741554686455685,0.16016568697974728,0.7208338434386719,0.019923453610265072,0.34373427277302465,2.0,0.4847532193865536,0.0872340016067028,25.211769347081063,0.017995552710264855,0.39393389604814166,0.05795315342261348,8.574842578083015,58,63,0.37560696258302717,-0.3942198169746795,
