evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,0.7817460317460317,0.851764705882353,1.0,0.0012708395952358842,0.006795095705193524,0.003397547852596762,0.08488053221653272,0.8776293911060022,0.025287953367283587,,2.0,0.9513948450989737,0.073487039655447,11.97226020014865,0.008545510492611456,0.18706656562732268,0.006094248174609504,2.0139046629478945,11,20,0.16293776476052244,-0.45959144297161175,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,0.7261904761904762,0.815,0.95,0.002634592354297638,0.006825759615913661,0.0034128798079568305,0.08488471684637765,0.8774977245124191,0.02529825678895848,,2.0,0.9335371385845745,0.07519870827673003,12.07425825735564,0.008618314245078971,0.18866028527118187,0.006102627528799811,2.037320074841955,11,20,0.16387523036219137,-0.46102686471604104,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,0.7817460317460317,0.851764705882353,1.0,0.00012595058069564402,0.006773455716094327,0.0033867278580471637,0.08493093901317957,0.8771638849068744,0.02528250810861584,,2.0,0.9440191594045586,0.07326755672693253,11.834793578814882,0.008447390134771507,0.18491864966898253,0.005969601287039992,1.9875441491495667,11,19,0.16160495438170983,-0.4567773855576093,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,0.7817460317460317,0.851764705882353,1.0,0.0005448460578918457,0.0067935525133475064,0.0033967762566737532,0.08496919350963753,0.8765287599309846,0.025281993894921584,,2.0,0.9460598815784049,0.07556376093998551,11.833537343025338,0.008446493463972403,0.1848990209847709,0.005988636925080588,1.986236078870082,11,19,0.16185822329805433,-0.45673821153543487,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,0.7817460317460317,0.8288888888888889,0.975,0.0013415857683867216,0.00680560602886564,0.00340280301443282,0.08500367672433728,0.8783918550155433,0.02528464119341787,,2.0,0.941879770301683,0.07247686450136825,11.8413411088943,0.008452063603778943,0.1850209548264734,0.006065054855133192,1.9845090136389731,11,20,0.1615808589688669,-0.4564999424329869,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,0.7261904761904762,0.815,0.95,0.003966334275901318,0.0068035342114364725,0.0034017671057182362,0.08512878118246794,0.8780547670984236,0.02528625974746928,,2.0,0.9760076324923718,0.07310774567304179,11.851114614451859,0.008459039696254004,0.1851736658508103,0.006172451654362518,1.9864555017641958,11,19,0.162587680009392,-0.4563040417501497,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,0.7817460317460317,0.851764705882353,1.0,0.005495592951774597,0.006748935002664433,0.0033744675013322165,0.08518106005648526,0.8746074062068021,0.025293638073599512,,2.0,1.0675157220432712,0.07522602146491408,11.804884743095254,0.008426041929404179,0.18445132411086337,0.006223368634963179,1.971176959070372,11,18,0.16262632718433281,-0.4569621248072508,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,0.8373015873015872,0.8844444444444444,0.95,0.009857083670794964,0.006785516613338943,0.0033927583066694716,0.08527989730314174,0.8776234698852866,0.025282175274174847,,2.0,1.0075099214880103,0.07497695088386536,11.800870039017934,0.00842317633049103,0.1843885943596552,0.006652072986473821,1.9792530691259245,11,21,0.16486271108626624,-0.4561960285431496,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,0.7817460317460317,0.851764705882353,1.0,1.2218952178955078e-05,0.006742117533594759,0.0033710587667973796,0.08492297292483639,0.877494536721396,0.02527673630135397,,2.0,0.94171863565997,0.07611317234113812,11.771649236755591,0.008402319226806275,0.18393201932430608,0.005935376259555632,1.9752150857492368,11,18,0.16067271432361566,-0.45597223555554367,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,0.7817460317460317,0.851764705882353,1.0,0.00014876127534080297,0.006688119522164142,0.003344059761082071,0.08490181276621969,0.8776265408794723,0.02526685802337577,,2.0,1.1065129746355449,0.07148043625056744,11.641581353762472,0.008309479909894698,0.18189970865253863,0.005888381060963331,1.948467737431589,11,18,0.15922226384113855,-0.4539876071150449,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,0.7817460317460317,0.8288888888888889,0.975,0.0004256322863511741,0.006646083003044352,0.003323041501522176,0.0848970425061015,0.8778149006091935,0.025256742009344878,,2.0,1.0967912848337096,0.07213899679481983,11.513129149284243,0.008217793825327797,0.17989264295756635,0.00575332154220414,1.9221091827404067,11,16,0.1576522256426415,-0.45229053846089756,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.746031746031746,0.8284313725490196,0.875,0.05936527997255325,0.009391069354602662,0.004695534677301331,0.09120158341388715,0.8605585655178513,0.02533994177820762,,2.0,0.8122154311010804,0.08443746156990528,12.113699610701513,0.008646466531549973,0.1892765564172112,0.007067950392306599,1.9728200049768763,11,22,0.16877308345831352,-0.45620276165648194,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.0,0.5476190476190476,0.6529411764705882,0.725,0.171455517411232,0.014409625299132423,0.007204812649566211,0.10743413786980024,0.8355497414090367,0.025514898294208888,,2.0,1.0684026096759265,0.08270139340311289,13.959644879437917,0.009964057729791519,0.2181194512412174,0.008811024197788016,2.5337631739199624,12,26,0.20008453514203098,-0.45117111456156633,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,1.5,0.2738095238095238,0.39743589743589747,0.55,0.33853909373283386,0.02107159716107581,0.010535798580537905,0.11725071852933189,0.7796921643797345,0.025565886802370107,,2.0,1.5800080069080764,0.0792357288300991,14.36604202023538,0.010254134204307909,0.2244694065661778,0.009033255667584492,2.5386553324460794,14,30,0.20586776643298207,-0.44464462603959876,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,0.5,0.8174603174603174,0.8990384615384616,0.975,0.02738370932638645,0.007814839512177828,0.003907419756088914,0.09298793181317515,0.8778007486154216,0.025300641190270833,,2.0,1.1765748947130628,0.07778137922286987,12.377472875444866,0.008834741524229027,0.19339801367882603,0.008146342813913422,2.380020901877102,12,25,0.176597497870776,-0.4562678247791858,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.0,0.7817460317460317,0.8775,0.825,0.08402357995510101,0.011139979493007598,0.005569989746503799,0.1071363541288874,0.8614801981579345,0.02533004125480386,,2.0,0.9915848293561516,0.07892165705561638,12.134395342515983,0.008661238645621686,0.18959992722681224,0.0087313991732106,2.3190017107192133,12,27,0.16830043331718728,-0.4611590486716409,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,scale_offset,1.5,0.7658730158730158,0.8357487922705313,0.8,0.16201166808605194,0.01682770252647207,0.008413851263236035,0.11333706579761045,0.8484978522799014,0.02545283455711126,,2.0,1.016569857860497,0.08084427751600742,13.19263435470234,0.009416584121843213,0.2061349117922241,0.009677688060342228,2.660577164656887,12,31,0.18348129339552557,-0.467521617349928,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,0.5,0.746031746031746,0.8541666666666667,0.8,0.04445097967982292,0.008281664973592553,0.004140832486796277,0.09273224772798458,0.860238333141834,0.025329621738769854,,2.0,1.2053818727520165,0.08191370079293847,12.091172890610675,0.008630387502220324,0.18892457641579186,0.009275720658955579,2.2695817047272504,11,28,0.17297492459375477,-0.46513115311700515,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.0,0.746031746031746,0.8541666666666667,0.825,0.1296088993549347,0.01045121655300496,0.00522560827650248,0.1024336116399643,0.8471210797250333,0.025486939119073005,,2.0,1.102168181292352,0.08187812473624945,12.847535819663495,0.009170261113250176,0.20074274718224205,0.01088382786136422,2.256409826729187,12,36,0.18591947874523598,-0.4754104643967992,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,smooth_baseline,1.5,0.5793650793650793,0.7243589743589745,0.75,0.23779526352882385,0.01412295009871701,0.007061475049358505,0.11656121852853336,0.7577982231102971,0.025759879991432477,,2.0,1.372762578730811,0.0680737067013979,14.169672916758296,0.01011397067577323,0.22140113932434838,0.012631264219923496,2.293974841864153,14,39,0.2072996664989688,-0.4881026875813291,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,0.5,0.8174603174603174,0.8990384615384616,0.975,0.0003005593898706138,0.006939217971845929,0.0034696089859229647,0.08589406665396392,0.8684826218022796,0.025272638417462384,,2.0,1.2599889488123164,0.07358860224485397,11.818213350607621,0.008435555567885526,0.1846595836032441,0.007959220064746501,2.2528863942086863,12,24,0.16967512615524782,-0.4518266039828035,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.0,0.8174603174603174,0.8990384615384616,0.975,0.0011761427158489823,0.006964264438086193,0.0034821322190430964,0.08599346589697214,0.8691862607669905,0.025272156462929858,,2.0,1.2240161210163252,0.06878537684679031,11.840430888333838,0.008451413910302526,0.18500673263021628,0.008013651679045455,2.2677602005186683,12,24,0.1702017236916305,-0.45209569566743824,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_noise,1.5,0.8174603174603174,0.8990384615384616,0.975,0.0022827028296887875,0.006973992348490757,0.0034869961742453786,0.08610795148802028,0.8691591433457126,0.025275677411351404,,2.0,1.1435616947207068,0.07120459247380495,11.815744955295932,0.00843379368686362,0.18462101492649896,0.007862275955082973,2.2711425019886002,12,25,0.17046365118455248,-0.45080993594724533,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,0.5,0.8174603174603174,0.8990384615384616,1.0,0.00011298954632366076,0.006951999637128449,0.0034759998185642247,0.08588729562331392,0.8684576130338929,0.025274640151914923,,2.0,1.3980248331416014,0.07437920849770308,11.83250854727589,0.008445759134386787,0.18488294605118577,0.008008436946002662,2.253966719683144,12,24,0.170018961858284,-0.4522091953051131,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.0,0.8174603174603174,0.8990384615384616,1.0,0.00039228348759934306,0.006966862254730752,0.003483431127365376,0.08591062987643683,0.8676535117295383,0.025275447233314007,,2.0,1.299461343510377,0.07486746832728386,11.832371129197739,0.0084456610486779,0.1848807988937147,0.008091026458852173,2.2569312474993155,12,24,0.17000698484620463,-0.4522956949497711,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,isolated_spikes,1.5,0.8174603174603174,0.8990384615384616,0.975,0.0007933139568194747,0.0069623338847759715,0.0034811669423879857,0.08586435887508681,0.8700234404269088,0.025272547122681493,,2.0,1.2811754128958999,0.07729220390319824,11.819745890167273,0.00843664945764973,0.18468352953386363,0.00793884220830167,2.256807742350474,12,24,0.17006040022139074,-0.4518564488922962,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,0.5,0.7619047619047619,0.8615384615384616,0.95,0.007313375361263752,0.006959019456799833,0.0034795097283999163,0.08632490372679168,0.8695092382229653,0.025281501430344615,,2.0,1.2857957559349937,0.08128274977207184,11.817874356541031,0.008435313602099237,0.18465428682095364,0.008039769012215824,2.242199895999593,12,24,0.17013866403330552,-0.451556671941438,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.0,0.7619047619047619,0.8615384615384616,0.925,0.00998610258102417,0.006980978172189604,0.003490489086094802,0.08651803290043146,0.8666250300312998,0.025285867733648094,,2.0,1.1451548915593557,0.07734568975865841,11.819180107138035,0.008436245615373329,0.1846746891740318,0.007832726168561482,2.2352383780707674,12,24,0.16928448405523683,-0.4521147877566364,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,edge_filled_shift,1.5,0.8174603174603174,0.8990384615384616,0.95,0.015602153725922108,0.0069963213920913436,0.0034981606960456718,0.08705232580554514,0.8664756814175706,0.025283560555487562,,2.0,1.1876500798078737,0.0799538716673851,11.780923773545968,0.008408939167413254,0.18407693396165575,0.007964265175263115,2.2152077262920797,12,25,0.16976712162000637,-0.4506552364564186,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,0.5,0.8174603174603174,0.8990384615384616,1.0,1.1119246664748061e-05,0.006948398782031561,0.0034741993910157804,0.08589603021845679,0.868591844295518,0.02527209708408923,,2.0,1.3931813385539087,0.07432631310075521,11.834368148446249,0.00844708647283815,0.1849120023194727,0.008072428487751835,2.2525163151996237,12,24,0.16965667056626899,-0.45310480596996283,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.0,0.8174603174603174,0.8990384615384616,1.0,0.00016237050294876099,0.006963242795391247,0.0034816213976956237,0.08593621186855939,0.8686725407202252,0.0252677159432289,,2.0,1.3659357788855775,0.0747230676934123,11.835315053390227,0.008447762350742488,0.1849267977092223,0.008210870980590038,2.2463013939200103,12,24,0.16885554305213263,-0.4556206872717269,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,0.8174603174603174,0.8990384615384616,0.975,0.0005094900843687356,0.006972631013506767,0.0034863155067533834,0.08598032308284986,0.8690213845107894,0.02526109999180236,,2.0,1.2000690257000357,0.07520013954490423,11.789725087775114,0.008415221333172814,0.18421445449648616,0.008186345150776991,2.232797488589086,12,24,0.16757421530227531,-0.45685564793121075,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,0.746031746031746,0.8541666666666667,0.775,0.06904159486293793,0.009976373319824991,0.004988186659912496,0.09408851970554363,0.8588856978463825,0.025342958183742974,,2.0,1.1159269697644159,0.08537405263632536,12.281734643425064,0.008766405883957933,0.19190210380351663,0.009608606915431559,2.3245906926658435,12,29,0.173532927576953,-0.4715955258410986,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.6190476190476191,0.7636363636363637,0.725,0.19837844371795654,0.01599552358217126,0.00799776179108563,0.11513800090489537,0.8070755248083714,0.025663817344710276,,2.0,1.0780095084012238,0.0694621093571186,14.26117566110537,0.010179283127127316,0.22283086970477145,0.011950743762467367,2.960242481155746,14,37,0.20250820384893017,-0.48080984842354724,
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.25396825396825395,0.40404040404040403,0.45,0.38941648602485657,0.022188699084199237,0.011094349542099619,0.1277427844167775,0.6938794839108029,0.025633018731075985,,2.5,1.298192034942401,0.07651871768757701,14.888484486185396,0.010627041032252246,0.23263257009664684,0.012474930725798469,2.8071017249739993,14,38,0.21180576039909055,-0.4853467667470909,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,1.0,1.0,0.9761904761904762,0.016837572678923607,0.017470061202323913,0.008735030601161957,0.11579821268204822,0.5169417631355234,0.03109694602496784,,2.0,1.7779468878567828,0.09378787875175476,12.961019506338326,0.009251263030933852,0.20251592978653632,0.021446129810121797,1.8649569627999008,26,46,0.20467032028011004,-0.5114354560946,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.0,1.0,1.0,1.0,0.06520187854766846,0.022271324954761612,0.011135662477380806,0.12439026457020881,0.512472469120729,0.03108095946709928,,2.0,1.7250100065597915,0.0877043828368187,13.525906980001656,0.009654466081371632,0.2113422965625259,0.021580094181981008,2.024408989387861,27,48,0.20883980548648293,-0.5129242613910004,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.5,0.8863636363636364,0.8863636363636364,0.9285714285714286,0.16907930374145508,0.024931998307370612,0.012465999153685306,0.13618232876555553,0.5228770228627769,0.03098079813041534,,2.0,1.7135288139475473,0.09128910396248102,13.475002055314674,0.009618131374243164,0.21054690711429175,0.019553310956889235,2.182424375994257,28,45,0.20446661485183476,-0.5091226217284982,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,1.0,1.0,0.9761904761904762,0.06144483759999275,0.01918772766582487,0.009593863832912435,0.1219730286240808,0.47238754063912325,0.03126088858333287,,2.0,1.2415729172140197,0.09593882132321596,13.132157766122797,0.009373417391950604,0.20518996509566875,0.025241471040525015,1.8752022773030563,30,51,0.21330830024307293,-0.5283624033101356,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,1.0,1.0,0.9523809523809523,0.15632514655590057,0.023113448722981166,0.011556724361490583,0.13522905295133208,0.42332047805598405,0.0314048093907116,,2.0,1.6357328987016344,0.09953026473522186,13.893377137687665,0.009916757414480845,0.2170840177763697,0.02796921602486581,2.0141599548421696,38,52,0.23103860374439614,-0.5402982065600641,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.5,0.9090909090909092,0.8564593301435407,0.8571428571428571,0.26259517669677734,0.03163064309357161,0.015815321546785804,0.14785444076484952,0.3862117619457417,0.031527167392728817,,2.0,1.5728464951124113,0.09479921869933605,14.922081866575013,0.010651022031816568,0.2331575291652346,0.030607745368994733,2.0312389038325542,44,55,0.2471407312627889,-0.5519488816432515,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,0.5,1.0,1.0,1.0,0.00031183590181171894,0.015624940497692107,0.007812470248846053,0.11258370464387266,0.5126853463301599,0.031160177190493688,,2.0,1.6918902710674628,0.10085370112210512,12.88723434277975,0.009198596961298895,0.20136303660593358,0.02149524358199611,1.8566909452336595,26,44,0.20287764265236502,-0.5119296113955768,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.0,1.0,1.0,1.0,0.0011671980610117316,0.015597840754336205,0.007798920377168102,0.11260910156668749,0.5142514666150715,0.031168594393740787,,2.0,1.6679770838993118,0.09574538934975863,12.973299558996647,0.009260028236257422,0.2027078056093226,0.021649859307150632,1.8693130744042852,26,46,0.2041401562168652,-0.5128717482634134,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.5,1.0,1.0,1.0,0.0028359536081552505,0.015651710684432447,0.007825855342216224,0.11299019508188249,0.5142165567926618,0.03117309967679669,,2.0,1.6347655907883782,0.09745463263243437,13.105577465776358,0.009354445014829663,0.20477464790275562,0.021423428418403254,1.8742664875688269,26,45,0.20597294224944562,-0.513770991413843,
