figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator,outer_repeat
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.622727272727,,,instrument_balanced_master,2,complete,C-NEAREST-CENTROID,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.585005506289,,,spectrum,3,complete,C-NEAREST-CENTROID,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.769696969697,,,instrument_balanced_master,3,complete,C-NEAREST-CENTROID,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.615550918681,,,spectrum,4,complete,C-NEAREST-CENTROID,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.739393939394,,,instrument_balanced_master,4,complete,C-NEAREST-CENTROID,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.597930794644,,,spectrum,5,complete,C-NEAREST-CENTROID,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-NEAREST-CENTROID,0.709090909091,,,instrument_balanced_master,5,complete,C-NEAREST-CENTROID,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.676198639032,,,spectrum,1,complete,C-PCA-LDA,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.826058201058,,,instrument_balanced_master,1,complete,C-PCA-LDA,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.659952729728,,,spectrum,2,complete,C-PCA-LDA,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.826058201058,,,instrument_balanced_master,2,complete,C-PCA-LDA,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.641953664745,,,spectrum,3,complete,C-PCA-LDA,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.873677248677,,,instrument_balanced_master,3,complete,C-PCA-LDA,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.679427908507,,,spectrum,4,complete,C-PCA-LDA,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.910714285714,,,instrument_balanced_master,4,complete,C-PCA-LDA,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.650953197237,,,spectrum,5,complete,C-PCA-LDA,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PCA-LDA,0.826058201058,,,instrument_balanced_master,5,complete,C-PCA-LDA,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,0.758360049,,,spectrum,1,complete,C-PCA-LDA,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,1,,,instrument_balanced_master,1,complete,C-PCA-LDA,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,0.780879401569,,,spectrum,2,complete,C-PCA-LDA,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,1,,,instrument_balanced_master,2,complete,C-PCA-LDA,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,0.771965491177,,,spectrum,3,complete,C-PCA-LDA,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,1,,,instrument_balanced_master,3,complete,C-PCA-LDA,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,0.776533218651,,,spectrum,4,complete,C-PCA-LDA,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,1,,,instrument_balanced_master,4,complete,C-PCA-LDA,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,0.768134073553,,,spectrum,5,complete,C-PCA-LDA,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PCA-LDA,1,,,instrument_balanced_master,5,complete,C-PCA-LDA,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.800527444502,,,spectrum,1,complete,C-PCA-LDA,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.969696969697,,,instrument_balanced_master,1,complete,C-PCA-LDA,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.781185880716,,,spectrum,2,complete,C-PCA-LDA,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.969696969697,,,instrument_balanced_master,2,complete,C-PCA-LDA,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.811151683765,,,spectrum,3,complete,C-PCA-LDA,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.969696969697,,,instrument_balanced_master,3,complete,C-PCA-LDA,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.824563843969,,,spectrum,4,complete,C-PCA-LDA,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.969696969697,,,instrument_balanced_master,4,complete,C-PCA-LDA,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.791810119979,,,spectrum,5,complete,C-PCA-LDA,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PCA-LDA,0.969696969697,,,instrument_balanced_master,5,complete,C-PCA-LDA,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.637776392568,,,spectrum,1,complete,C-PLS-DA,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.83664021164,,,instrument_balanced_master,1,complete,C-PLS-DA,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.655221373781,,,spectrum,2,complete,C-PLS-DA,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.784391534392,,,instrument_balanced_master,2,complete,C-PLS-DA,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.605275916403,,,spectrum,3,complete,C-PLS-DA,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.656746031746,,,instrument_balanced_master,3,complete,C-PLS-DA,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.596436548751,,,spectrum,4,complete,C-PLS-DA,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.815476190476,,,instrument_balanced_master,4,complete,C-PLS-DA,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.638966806919,,,spectrum,5,complete,C-PLS-DA,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-PLS-DA,0.789021164021,,,instrument_balanced_master,5,complete,C-PLS-DA,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,0.697572132301,,,spectrum,1,complete,C-PLS-DA,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,1,,,instrument_balanced_master,1,complete,C-PLS-DA,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,0.681793598666,,,spectrum,2,complete,C-PLS-DA,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,1,,,instrument_balanced_master,2,complete,C-PLS-DA,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,0.688596319754,,,spectrum,3,complete,C-PLS-DA,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,1,,,instrument_balanced_master,3,complete,C-PLS-DA,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,0.692427737378,,,spectrum,4,complete,C-PLS-DA,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,1,,,instrument_balanced_master,4,complete,C-PLS-DA,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,0.683966690124,,,spectrum,5,complete,C-PLS-DA,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-PLS-DA,1,,,instrument_balanced_master,5,complete,C-PLS-DA,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.807523329276,,,spectrum,1,complete,C-PLS-DA,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.939393939394,,,instrument_balanced_master,1,complete,C-PLS-DA,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.796412218165,,,spectrum,2,complete,C-PLS-DA,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.969696969697,,,instrument_balanced_master,2,complete,C-PLS-DA,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.795270387759,,,spectrum,3,complete,C-PLS-DA,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.909090909091,,,instrument_balanced_master,3,complete,C-PLS-DA,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.837489132325,,,spectrum,4,complete,C-PLS-DA,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.969696969697,,,instrument_balanced_master,4,complete,C-PLS-DA,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.774769605286,,,spectrum,5,complete,C-PLS-DA,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-PLS-DA,0.969696969697,,,instrument_balanced_master,5,complete,C-PLS-DA,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.6707054179,,,spectrum,1,complete,C-LOGREG-EN,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.910714285714,,,instrument_balanced_master,1,complete,C-LOGREG-EN,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.673934687376,,,spectrum,2,complete,C-LOGREG-EN,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.910714285714,,,instrument_balanced_master,2,complete,C-LOGREG-EN,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.648966287466,,,spectrum,3,complete,C-LOGREG-EN,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.863095238095,,,instrument_balanced_master,3,complete,C-LOGREG-EN,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.628811490312,,,spectrum,4,complete,C-LOGREG-EN,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.863095238095,,,instrument_balanced_master,4,complete,C-LOGREG-EN,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.635780825239,,,spectrum,5,complete,C-LOGREG-EN,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-LOGREG-EN,0.815476190476,,,instrument_balanced_master,5,complete,C-LOGREG-EN,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,0.815629316861,,,spectrum,1,complete,C-LOGREG-EN,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,1,,,instrument_balanced_master,1,complete,C-LOGREG-EN,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,0.813970990695,,,spectrum,2,complete,C-LOGREG-EN,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,1,,,instrument_balanced_master,2,complete,C-LOGREG-EN,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,0.799567336513,,,spectrum,3,complete,C-LOGREG-EN,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,1,,,instrument_balanced_master,3,complete,C-LOGREG-EN,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,0.81317277869,,,spectrum,4,complete,C-LOGREG-EN,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,1,,,instrument_balanced_master,4,complete,C-LOGREG-EN,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,0.813970990695,,,spectrum,5,complete,C-LOGREG-EN,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-LOGREG-EN,1,,,instrument_balanced_master,5,complete,C-LOGREG-EN,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.762389149713,,,spectrum,1,complete,C-LOGREG-EN,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.969696969697,,,instrument_balanced_master,1,complete,C-LOGREG-EN,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.789398945111,,,spectrum,2,complete,C-LOGREG-EN,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.969696969697,,,instrument_balanced_master,2,complete,C-LOGREG-EN,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.788836724048,,,spectrum,3,complete,C-LOGREG-EN,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.939393939394,,,instrument_balanced_master,3,complete,C-LOGREG-EN,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.747162812265,,,spectrum,4,complete,C-LOGREG-EN,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.969696969697,,,instrument_balanced_master,4,complete,C-LOGREG-EN,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.780009273749,,,spectrum,5,complete,C-LOGREG-EN,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-LOGREG-EN,0.969696969697,,,instrument_balanced_master,5,complete,C-LOGREG-EN,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.605085450106,,,spectrum,1,complete,C-RBF-SVM,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.77380952381,,,instrument_balanced_master,1,complete,C-RBF-SVM,24,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.615794850484,,,spectrum,2,complete,C-RBF-SVM,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.815476190476,,,instrument_balanced_master,2,complete,C-RBF-SVM,24,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.614955067269,,,spectrum,3,complete,C-RBF-SVM,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.873677248677,,,instrument_balanced_master,3,complete,C-RBF-SVM,24,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.618344501584,,,spectrum,4,complete,C-RBF-SVM,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.815476190476,,,instrument_balanced_master,4,complete,C-RBF-SVM,24,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.614838190224,,,spectrum,5,complete,C-RBF-SVM,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,cwa,C-RBF-SVM,0.784391534392,,,instrument_balanced_master,5,complete,C-RBF-SVM,24,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,0.751541037871,,,spectrum,1,complete,C-RBF-SVM,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,1,,,instrument_balanced_master,1,complete,C-RBF-SVM,20,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,0.746504157218,,,spectrum,2,complete,C-RBF-SVM,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,1,,,instrument_balanced_master,2,complete,C-RBF-SVM,20,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,0.743363437329,,,spectrum,3,complete,C-RBF-SVM,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,1,,,instrument_balanced_master,3,complete,C-RBF-SVM,20,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,0.766521359502,,,spectrum,4,complete,C-RBF-SVM,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,1,,,instrument_balanced_master,4,complete,C-RBF-SVM,20,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,0.740623452446,,,spectrum,5,complete,C-RBF-SVM,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,pills,C-RBF-SVM,1,,,instrument_balanced_master,5,complete,C-RBF-SVM,20,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.720900712919,,,spectrum,1,complete,C-RBF-SVM,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.969696969697,,,instrument_balanced_master,1,complete,C-RBF-SVM,25,1
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.732029212311,,,spectrum,2,complete,C-RBF-SVM,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.969696969697,,,instrument_balanced_master,2,complete,C-RBF-SVM,25,2
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.748397380166,,,spectrum,3,complete,C-RBF-SVM,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.936363636364,,,instrument_balanced_master,3,complete,C-RBF-SVM,25,3
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.720900712919,,,spectrum,4,complete,C-RBF-SVM,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.936363636364,,,instrument_balanced_master,4,complete,C-RBF-SVM,25,4
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.756065611778,,,spectrum,5,complete,C-RBF-SVM,25,5
F13,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,physical master; split repeat descriptive,surfaces,C-RBF-SVM,0.969696969697,,,instrument_balanced_master,5,complete,C-RBF-SVM,25,5
