figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator,outer_repeat,zero_shot_minus_within_station
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.528108866442,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r5,complete,C-PCA-LDA,3,5,-0.122844330794
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.77380952381,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r1,complete,C-RBF-SVM,3,1,-0.186728395062
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.587081128748,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r1,complete,C-RBF-SVM,3,1,-0.186728395062
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.605085450106,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r1,complete,C-RBF-SVM,3,1,-0.0748874382418
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.530198011865,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r1,complete,C-RBF-SVM,3,1,-0.0748874382418
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.815476190476,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r2,complete,C-RBF-SVM,3,2,-0.294091710758
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.521384479718,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r2,complete,C-RBF-SVM,3,2,-0.294091710758
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.615794850484,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r2,complete,C-RBF-SVM,3,2,-0.0797719227944
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.53602292769,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r2,complete,C-RBF-SVM,3,2,-0.0797719227944
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.873677248677,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r3,complete,C-RBF-SVM,3,3,-0.262566137566
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.611111111111,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r3,complete,C-RBF-SVM,3,3,-0.262566137566
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.614955067269,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r3,complete,C-RBF-SVM,3,3,-0.0734559491034
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.541499118166,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r3,complete,C-RBF-SVM,3,3,-0.0734559491034
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.815476190476,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r4,complete,C-RBF-SVM,3,4,-0.216710758377
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.598765432099,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r4,complete,C-RBF-SVM,3,4,-0.216710758377
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.618344501584,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r4,complete,C-RBF-SVM,3,4,-0.0462377194776
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.572106782107,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r4,complete,C-RBF-SVM,3,4,-0.0462377194776
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.784391534392,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r5,complete,C-RBF-SVM,3,5,-0.152998236332
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.63139329806,,,C-RBF-SVM / instrument_balanced_master,C-RBF-SVM|instrument_balanced_master|r5,complete,C-RBF-SVM,3,5,-0.152998236332
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Within station,0.614838190224,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r5,complete,C-RBF-SVM,3,5,-0.0825855046379
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,cwa,Unseen instrument,0.532252685586,,,C-RBF-SVM / spectrum,C-RBF-SVM|spectrum|r5,complete,C-RBF-SVM,3,5,-0.0825855046379
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r1,complete,C-EXTRA-TREES,5,1,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r1,complete,C-EXTRA-TREES,5,1,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.803007793156,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r1,complete,C-EXTRA-TREES,5,1,-0.0363661229978
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.766641670158,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r1,complete,C-EXTRA-TREES,5,1,-0.0363661229978
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r2,complete,C-EXTRA-TREES,5,2,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r2,complete,C-EXTRA-TREES,5,2,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.829703912216,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r2,complete,C-EXTRA-TREES,5,2,-0.0480497515621
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.781654160654,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r2,complete,C-EXTRA-TREES,5,2,-0.0480497515621
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r3,complete,C-EXTRA-TREES,5,3,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r3,complete,C-EXTRA-TREES,5,3,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.819646440952,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r3,complete,C-EXTRA-TREES,5,3,-0.0527801590856
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.766866281866,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r3,complete,C-EXTRA-TREES,5,3,-0.0527801590856
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r4,complete,C-EXTRA-TREES,5,4,-0.16
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.84,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r4,complete,C-EXTRA-TREES,5,4,-0.16
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.821304767118,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r4,complete,C-EXTRA-TREES,5,4,-0.0525125593254
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.768792207792,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r4,complete,C-EXTRA-TREES,5,4,-0.0525125593254
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r5,complete,C-EXTRA-TREES,5,5,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-EXTRA-TREES / instrument_balanced_master,C-EXTRA-TREES|instrument_balanced_master|r5,complete,C-EXTRA-TREES,5,5,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.834910209294,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r5,complete,C-EXTRA-TREES,5,5,-0.0465893819736
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.788320827321,,,C-EXTRA-TREES / spectrum,C-EXTRA-TREES|spectrum|r5,complete,C-EXTRA-TREES,5,5,-0.0465893819736
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r1,complete,C-PCA-LDA,5,1,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r1,complete,C-PCA-LDA,5,1,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.758360049,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r1,complete,C-PCA-LDA,5,1,0.0237438471035
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.782103896104,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r1,complete,C-PCA-LDA,5,1,0.0237438471035
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r2,complete,C-PCA-LDA,5,2,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r2,complete,C-PCA-LDA,5,2,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.780879401569,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r2,complete,C-PCA-LDA,5,2,0.00657370088405
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.787453102453,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r2,complete,C-PCA-LDA,5,2,0.00657370088405
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r3,complete,C-PCA-LDA,5,3,-0.16
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.84,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r3,complete,C-PCA-LDA,5,3,-0.16
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.771965491177,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r3,complete,C-PCA-LDA,5,3,0.00967832796651
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.781643819144,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r3,complete,C-PCA-LDA,5,3,0.00967832796651
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,1,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r4,complete,C-PCA-LDA,5,4,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Unseen instrument,0.853333333333,,,C-PCA-LDA / instrument_balanced_master,C-PCA-LDA|instrument_balanced_master|r4,complete,C-PCA-LDA,5,4,-0.146666666667
F39,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; split repeat descriptive,pills,Within station,0.776533218651,,,C-PCA-LDA / spectrum,C-PCA-LDA|spectrum|r4,complete,C-PCA-LDA,5,4,0.0297077625895
