figure_id,scope,research_question_id,population_id,representation_id,preprocessing_policy_id,information_regime,independent_unit,panel_id,x_value,y_value,y_lower,y_upper,series,trace_group,point_status,point_label,denominator,repeat_count,worst_domain_balanced_accuracy
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.278022903023,0.35585978836,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-04,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-04,13,5,0.15873015873
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.279384687374,0.354365501195,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-04,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-04,13,5,0.104242424242
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.254044104044,0.378425925926,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-05,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-05,13,5,0.0833333333333
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.292363527792,0.360476949028,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-05,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-05,13,5,0.151515151515
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.258830731558,0.349242424242,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-06,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-06,13,5,0.113636363636
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.24964909401,0.368999284265,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-06,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-06,13,5,0.108333333333
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.30231962482,0.396116846117,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-07,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-07,13,5,0.130952380952
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.296646517492,0.393091377406,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-07,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-07,13,5,0.121693121693
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.315204625621,0.415182579766,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-08,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-08,13,5,0.138888888889
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.302934549404,0.395580192854,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-08,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-08,13,5,0.187878787879
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.237511022928,0.344962522046,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-09,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-09,13,5,0
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.271379940568,0.342245061711,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-09,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-09,13,5,0.151515151515
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.326135361552,0.412848725349,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-10,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-10,13,5,0.166666666667
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.344494662472,0.407001900266,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-10,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-10,13,5,0.157088122605
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.275562169312,0.375396825397,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-11,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-11,13,5,0.0952380952381
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.283664166516,0.391903098164,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-11,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-11,13,5,0.0952380952381
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.32968975469,0.41031006031,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-12,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-12,13,5,0.142857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.32809674715,0.412038526631,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-12,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-12,13,5,0.142857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.329733229733,0.37106126197,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-13,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-13,13,5,0.142857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.325531384032,0.358838512145,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-13,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-13,13,5,0.121693121693
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.264048493594,0.369746071829,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-14,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-14,13,5,0.157575757576
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.266363494288,0.374541529697,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-14,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-14,13,5,0.148148148148
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.202513227513,0.277600682146,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-15,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-15,13,5,0
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.198825725534,0.291521143845,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-15,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-15,13,5,0
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.292243867244,0.393827160494,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-16,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-16,13,5,0.121693121693
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.312985480022,0.387428347903,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-16,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-16,13,5,0.148148148148
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.259721675631,0.403981481481,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-17,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-17,13,5,0.0892857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.254916257568,0.36863711975,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-17,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-17,13,5,0.142857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.284372494789,0.367781986532,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-18,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-18,13,5,0.130952380952
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.303848137291,0.358763731359,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-18,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-18,13,5,0.130952380952
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,permuted master labels,-0.05,0.283895502646,0.424775132275,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-19,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-19,13,5,0.047619047619
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,permuted master labels,-0.05,0.297129470724,0.401046110672,permuted master labels,C-PERMUTED-SELECTED:CTRL-PERM-19,incomplete_terminal_cells,C-PERMUTED-SELECTED:CTRL-PERM-19,13,5,0.0673400673401
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,source prior,0.311095941096,0.271280571281,0.33327968328,source prior,C-PRIOR:CTRL-PRIOR-EMPIRICAL,complete,C-PRIOR:CTRL-PRIOR-EMPIRICAL,13,5,0.142857142857
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,source prior,0.303538655387,0.253583504104,0.330122932932,source prior,C-PRIOR:CTRL-PRIOR-EMPIRICAL,complete,C-PRIOR:CTRL-PRIOR-EMPIRICAL,13,5,0.104377104377
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,source prior,0.333333333333,0.333333333333,0.333333333333,source prior,C-PRIOR:CTRL-PRIOR-UNIFORM,complete,C-PRIOR:CTRL-PRIOR-UNIFORM,13,5,0.333333333333
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,source prior,0.333333333333,0.333333333333,0.333333333333,source prior,C-PRIOR:CTRL-PRIOR-UNIFORM,complete,C-PRIOR:CTRL-PRIOR-UNIFORM,13,5,0.333333333333
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,instrument_balanced_master,real spectra,-0.05,0.692611632195,0.729603174603,real spectra,C-SELECTED,incomplete_terminal_cells,C-SELECTED,13,5,0.333333333333
F43,S,RQ-P01,primary_598,R_MIN_400_1800,PP-U-MIN,source-only; no target statistics,held domain; permutation at physical-master level,spectrum,real spectra,-0.05,0.623016805194,0.659216139863,real spectra,C-SELECTED,incomplete_terminal_cells,C-SELECTED,13,5,0.333333333333
