sample_id,true_pair,pair,residual_norm,residual_rel,left_sum,right_sum,minor_share,baseline_coef_sum,rank
existing/289,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,184.9123267299249,0.10851111760147633,0.6627598647861739,0.06964457088973866,0.09509031826844527,28.704403395475932,3
existing/289,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,194.69118882351705,0.11424959525416531,0.6676064246027086,0.04813242666922886,0.06724858736342958,36.85361358704801,4
existing/289,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,195.8624692419625,0.11493693151496458,0.7370839110145516,0.07511094015291522,0.09247896615554337,18.701269104817776,5
existing/290,1-dodecanethiol + meoh,1-dodecanethiol + meoh,148.75312105717987,0.07390077957858684,0.8180490262103224,0.14254637086201552,0.14839376838189516,2.423250246845011,1
existing/290,1-dodecanethiol + meoh,1-undecanethiol + meoh,165.10425573655635,0.08202404846338492,0.911825038279731,0.13812390706674102,0.13155297472205185,0.0,2
existing/290,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,206.15853500635762,0.10241987761650298,0.7881540039820065,0.0804546120030392,0.09262469945880863,14.023863501131725,3
existing/290,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,219.2774617120684,0.10893738060330552,0.8746034646358123,0.08701353124241493,0.09048668192772173,2.6502752789972406,4
existing/290,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,220.40797280043444,0.1094990202526704,0.7969691088282385,0.05073771164825537,0.059852900109587395,25.015258231620816,5
existing/291,1-dodecanethiol + meoh,1-dodecanethiol + meoh,151.91589359687512,0.07106606511231987,0.8669302146720824,0.15371920654691312,0.15060921345859438,9.447560246017861,1
existing/291,1-dodecanethiol + meoh,1-undecanethiol + meoh,177.43237531355322,0.0830026433608519,0.9697459270789923,0.1507281611306134,0.13452177316418434,0.0,2
existing/291,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,222.7555101357165,0.10420474917154084,0.8373187068925096,0.08202503783367442,0.08922129323674836,24.555951096016482,3
existing/291,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,233.33625763256202,0.10915440962341673,0.8423496025797326,0.057556261128354005,0.0639580910064614,33.66398747752685,4
existing/291,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,239.50676933797388,0.11204096728536074,0.8848541419027451,0.012093821432018348,0.013483303297820352,38.92485574539858,5
existing/292,1-dodecanethiol + meoh,1-dodecanethiol + meoh,154.95930817849688,0.07617922319611788,0.820854558295285,0.16670637016835166,0.1688061620942522,7.1713029662752215,1
existing/292,1-dodecanethiol + meoh,1-undecanethiol + meoh,171.06492151092831,0.08409687026865378,0.9154185122675733,0.16270803497496053,0.15091738107271283,0.0,2
existing/292,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,235.4696942897943,0.11575876665996278,0.7884133644847737,0.08992241048337118,0.1023781713622334,19.525391933787528,3
existing/292,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,248.13861808801792,0.12198690993850518,0.8773021717463391,0.0963838619657095,0.09898864585554325,6.882077087047772,4
existing/292,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,249.73918795938621,0.12277376276396758,0.7969606468568092,0.05896891242005618,0.06889458575283619,30.981728697276605,5
existing/293,1-dodecanethiol + meoh,1-dodecanethiol + meoh,150.19137833518144,0.07190464286748877,0.8415812758592335,0.1783176773811961,0.17483857279632375,9.793312675353166,1
existing/293,1-dodecanethiol + meoh,1-undecanethiol + meoh,171.09195243513452,0.08191086514896162,0.9371165502496027,0.1760513028682462,0.1581534198773254,0.0,2
existing/293,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,243.1375452446696,0.11640294238115156,0.8064670411056872,0.09739496081494636,0.1077542374918762,20.37737135566718,3
existing/293,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,257.39360594181653,0.12322808084441231,0.8131253918829726,0.06716968073880866,0.0763035973138882,31.69349852878261,4
existing/293,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,258.6161666686512,0.12381338602917917,0.895474730750178,0.10418568703789038,0.10422107866220819,9.048132800773534,5
existing/294,1-dodecanethiol + meoh,1-dodecanethiol + meoh,146.2941021747576,0.07294345307843692,0.8037092846151513,0.19250673899896795,0.19323794682642195,2.3950261334904415,1
existing/294,1-dodecanethiol + meoh,1-undecanethiol + meoh,162.94623916805756,0.08124634673832953,0.8993605832972039,0.18882701403986085,0.17352432108376473,0.0,2
existing/294,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,254.74295469273318,0.12701695069357333,0.7682389750914063,0.10121586793390663,0.11641302448969564,17.229369949506093,3
existing/294,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,266.99416609963436,0.13312550634365544,0.8556465581442156,0.10745540248141393,0.11157219782991563,5.364367418519669,4
existing/294,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,269.5867480677724,0.13441818922241547,0.7752266890246322,0.0697717382386484,0.08257025810632271,29.328926333775637,5
existing/295,1-dodecanethiol + meoh,1-dodecanethiol + meoh,139.8653189956284,0.07859492865166044,0.7023790916283966,0.21709661820899756,0.23610913903006112,0.0,1
existing/295,1-dodecanethiol + meoh,1-undecanethiol + meoh,156.65883458673878,0.08803175808995115,0.7843852929857755,0.21064865235644106,0.21169996595822882,0.0,2
existing/295,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,276.4655920631581,0.15535512047502012,0.667559887844557,0.10521890801507619,0.13615656715567012,19.13369915428741,3
existing/295,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,286.59595795202966,0.1610477066712877,0.7429128183506633,0.11079503744494147,0.1297809744781572,9.624711166256207,4
existing/295,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,289.8538953518021,0.16287844898343082,0.6727275928718035,0.07547891015766407,0.10087978365859046,30.76518097708253,5
existing/296,1-dodecanethiol + meoh,1-dodecanethiol + meoh,122.51009208526197,0.08355760068004096,0.5671492399646157,0.21647406470394953,0.2762476095516727,3.81352628247468,1
existing/296,1-dodecanethiol + meoh,1-undecanethiol + meoh,136.381494126925,0.09301854428836774,0.6327294831570348,0.21129445314624812,0.2503417783048198,0.0,2
existing/296,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,274.52536435588496,0.18723911133319052,0.5331861820345158,0.10375804616332784,0.1628997352825313,25.98427155226773,3
existing/296,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,282.51484672933094,0.19268831120266752,0.5932828453779049,0.1083735508235423,0.15445387715424397,18.72262967118349,4
existing/296,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,287.0547941657847,0.1957847672459751,0.5376655981509204,0.07504508081564701,0.12248045185388286,37.350950845459614,5
existing/297,1-dodecanethiol + meoh,1-dodecanethiol + meoh,115.01945378660722,0.10451942938215196,0.43044262371738945,0.1301806007118307,0.23220693513747587,18.65677610119246,1
existing/297,1-dodecanethiol + meoh,1-undecanethiol + meoh,115.69705259440462,0.10513517079292588,0.48205838500775383,0.1269674675961193,0.20847631845686837,11.538645866672212,2
existing/297,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,179.98867755984574,0.1635576700677543,0.405862457648534,0.068941738177295,0.14520035581665225,31.754499094125414,3
existing/297,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,181.47277664557052,0.1649062870580098,0.4519432742665721,0.07166979391407866,0.13687548739561847,25.876326188535177,4
existing/297,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,186.97991714650942,0.16991068556396494,0.449863781173834,0.05686300336054581,0.11221629701829117,32.12423262459963,5
existing/298,1-dodecanethiol + meoh,1-dodecanethiol + meoh,119.83303880913564,0.10242699029216584,0.4505419780334978,0.16841725946686642,0.27209749731943406,18.54536018617202,1
existing/298,1-dodecanethiol + meoh,1-undecanethiol + meoh,127.09842429751883,0.10863706037202711,0.5083708742524484,0.16585279029036676,0.24599075798175077,8.155742564307948,2
existing/298,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,216.86441847668792,0.18536431944622006,0.419119324910771,0.08902013601839195,0.17518839386226412,33.82887035491651,3
existing/298,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,222.04206438495964,0.18978989934015486,0.46881927094810455,0.09259674196023539,0.1649342730364699,27.112428284240348,4
existing/298,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,230.56303879376225,0.19707318091027623,0.42545718325615123,0.06084350062585405,0.12511498059190854,44.132094538765365,5
existing/299,1-dodecanethiol + meoh,1-dodecanethiol + meoh,148.87168914964653,0.07632353922012536,0.7905197123022228,0.1186244199979347,0.1304792230222962,33.456080199426815,1
existing/299,1-dodecanethiol + meoh,1-undecanethiol + meoh,165.9712290927694,0.08509013154503106,0.8861677929901903,0.11681632461429547,0.11646876811288058,19.772331211085444,2
existing/299,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,190.54782105061145,0.09769005897855296,0.7648516826787091,0.06846787174205402,0.082162804627288,43.012405411910656,3
existing/299,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,199.5546152643137,0.10230766233446097,0.7690976821561755,0.0478245690405418,0.058542375324487236,50.82473612089106,4
existing/299,1-dodecanethiol + meoh,1-dodecanethiol + diethylamine,204.36342889410852,0.10477304495873536,0.7944717820482673,0.05374088267029328,0.06335779328178424,7.508510209917268,5
existing/300,1-dodecanethiol + meoh,1-dodecanethiol + meoh,114.23159807118849,0.07814755199342542,0.5502887925224567,0.27425667628372513,0.33261558841682204,0.0,1
existing/300,1-dodecanethiol + meoh,1-undecanethiol + meoh,129.0325046679082,0.08827307450512281,0.6160243146245052,0.26857173441291265,0.30360946638282876,0.0,2
existing/300,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,336.0433750300108,0.22989232021282097,0.5125422337011343,0.1235526967792121,0.19423625446239162,24.41368140790206,3
existing/300,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,342.71195982308075,0.23445439923157227,0.5794480339781658,0.1292845350537925,0.18241652874820877,16.25381434230627,4
existing/300,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,349.07459831279357,0.23880717578889868,0.5838436963838595,0.02523678806176482,0.041434241789397544,40.29080234329841,5
existing/301,1-dodecanethiol + meoh,1-dodecanethiol + meoh,113.74724540573486,0.08721006407587995,0.489931763635478,0.24107246461690957,0.32978258579011493,5.496978761823603,1
existing/301,1-dodecanethiol + meoh,1-undecanethiol + meoh,123.62646097381548,0.09478446308342113,0.5489518531425618,0.23578623273329652,0.3004648773607456,0.0,2
existing/301,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,297.83235084972074,0.22834819699435605,0.45574510907552374,0.10958171709810102,0.19383781562181193,33.59880161830983,3
existing/301,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,303.16523110672813,0.23243691867955968,0.5107449880577045,0.11381564516309253,0.1822331397609458,26.546381198169584,4
existing/301,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,310.5253577510079,0.23807993107924166,0.5187853113734961,0.021950547205842188,0.04059384421715939,48.16914790250037,5
existing/302,1-dodecanethiol + meoh,1-dodecanethiol + meoh,113.23104294572734,0.09436537825507459,0.4603417625572255,0.18088533075911437,0.2820924640337915,16.92830056164761,1
existing/302,1-dodecanethiol + meoh,1-undecanethiol + meoh,118.02918264524608,0.09836408970280713,0.5169425159824226,0.17660633576539078,0.25464152282866637,9.250648713841898,2
existing/302,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,230.46336503103475,0.19206537402923,0.43233118043037894,0.08577147051347955,0.1655491828830812,38.13453794105893,3
existing/302,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,234.04943818325688,0.1950539639128541,0.48254767730294645,0.08917786244991467,0.15598019722594073,31.75610043135464,4
existing/302,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,240.49676786630408,0.20042709029629238,0.4792690292262003,0.0709293725157415,0.12891599156058692,39.62509026763128,5
existing/303,1-dodecanethiol + meoh,1-dodecanethiol + meoh,122.67814159504535,0.0989466253868292,0.4769421951630119,0.18266774422309637,0.27693297707555214,14.943894509182012,1
existing/303,1-dodecanethiol + meoh,1-undecanethiol + meoh,128.58995110293807,0.10371482282714144,0.5352103147664192,0.17924658446840505,0.25088509140316984,6.554440538150285,2
existing/303,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,233.91221885659365,0.18866298748643692,0.44658256321251333,0.0899948966669942,0.16772023313658294,35.16160282499556,3
existing/303,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,238.10370178350513,0.19204364752572423,0.4983204196281509,0.09343656351391821,0.15789684984812097,28.329929449399717,4
existing/303,1-dodecanethiol + meoh,1-undecanethiol + n-hexane,245.98491710713577,0.19840027838172763,0.49650646482946403,0.07293821642233614,0.1280865706952768,36.85987772054102,5
existing/304,1-dodecanethiol + meoh,1-dodecanethiol + meoh,113.53005924863342,0.09532722209698281,0.4356054876620007,0.25167320071519667,0.3661879889060453,11.934952289794921,1
existing/304,1-dodecanethiol + meoh,1-undecanethiol + meoh,118.43909713201812,0.09944916960312356,0.4915595592971618,0.2475963294297519,0.3349717335755315,1.0323052294974857,2
existing/304,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,312.79411582541303,0.26264228475928886,0.4011530895864601,0.1124153215892317,0.21889064658720903,41.10361870441355,3
existing/304,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,316.21782486288737,0.26551705355594735,0.4506408474794602,0.11592352919747359,0.2046078680011519,35.19914364551853,4
existing/304,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,324.94325436664735,0.2728434916966595,0.4658508779370578,0.022689263241841312,0.04644298662346,55.8154724264628,5
existing/305,1-dodecanethiol + meoh,1-dodecanethiol + meoh,129.08179751028436,0.08453033630466697,0.5267183157275105,0.42940459831489153,0.4491102472368937,0.0,1
existing/305,1-dodecanethiol + meoh,1-undecanethiol + meoh,137.23860487465262,0.08987189245728794,0.5878129901594215,0.42438113943161293,0.41926852470746895,0.0,2
existing/305,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,515.8866578466451,0.33783285888464,0.47315571738292,0.18386165414906347,0.27984291148964435,39.75885578581468,3
existing/305,1-dodecanethiol + meoh,1-undecanethiol + tris(2-ethylhexyl) phosphate,519.1855107944419,0.3399931413913559,0.5323350734630499,0.18869308989750952,0.2617000271082191,32.66902180285123,4
existing/305,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,529.8573003251787,0.34698165546076937,0.5789945265462615,0.04000433272253978,0.06462747406308743,61.32654590054868,5
existing/306,1-dodecanethiol + meoh,1-dodecanethiol + meoh,136.61556232894438,0.08837996535709025,0.5118590575520304,0.48587026220693325,0.48697602905347637,0.0,1
existing/306,1-dodecanethiol + meoh,1-undecanethiol + meoh,148.08570344403893,0.09580028158689226,0.5728780831299317,0.47849335360161915,0.45511351829062363,0.0,2
existing/306,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,548.7612658932683,0.35500715176344577,1.0127921464553837,0.5421260857287623,0.34865247220550355,0.0,3
existing/306,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",560.9953827708372,0.36292170269294155,0.35536463986721384,0.5490856879679173,0.39290675112851414,0.0,4
existing/306,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,586.9790714470945,0.37973118959113,0.4524561869954494,0.20916947220217158,0.3161447402984995,33.99872387117029,5
existing/307,1-dodecanethiol + meoh,1-dodecanethiol + meoh,142.65952770952393,0.09188395616562857,0.49585848472406774,0.5299388456072813,0.4833883556349421,0.0,1
existing/307,1-dodecanethiol + meoh,1-undecanethiol + meoh,151.1016674716549,0.09732135815554115,0.5535621959126656,0.5223378045285979,0.4854891758656787,0.0,2
existing/307,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,534.5148047102144,0.3442695743804433,0.9812675904785025,0.5809892532694894,0.3718909957694747,0.0,3
existing/307,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",547.7103020533302,0.3527685125090431,0.34401373873138014,0.5904806482080747,0.36812820230807913,0.0,4
existing/307,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,639.8393140966343,0.41210684230784905,0.433543264104496,0.22387135033384975,0.34053296871833466,41.00325581500152,5
existing/308,1-dodecanethiol + meoh,1-dodecanethiol + meoh,137.42902521499946,0.09407505979843582,0.4390161150185576,0.5597100211990902,0.4395760750597251,0.0,1
existing/308,1-dodecanethiol + meoh,1-undecanethiol + meoh,143.41055671702276,0.09816963103517957,0.48900106241441016,0.5554768496737486,0.46817750452598184,0.0,2
existing/308,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,474.7947039751939,0.32501387606125554,0.8695089883817742,0.6054423846147334,0.4104829458779428,0.0,3
existing/308,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",486.12154497869244,0.33276750192787635,0.30493765532652445,0.613155772052927,0.3321422920939401,0.0,4
existing/308,1-dodecanethiol + meoh,meoh + n-hexane,637.7319151599418,0.4365501971667518,0.4980450298149012,0.3542822566161862,0.41566457187970723,47.15196748508487,5
existing/309,1-dodecanethiol + meoh,1-dodecanethiol + meoh,130.35355410200512,0.09424381869091376,0.3879545821037508,0.5845671361158601,0.3989161114196789,0.0,1
existing/309,1-dodecanethiol + meoh,1-undecanethiol + meoh,137.0377152074965,0.09907637482385849,0.4334827546441068,0.5806897389139635,0.4274250755143939,0.0,2
existing/309,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,426.44958604691806,0.30831715901486695,0.7667213448443511,0.6213698234596747,0.4476433808151223,0.0,3
existing/309,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",436.83959554329897,0.31582899233555684,0.2685396364869875,0.6322001768149204,0.2981323047132601,0.0,4
existing/309,1-dodecanethiol + meoh,meoh + n-hexane,563.2481825589982,0.4072206543255302,0.5251032967519031,0.3148836704989176,0.37486732863144323,40.54810670245381,5
existing/310,1-dodecanethiol + meoh,1-dodecanethiol + meoh,158.71125373509557,0.07656349877687607,0.8447702956989125,0.12243141813983159,0.12658312778808548,13.616152533297596,1
existing/310,1-dodecanethiol + meoh,1-undecanethiol + meoh,174.55521014783494,0.08420674214418244,0.9440894837707617,0.11945979169034628,0.11232182132646507,0.05013957362054842,2
existing/310,1-dodecanethiol + meoh,1-dodecanethiol + tris(2-ethylhexyl) phosphate,203.90468435866165,0.09836514855809189,0.8219806901058841,0.06379994150293836,0.07202679673294278,25.371751956509492,3
existing/310,1-dodecanethiol + meoh,1-dodecanethiol + n-hexane,211.50999759914362,0.10203400868793057,0.826595508884473,0.04404658444752544,0.05059091994840956,33.173533558701926,4
existing/310,1-dodecanethiol + meoh,1-dodecanethiol + pyridine,215.8438231831791,0.10412467864354898,0.8587151260350426,0.008739187591485282,0.010074522028646872,37.559524267774634,5
existing/311,1-dodecanethiol + meoh,1-dodecanethiol + meoh,118.19354673123085,0.09658372590877291,0.3208235987516134,0.5584158115448876,0.36488764606565915,0.0,1
existing/311,1-dodecanethiol + meoh,1-undecanethiol + meoh,123.50513538067904,0.10092417457493427,0.35846057407131987,0.5540927425923673,0.3928105542166741,0.0,2
existing/311,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,357.80925531942063,0.29238949163593797,0.6336308678791789,0.5856477467550893,0.4803231515138797,0.0,3
existing/311,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",370.7430936820729,0.3029585821989568,0.22078602938357805,0.5983638685756276,0.269530680444892,0.0,4
existing/311,1-dodecanethiol + meoh,meoh + n-hexane,466.23187377008077,0.38098874897578894,0.5025885747960538,0.2604273890537458,0.3413131590844014,34.8401199505077,5
existing/312,1-dodecanethiol + meoh,1-dodecanethiol + meoh,103.23810794658674,0.09809147298367848,0.2609126700103912,0.5036178341933077,0.3412717590409359,0.0,1
existing/312,1-dodecanethiol + meoh,1-undecanethiol + meoh,105.73496783873507,0.10046385920351715,0.29033094705060813,0.5011984743279709,0.36679741675878846,0.0,2
existing/312,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,292.8276962177918,0.2782296249295995,0.5166046887672953,0.5242588089065414,0.49632318735485265,0.0,3
existing/312,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",301.3356379618453,0.28631342803615506,0.17975406031948096,0.5351898487241074,0.2514240041008174,5.086149996657905,4
existing/312,1-dodecanethiol + meoh,meoh + n-hexane,379.3917455724515,0.360478275912467,0.46036072645071624,0.21130950883231708,0.31460305627948415,36.97280785276183,5
existing/313,1-dodecanethiol + meoh,1-dodecanethiol + meoh,99.68021282435836,0.09750317048352879,0.223806244967017,0.5364664034286505,0.294376294397806,0.0,1
existing/313,1-dodecanethiol + meoh,1-undecanethiol + meoh,101.21207863819981,0.09900157994086066,0.25129120852348796,0.53406971244089,0.3199690764019642,0.0,2
existing/313,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,254.5507119367834,0.24899125673426328,0.44310323288650744,0.5535133541138648,0.44460752376169044,0.0,3
existing/313,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",260.5680583693903,0.2548771827215075,0.1547759981139498,0.5637512707127837,0.21540727099538548,1.1688931880728741,4
existing/313,1-dodecanethiol + meoh,meoh + n-hexane,329.42883819175626,0.3222340248109155,0.4975637418353339,0.1807574518390778,0.26647767093884045,26.934911651727745,5
existing/314,1-dodecanethiol + meoh,1-undecanethiol + meoh,92.63998043083744,0.09970991750720752,0.2121240323185964,0.5059233605789618,0.2954178713222682,0.0,1
existing/314,1-dodecanethiol + meoh,1-dodecanethiol + meoh,92.94718273837681,0.10004056434672885,0.1883225284892177,0.5075054837381622,0.27064522436531024,4.906119370323967,2
existing/314,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,216.5973170580958,0.23312721479112228,0.3749446666813748,0.5226929423963306,0.4177016012800545,0.0,3
existing/314,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",224.0415123607689,0.24113952325756488,0.12958242713684964,0.5297372127032031,0.1965396134234513,11.152461914221561,4
existing/314,1-dodecanethiol + meoh,meoh + n-hexane,277.7824088371448,0.29898172410327145,0.47683372301261995,0.1531299066716134,0.243077376940199,25.68875365473453,5
existing/315,1-dodecanethiol + meoh,1-undecanethiol + meoh,88.91611341354162,0.10945186632895977,0.18255456409522305,0.4482544539890835,0.2893975178879506,0.0,1
existing/315,1-dodecanethiol + meoh,1-dodecanethiol + meoh,89.76432267394459,0.11049597501775085,0.16145853463753698,0.4496452556442901,0.2642080399514652,5.220813349656033,2
existing/315,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,194.25340325301065,0.2391174862525649,0.3191896929716005,0.46314932017991867,0.4079940890144176,0.0,3
existing/315,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",199.0590033024149,0.24503297079237535,0.11046373431857953,0.46880500502162215,0.19069514167847065,11.136171434091153,4
existing/315,1-dodecanethiol + meoh,meoh + n-hexane,237.83112211598782,0.2927597618402107,0.426101541662709,0.13272959583789518,0.23751288525420466,19.1138000561833,5
existing/316,1-dodecanethiol + meoh,1-undecanethiol + meoh,79.1006376263198,0.11742908570121699,0.15219615865901762,0.3670727300133881,0.2930970100054298,11.908379575358444,1
existing/316,1-dodecanethiol + meoh,1-dodecanethiol + meoh,79.79684856806351,0.11846264771534852,0.1353212131708848,0.3678645109366198,0.26892895940288,16.06909928084944,2
existing/316,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,160.3827813558297,0.23809673274449833,0.27291595596835544,0.38011876000439976,0.4179195214168731,0.7778837779633986,3
existing/316,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",165.94392299271223,0.24635254202076634,0.0933307862511373,0.38387806182457923,0.19557639517223152,20.186640018933232,4
existing/316,1-dodecanethiol + meoh,meoh + n-hexane,203.2933697652748,0.30179977376961553,0.34651040546035455,0.11014050804277357,0.24119191440482665,32.26244258084922,5
existing/317,1-dodecanethiol + meoh,1-undecanethiol + meoh,68.88196389120222,0.12592608686426152,0.13123096968768316,0.28548223306845544,0.3149191549953479,14.553568120988434,1
existing/317,1-dodecanethiol + meoh,1-dodecanethiol + meoh,69.94284210389331,0.1278655240466094,0.11698722514658615,0.2860244519398123,0.29028247020548714,19.687805307818923,2
existing/317,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,140.98190265273075,0.25773509227724173,0.23461594057913673,0.29689700431002924,0.4414115269151511,5.327575390221077,3
existing/317,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",145.2198732897243,0.2654827090467804,0.0803204452960923,0.29990786835590527,0.21124267292044438,23.520519040079787,4
existing/317,1-dodecanethiol + meoh,meoh + n-hexane,176.06639585896298,0.3218745663789794,0.26713868971102406,0.09530566501494275,0.2629525436718073,34.90224922314455,5
existing/318,1-dodecanethiol + meoh,1-dodecanethiol + meoh,64.93138622018152,0.16294659614034882,0.09988919627779154,0.17454758434765336,0.363978895430047,35.796090588475344,1
existing/318,1-dodecanethiol + meoh,1-undecanethiol + meoh,65.43660776204528,0.1642144595779831,0.11237271449087141,0.17382830087672255,0.3926356248112827,34.17526775912782,2
existing/318,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,127.63071026861184,0.3202917881765689,0.19705416404530207,0.18373802526546285,0.4825152154447988,29.302646326636854,3
existing/318,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",128.9655872487958,0.32364168832269385,0.06797751192464586,0.18627283154283852,0.26736448414305497,41.31171987363335,4
existing/318,1-dodecanethiol + meoh,meoh + n-hexane,150.62436966412463,0.3779948305635621,0.15711894023706202,0.08170047441207533,0.34210147668171725,53.32604386681171,5
existing/319,1-dodecanethiol + meoh,1-dodecanethiol + meoh,58.550147602113164,0.15622599392820552,0.088352522489653,0.17804790731974807,0.33165307785927406,24.10968583357535,1
existing/319,1-dodecanethiol + meoh,1-undecanethiol + meoh,58.90082249922306,0.15716167960262878,0.09950294082949289,0.1774989743888492,0.35921390922767504,22.156463289119817,2
existing/319,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,108.03194302892688,0.2882554249116913,0.17805474324849468,0.1856997978277293,0.48949146509952224,16.702464945429547,3
existing/319,1-dodecanethiol + meoh,"1,9-nonanedithiol + meoh",111.62249671178624,0.29783589295199797,0.06089615068487295,0.18816335366023218,0.24450442413251058,28.543794270518376,4
existing/319,1-dodecanethiol + meoh,meoh + n-hexane,137.66947982127422,0.36733556104445,0.16196247953054102,0.07045418050851261,0.30313739340532153,41.872087121121204,5
existing/320,1-dodecanethiol + meoh,1-undecanethiol + meoh,62.96375460149544,0.16229972459934056,0.08465657954913272,0.2045839439951076,0.29268574994779917,31.467185047221882,1
existing/320,1-dodecanethiol + meoh,1-dodecanethiol + meoh,63.091538552405005,0.16262910934096056,0.07494956739671169,0.2049472101146898,0.267775742410578,34.312017053110665,2
existing/320,1-dodecanethiol + meoh,6-mercapto-1-hexanol + meoh,100.70729402372098,0.25959007985852434,0.15032996047111238,0.21183628456995698,0.4150855098427243,25.261757496839124,3
