evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
quality_pass,domain_and_sample,instrument,Mira-1,356,21,domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.6060606060606061,0.43333333333333335,0.43333333333333335,21,21,0,,0.005073756777465403,0.0025368783887327016,0.09667551600375421,0.9065860126058788,0.0067203555538098885,,1.5,0.28746322591912166,0.05912037566304207,5.856619466138499,0.004180313680327266,0.09150967915841403,0.008852260043243444,2.251107448057311,29,29,0.16899274479038423,-0.22163885996109284,0.03690170496702194
quality_pass,domain_and_sample,instrument,Mira-1,356,21,domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.6363636363636364,0.47130647130647124,0.35347985347985345,21,21,0,,0.007973035175263026,0.003986517587631513,0.112875430944196,0.8768827985930053,0.0071870592728937865,,1.25,0.24425046111183069,0.05475033260881901,5.825117809545048,0.004157828557848,0.09101746577414138,0.005636667330807331,1.5389269586623437,20,16,0.14995690024516944,-0.18788736385140292,0.03825117647647858
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.02400960280574145,0.012004801402870725,0.19107703664359724,0.530683307244057,0.00648772586537859,,2.0,0.440741179450648,0.10653313063085079,5.270009496321881,0.003761605636204055,0.0823438983800294,0.032571797918840774,0.7201121102257902,53,53,0.24552816222371587,-0.16763639344581457,0.052485350519418716
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.023275662604807068,0.011637831302403534,0.19223218480648763,0.5146520036004634,0.006222267032235708,,2.0,0.3961756923062738,0.0970701202750206,5.058718081075403,0.003610790921538475,0.07904247001680315,0.01234589184466546,1.2453479178673,42,40,0.18759924062367558,-0.160626727273162,0.04432160407304764
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.0,0.0,0.0,74,3,71,4_nitrophenol|ethanol|ethyl_paraoxon,0.021832545792226987,0.010916272896113494,0.18696331685296425,0.5392841807081599,0.006349072364503286,,2.0,0.4806007957182445,0.08116997906472534,5.956026943485133,0.0042512683393898165,0.0930629209919552,0.015509028653302776,1.4643080476711687,46,42,0.20786865500585427,-0.17918802287323848,0.04605881869792938
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.4125,0.5114942528735632,0.20459770114942527,71,41,30,blank,0.011571507812650865,0.0057857539063254325,0.08225865868824678,0.9260243521751027,0.006779239952267902,,2.0,0.23038145901192292,0.06975656747817993,10.491504401716252,0.00748858272784886,0.16392975627681644,0.022275870302232548,1.7820475098653903,43,48,0.2776564731570559,-0.25472392461278376,0.04663631692528725
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.37,0.5135483870967742,0.20541935483870968,71,41,30,blank,0.009733228049992574,0.004866614024996287,0.08407427947941669,0.9141308479075597,0.006684355200529941,,2.0,0.37450929249800147,0.07726266980171204,10.653331913368113,0.007604091301476169,0.16645831114637677,0.04050983678627711,1.7923089209775256,56,62,0.329722053374726,-0.26395577820319654,0.040445517748594284
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.35,0.4866666666666667,0.19466666666666668,71,41,30,blank,0.016328564963176036,0.008164282481588018,0.10138920297780003,0.8630778042460016,0.006250893365581459,,2.0,0.3959235362799636,0.07041529938578606,8.565447211194437,0.0061138095725870355,0.1338351126749131,0.01603904690731707,2.073166963343868,44,43,0.23528228362531567,-0.23952394009341135,0.036599788814783096
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.8373015873015872,0.8844444444444444,0.5896296296296296,40,23,17,blank,0.012989307829939825,0.006494653914969913,0.10007245791675641,0.831315137501122,0.025328317265584554,,2.0,1.559645397456642,0.08073454350233078,5.024494254342892,0.003586362779688003,0.07850772272410769,0.01794144484382839,1.1825638255921638,43,42,0.19176043426840012,-0.22075993382568412,0.048130135983228683
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.8373015873015872,0.9105882352941177,0.45529411764705885,40,23,17,blank,0.011268200271822348,0.005634100135911174,0.09796806128466483,0.8338342122933556,0.02535078204200894,,2.0,1.3553752566318142,0.08315402967855334,5.853354675416854,0.0041779833514752705,0.09145866680338832,0.01784896606368984,1.0867608798949453,48,51,0.20969630789184066,-0.24492653948184398,0.04513648524880409
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.8373015873015872,0.8610526315789473,0.5740350877192982,40,23,17,blank,0.012050789465940664,0.006025394732970332,0.0975438695256177,0.8450519385752062,0.025344330386962988,,2.0,1.3529965241495938,0.07029723934829235,5.68105136124345,0.004054997402743362,0.08876642751942893,0.011932754649076964,1.22399364297775,35,40,0.18617962317498496,-0.2312989869429373,0.04382823407649994
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.023862142131806173,0.011931071065903086,0.13545447555904366,0.3952302792435183,0.03101784155865944,,2.0,4.2761723148031905,0.11508315801620483,4.276975030620851,0.0030528015921633483,0.06682773485345081,0.0512730883350589,0.305131264156016,63,63,0.24991985369240952,-0.23614568956143211,0.06690827012062073
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.023500767764041298,0.011750383882020649,0.1385648321868501,0.40710361258473027,0.03087931970704278,,2.5,3.3639727371987327,0.08528699073940516,4.062382945235406,0.002899630938783302,0.0634747335193032,0.045811037040999286,0.31319256679947804,61,60,0.24549788863140792,-0.20436253019910228,0.06205042824149132
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,0.025447307035783445,0.012723653517891722,0.14573964863232217,0.37094001085238154,0.030813572256853133,,2.0,4.193704308014853,0.1119739729911089,3.6172805175062113,0.0025819275642442623,0.05652000808603456,0.04056112567016869,0.33303285632962354,58,61,0.22802230561389825,-0.2070327534971468,0.06397559493780136
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.36477411477411475,0.32165155239144555,0.32165155239144555,42,41,1,blank,0.013432538609707298,0.006716269304853649,0.10654123150839763,0.8092230081905769,0.022923256267080215,,2.5,1.3444974173406645,0.08329942915588617,5.55043317594305,0.003961765293321235,0.08672551837411016,0.06557868610209996,0.4167629201455014,64,64,0.3005237505416777,-0.22514510773860474,0.06779052317142487
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.38699633699633695,0.35418894830659536,0.35418894830659536,42,41,1,blank,0.014762500585584154,0.007381250292792077,0.10707280892204915,0.8123478714498462,0.02326352246197358,,2.0,1.3176713603603774,0.07772247679531574,6.592725379237474,0.0047057283220824225,0.10301133405058552,0.07548170717089822,0.3670313809378976,64,64,0.31513813212634323,-0.30526388230932106,0.061514828354120255
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.36318681318681323,0.3253744879131876,0.3253744879131876,42,41,1,blank,0.01490608978860559,0.007453044894302795,0.12031509183024938,0.6818213565053359,0.023237368751253682,,2.0,1.767976359910636,0.07150089181959629,4.704249953955494,0.003357780124165235,0.07350390553055458,0.04755423110417572,0.35856479230537414,63,63,0.2719637796555503,-0.21273737460731873,0.06554092466831207
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.6616161616161615,0.7647058823529411,0.38235294117647056,45,20,25,4_nitrophenol,0.020568178451929795,0.010284089225964898,0.19154564129787247,0.6455336208536784,0.008534821903486903,,2.5,0.28099991786808703,0.18176997359842062,9.332183778355125,0.0066610876362277836,0.1458153715367988,0.05277639813912067,1.242273766835968,58,58,0.32934437937858296,-0.2005663854537084,0.04203454777598381
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5151515151515151,0.625,0.3125,45,20,25,4_nitrophenol,0.020239745519585853,0.010119872759792927,0.1860784570465045,0.6277375788077935,0.008378297294578275,,2.0,0.46392662563464726,0.1902677034959197,9.005896595123499,0.006428191716719128,0.14071713429880464,0.041221854484984416,1.990094651941115,57,54,0.3017371183139201,-0.20143932600195613,0.0433165468275547
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.5606060606060606,0.6941176470588235,0.34705882352941175,45,20,25,4_nitrophenol,0.020714320845002875,0.010357160422501437,0.1870393497679989,0.6241968978802468,0.008530281351464856,,1.5,0.3791085105112201,0.1848697867244482,8.58536918847619,0.006128029399340606,0.13414639356994046,0.04939288189517871,1.34129636312587,58,57,0.31534624849329906,-0.19966415778109067,0.046029482036828995
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.5337301587301587,0.5693121693121693,0.28465608465608466,64,64,0,,0.013410445164977068,0.006705222582488534,0.09709849442763327,0.7795264747701531,0.029737369360551165,,2.0,2.562499764320654,0.08800632692873478,5.717984629704955,0.004081359478733016,0.08934350983913993,0.015339460913849516,0.8140978385597438,46,43,0.18575465053365292,-0.25891168155158795,0.05501628667116165
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5515873015873015,0.548316737790422,0.32899004267425325,64,64,0,,0.011310532401203523,0.005655266200601762,0.09507248265947632,0.7927136432963364,0.02964488601885157,,2.0,3.642204906518411,0.09000270813703537,5.462273144076695,0.0038988387894908602,0.08534801787619836,0.015864958506682916,0.9018196981545545,41,43,0.18860426021761967,-0.25339426187480996,0.05654045566916466
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.5892857142857143,0.6058897243107769,0.30294486215538846,64,64,0,,0.026762150743738777,0.013381075371869389,0.10996153711579937,0.675910813487931,0.030091635991866535,,2.5,3.020562924015109,0.09472483396530151,5.575230137017414,0.003979464765893943,0.0871129708908971,0.013838211949823077,1.1424902566027402,38,42,0.17876702068136296,-0.2419491859189069,0.06173580884933472
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.6461538461538461,0.7840909090909092,0.31363636363636366,18,18,0,,0.0055494446680877585,0.0027747223340438792,0.09480750192045616,0.9442817559788811,0.005946314994020617,0.8,2.0,0.19524667734423473,0.06024774007528322,10.330229064254542,0.007373468282836932,0.16140982912897722,0.021686018617754328,1.329275235561515,53,45,0.27721888550553964,-0.2385083205742799,0.03451574221253395
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5076923076923077,0.6666666666666666,0.19047619047619047,18,18,0,,0.005970741464035994,0.002985370732017997,0.09496742960466303,0.945331463238237,0.006113802236005939,0.8222222222222222,2.0,0.21865601305855528,0.06036911813134793,10.651292799881213,0.007602635831464107,0.16642644999814393,0.05147040226112168,1.4973796618198536,58,56,0.32212610856994517,-0.23903748440872935,0.036178648471832275
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.49230769230769234,0.6527777777777778,0.2611111111111111,18,18,0,,0.005760271389467802,0.002880135694733901,0.09424443425225626,0.9428704564925323,0.006114940186122674,0.7777777777777778,2.0,0.21999128069722043,0.06195515301078558,10.248483781425186,0.007315120472109341,0.16013255908476856,0.011409285285498873,1.8690029440384288,32,33,0.24039788687518163,-0.22581117094615719,0.03469281643629074
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.027710052217297575,0.013855026108648787,0.23470334068713938,0.3413816945401881,0.008820313964212788,0.17063492063492064,2.0,0.4567294897845088,0.14825769513845444,4.876822072436324,0.0034809579389267127,0.07620034488181757,0.013147245599915477,0.9181223469439951,42,40,0.1889351491269141,-0.157678997234659,0.04449043795466423
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.03413056561846666,0.01706528280923333,0.2324405759592498,0.3690506977643032,0.009143538876531037,0.15674603174603174,2.0,0.485454808380895,0.16033268067985773,4.77446319537027,0.003407896641948801,0.07460098742766047,0.01360421796799491,1.0259163609318747,46,47,0.1859629902296372,-0.13999832532217973,0.047051623463630676
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.030004404989167257,0.015002202494583628,0.2329126928389512,0.35182917089816756,0.008963214923513065,0.15476190476190477,2.0,0.46493378337625324,0.14705147518543527,4.849631964961437,0.003461550296189462,0.07577549945252243,0.028463089813983558,0.8611737724452583,59,55,0.224644959537843,-0.1677355184856424,0.04718651995062828
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.21097883597883596,0.09243295019157088,0.09243295019157088,82,64,18,blank,0.036220964957134165,0.018110482478567082,0.17120876101265894,0.5500588585199904,0.011429535397286633,0.3738738738738739,2.0,0.5532368688515323,0.11365246027708054,4.2566949138028685,0.003038326134049157,0.06651085802816982,0.05597341588176123,0.279113076000073,64,64,0.24808832312660842,-0.1906038315564063,0.06250085681676865
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.2237993487993488,0.11452020202020202,0.11452020202020202,82,64,18,blank,0.03645217466978478,0.01822608733489239,0.1789590502588891,0.46534167255702885,0.011072612207581399,0.30180180180180183,2.5,0.6043604729599538,0.0788835110142827,4.28427829424997,0.003058014485546017,0.06694184834765579,0.05418570163893246,0.4823035504277494,64,64,0.24426911034556004,-0.19483676333891253,0.05609574541449547
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.2099104599104599,0.14130679262258208,0.14130679262258208,82,64,18,blank,0.032462307249127416,0.016231153624563708,0.1725284661296555,0.4939489600652369,0.010894319771068599,0.28378378378378377,2.0,0.5399738763685883,0.10442282538861036,4.807619965294671,0.0034315631443930556,0.07511906195772924,0.06529328048951749,0.326838703920218,64,63,0.2631498494483267,-0.22159727982375999,0.06251322478055954
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.024461754259453027,0.012230877129726514,0.1881210015226555,0.22671381030083232,0.01907091460629133,0.20384498016478486,2.0,1.5759670357230422,0.12038561329245567,5.831182304615155,0.004162157248119311,0.0911122235096118,0.061143508091070616,0.7936065126223731,59,64,0.25706801060145207,-0.23371887866608407,0.053644925355911255
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.03374373160174976,0.01687186580087488,0.1844592900951619,0.245527674025402,0.019355432162590835,0.23680195300579798,2.0,1.3882383938296412,0.109339639544487,5.975817297566097,0.004265394216678157,0.09337214527447027,0.05986652077281947,0.638993095004723,63,64,0.23836456272408976,-0.2654390860795775,0.06412603706121445
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.027877663873658493,0.013938831936829247,0.18110852595255056,0.2631248584928214,0.019277225564846,0.22490082392432104,2.5,1.3145337052696584,0.1255589798092842,6.614160886083574,0.004721028469724178,0.10334626384505584,0.06767936164978292,0.54362465451921,64,64,0.2515964664959502,-0.2792641883353925,0.06444434821605682
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.6810606060606061,0.773389355742297,0.3866946778711485,29,29,0,,0.006653956811796471,0.0033269784058982356,0.10612063616152578,0.9073174166964991,0.0063688351768693575,,2.0,0.291705065738308,0.06511059030890465,8.89477102131194,0.006348872963106309,0.13898079720799908,0.03940871213214472,1.5480912129364728,57,58,0.29480510457023196,-0.23836001493967568,0.03268253430724144
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.8727272727272727,0.8769980506822611,0.6577485380116959,29,29,0,,0.006303401682313045,0.0031517008411565224,0.10207957779919616,0.9135308589446214,0.006316510223520818,,2.0,0.28959263485299985,0.05582497571595013,8.095138528361177,0.005778114581271362,0.1264865395056434,0.010790380665205206,1.6298102144336264,32,33,0.2082474009649904,-0.22772027397124853,0.033537913113832474
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.7643939393939395,0.8269607843137255,0.4134803921568628,29,29,0,,0.00661592962987039,0.003307964814935195,0.10219367614855115,0.9162077663326396,0.0063376774302905834,,2.0,0.2332684965629563,0.05904893483966589,7.8630501118502005,0.005612455468843826,0.12286015799765937,0.008104028414246772,1.7689953524446709,32,25,0.19758222864499564,-0.21555888317268532,0.03241269662976265
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.544047619047619,0.5278511404561825,0.5278511404561825,72,72,0,,0.01550537515485292,0.00775268757742646,0.17495578871732562,0.8734377285223553,0.00636999402111983,,2.0,0.1933823826244029,0.06924773147329688,6.982922533688684,0.004984241637179646,0.10910816458888568,0.0180172999460649,1.8883387824720193,49,41,0.22432827238670447,-0.1614408577792133,0.030925244092941284
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.5114976293547723,0.5119537837307871,0.5119537837307871,72,72,0,,0.01644897034395967,0.008224485171979835,0.1808970317772171,0.869191035362687,0.006365722884150766,,2.0,0.20555597805403092,0.07778562605381012,6.609959875031468,0.0047180298893872005,0.10328062304736667,0.027746767826256763,1.9678113667880608,58,54,0.22800860095472647,-0.15301339458678676,0.029940882697701454
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.5287414965986394,0.5260293969596296,0.5260293969596296,72,72,0,,0.016151840905908266,0.008075920452954133,0.17877301800097042,0.8710468337805595,0.006357164311806104,,2.0,0.18397854066338906,0.0700424313545227,7.1486560896952085,0.005102538251031555,0.11169775140148763,0.01623190244083135,1.4763277696302957,55,45,0.22481655310781434,-0.17446186309348694,0.030042609199881554
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.8095238095238096,0.7333333333333334,0.7333333333333334,21,21,0,,0.00468895135940412,0.00234447567970206,0.09029488531569932,0.9366255646020442,0.0065073895454317646,,1.5,0.1871463785975066,0.03801030293107033,5.362701759009104,0.0038277671370514662,0.08379221498451728,0.008595737297128246,2.128470687629572,29,30,0.15025818990519232,-0.2061388624326485,0.030618716031312943
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.7792207792207791,0.6992784992784994,0.6992784992784994,21,21,0,,0.0046018666544425475,0.0023009333272212737,0.08478102075403304,0.9471509815970727,0.006610395665133815,,2.0,0.15622125890402097,0.03340504132211208,5.701113939316637,0.004069317586949776,0.08907990530182244,0.0033272335241832755,1.4710716423002204,11,10,0.13279242784136341,-0.19995372822378277,0.03337591886520386
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,0.7792207792207791,0.703030303030303,0.703030303030303,21,21,0,,0.00531689098764309,0.002658445493821545,0.09251425085955794,0.9343988777463056,0.006520502367713228,,2.0,0.2164073478281346,0.04282519221305847,5.62550821476281,0.00401535204479858,0.08789856585566892,0.004787145987779901,1.2732505663922897,20,15,0.141190332640127,-0.21569522528857088,0.03310980275273323
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,0.24217391304347827,0.28425925925925927,0.20304232804232805,74,74,0,,0.005923370743775208,0.002961685371887604,0.09106728755691135,0.943215124269911,0.004418302709313855,,2.0,0.16185523840162946,0.07395231572445482,8.46645147417705,0.006043148803838009,0.13228830428401642,0.014460523075099357,1.3870257395172387,44,41,0.23676298899868384,-0.2411408273916353,0.03889989107847214
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,0.2291925465838509,0.2831827956989247,0.20227342549923194,74,74,0,,0.005896166807935972,0.002948083403967986,0.08719272386839279,0.9416634943488484,0.004515728194487687,,2.0,0.16498262235386268,0.0608014902099967,9.899963908623073,0.007066355395162793,0.1546869360722355,0.03052622661521946,1.5337803666977021,57,58,0.30027622030862355,-0.26055890518287506,0.040555451065301895
