epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
20,1.0,0.0272152619530456,0.0212024411355907,8.423961880231145,0.0060128207567674,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
21,1.0,0.026301443050004,0.0206980684753319,7.850327549558697,0.0056033744108199,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
22,1.0,0.0255826321439911,0.0195938438703917,8.390292919043338,0.0059887886645562,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
23,1.0,0.0256150768260763,0.0204541379529418,7.2304754546194365,0.0051609389397711,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
24,1.0,0.0255631062418523,0.0191662428392605,8.962005769363557,0.0063968635041852,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
25,1.0,0.0249772640979952,0.0191648088847145,8.143249781444819,0.0058124552330084,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
26,0.0,0.018135814918111,0.018135814918111,10.63244083674267,0.0075891797549911,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
27,0.08,0.0172424771343216,0.0159775096114085,22.15274252072729,0.0158120931625462,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
28,0.16,0.0179998722454213,0.0147455016508547,28.49608575454866,0.0203398185257306,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
29,0.24,0.0187734529526546,0.0145349516015913,24.74225373701616,0.0176604237951578,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
30,0.32,0.0193969324005372,0.015148407121123,18.600575533780184,0.0132766420655104,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
31,0.4,0.0200411157136914,0.0157544979298807,15.013878350306038,0.0107165441472562,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
32,0.48,0.0201742911353857,0.0151981785140856,14.52402835422092,0.0103669010379878,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
33,0.56,0.0208797282868563,0.0157445916962442,12.847011161573006,0.0091698866249628,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
34,0.64,0.0214321509078897,0.016533242181094,10.724017913895423,0.0076545452633086,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
35,0.72,0.0219857264686413,0.0166212652029112,10.43834676646223,0.0074506400902656,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
36,0.8,0.0225433406203684,0.0167981492487168,10.061266138096048,0.0071814890350435,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
37,0.88,0.0230925042144577,0.0171635539619007,9.4391578231195,0.0067374431285649,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
38,0.96,0.0233675757178453,0.0169798420046014,9.322099512273615,0.006653889730388,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
39,1.0,0.0235858087173917,0.0179234883475183,7.93291046643498,0.0056623201045217,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
40,1.0,0.0230294402801629,0.0169590875656917,8.504564786198163,0.0060703531664512,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
41,1.0,0.0231043324250765,0.0174586907631219,7.909543644298207,0.0056456414306197,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
42,1.0,0.0233068466750961,0.0172111803872717,8.540027936299643,0.006095665907423,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
43,1.0,0.0234245144846764,0.0177850775759328,7.90085094143646,0.0056394367890338,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
44,1.0,0.0229616132800025,0.01675778270859,8.691567016370369,0.0062038308468025,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
45,1.0,0.0225847369492656,0.0172845540060238,7.4255563225409,0.0053001829568457,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
46,1.0,0.0223959551729036,0.0168986168473657,7.70177190954035,0.0054973389789724,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
47,1.0,0.0228369083594192,0.0171743328447895,7.933268041321726,0.0056625753328491,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
48,1.0,0.0223511297707304,0.0169827720394941,7.521069237680146,0.0053683577713634,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
49,1.0,0.022086093823115,0.0161340440237762,8.33882176274001,0.0059520497949607,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
50,1.0,0.0222404583385496,0.0167808652563829,7.648889700571696,0.0054595929340269,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
51,0.0,0.0159933546162915,0.0159933546162915,9.890334794015596,0.0070594823654643,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
52,0.08,0.0147089307111772,0.0136517462781583,18.513937169855293,0.0132148016915455,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
53,0.16,0.0157012771438769,0.0128650800183866,24.83445279285161,0.0177262332568533,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
54,0.24,0.0165308056436855,0.0127189593069782,22.251654210716787,0.0158826939405544,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
55,0.32,0.0168742014076372,0.0130584439394449,16.70586121684373,0.0119242406972474,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
56,0.4,0.0175847427148108,0.0137292174810562,13.50397654254027,0.0096388126641971,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
57,0.48,0.0181883020947376,0.0140836067177882,11.980579771176734,0.0085514488016964,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
58,0.56,0.0190539370770707,0.0141681388885986,12.223220825195312,0.0087246401321879,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
59,0.64,0.0194450074411702,0.0147232459763986,10.336231212423304,0.0073777524713942,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
60,0.72,0.0199556854562928,0.0146795933069002,10.266394538108749,0.0073279047381218,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
61,0.8,0.0205957132833774,0.015260477653808,9.343331346608172,0.0066690445015047,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
62,0.88,0.0209863858880719,0.0150746757616147,9.411711355652471,0.0067178525022501,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
63,0.96,0.0212584083166086,0.0154495667854342,8.47727891652271,0.0060508771709655,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
64,1.0,0.0211533911977753,0.0155610372829768,7.834887966965184,0.0055923540092542,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
65,1.0,0.0213931501664296,0.0159347770039481,7.647181038904672,0.0054583733325515,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
66,1.0,0.0213923359459096,0.0157297556900014,7.933274977134936,0.0056625802834653,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
67,1.0,0.0211747437151092,0.015388903810144,8.10596199228306,0.0057858401086959,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
68,1.0,0.0213322686878117,0.016024950665958,7.435552202089869,0.0053073177745109,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
69,1.0,0.0211186773999772,0.015444535366965,7.949473217280224,0.0056741421964883,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
70,1.0,0.0217136900420441,0.0157542588810126,8.349163426293266,0.0059594314249059,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
71,1.0,0.0212997710238201,0.0155506370156401,8.054536809824933,0.005749134054122,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
72,1.0,0.0211036498423176,0.0149419310625002,8.632567877721305,0.0061617186850259,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
73,1.0,0.0212267136031931,0.0159896912072042,7.337068658886534,0.0052370225973494,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
74,1.0,0.0208929750240511,0.0152790257425019,7.865142928229438,0.0056139492706848,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
75,1.0,0.0207985596863007,0.0151948349249332,7.850818484720557,0.0056037248284943,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
76,0.0,0.0144026809927038,0.0144026809927038,9.875042934610386,0.0070485674051466,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
77,0.08,0.0138924576417364,0.012806662781672,19.01498243543837,0.0135724357140887,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
78,0.16,0.0147798707840418,0.0120083579812387,24.26806087686558,0.0173219563717812,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
79,0.24,0.0155670630623294,0.0119412766223905,21.1655300024784,0.0151074446841387,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
80,0.32,0.0160090991418169,0.0123726111093554,15.921000018264309,0.0113640257089681,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
81,0.4,0.0164579464818793,0.0126637413326387,13.289203730496494,0.0094855130124885,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
82,0.48,0.0170204936329162,0.0130933885547247,11.46223868745746,0.00818146944144,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
83,0.56,0.0175390657451417,0.0132313561108377,10.776966422495216,0.0076923386313313,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
84,0.64,0.018213331595891,0.0133006724086825,10.754116809729371,0.0076760291290002,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
85,0.72,0.0187279884186055,0.0137557899014967,9.675069987171828,0.0069058315397372,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
86,0.8,0.0192416681334225,0.01401987139399,9.14467205664124,0.0065272462931058,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
87,0.88,0.0199843883100483,0.0139226769896769,9.650520604066177,0.0068883087823455,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
88,0.96,0.0203710995012461,0.0142465810846499,8.937969135515617,0.0063797067348434,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
89,1.0,0.0202210280630323,0.0144499536377914,8.085275423647177,0.00577107453508,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
90,1.0,0.0202523565879373,0.0143934598738195,8.208314683702257,0.0058588969905083,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
91,1.0,0.0202864410562647,0.0145570565428998,8.026867683487708,0.0057293844992774,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
92,1.0,0.0200662045843071,0.0147003354975069,7.517582103459522,0.005365868739086,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
93,1.0,0.0196644887704439,0.0142952858498602,7.522253489253496,0.0053692030615656,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
94,1.0,0.0202583188586162,0.0146033872633871,7.922559140908597,0.0056549315780932,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
95,1.0,0.0202554000372236,0.0140623159687777,8.676511287689209,0.0061930844308987,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
96,1.0,0.0200424901576656,0.0146053770858079,7.6173952276056465,0.0054371129390475,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
97,1.0,0.0197159389805312,0.0142020125299541,7.725011035649463,0.0055139265065306,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
98,1.0,0.0198413450459037,0.0144202405906686,7.5949672448514685,0.0054211043860467,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
99,1.0,0.0198529909807022,0.0142722542614045,7.818612016812719,0.0055807366287028,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
100,1.0,0.0197495644479387,0.0141273567434212,7.876713203661369,0.005622207854148,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,100
1,0.0,0.0725073073849533,0.0725073073849533,27.869021295297024,0.0198922350430385,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
2,0.08,0.066531631455879,0.0589787615369064,132.26967220113735,0.0944109009287204,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
3,0.16,0.0540285297490731,0.0503781264403251,31.96385007916075,0.0228150250386586,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
4,0.24,0.0463137172087274,0.0430161192486382,19.249725341796875,0.0137399895373282,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
5,0.32,0.0434909823040167,0.0390944741666317,19.248461097177834,0.0137390871500198,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
6,0.4,0.0405678439396198,0.0379390036969473,9.207513134888927,0.0065721007386787,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
7,0.48,0.0383819242318471,0.034763367338614,10.561664176709725,0.0075386610825908,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
8,0.56,0.0360421462341992,0.0312006487840353,12.112389622312604,0.0086455314934422,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
9,0.64,0.0337079776958985,0.0293280066865863,9.588029803651752,0.0068437043566393,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
10,0.72,0.0317779533903707,0.0266569063744761,9.964703203451752,0.0071125647419355,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
11,0.8,0.0303818537768992,0.0246097699108749,10.10836102264096,0.0072151042274382,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
12,0.88,0.0293226918262062,0.0234823720811894,9.298054637330951,0.0066367270787515,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
13,0.96,0.0282902952396508,0.0216821928630874,9.643699838657572,0.0068834402845521,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
14,1.0,0.0274095745813665,0.0213268407705155,8.521909617414378,0.0060827334885184,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
15,1.0,0.027431328432879,0.021486091775575,8.329276036734532,0.0059452362860346,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
16,1.0,0.026567125674149,0.0202110095721001,8.904918429827449,0.0063561159384921,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
17,1.0,0.0257909556079392,0.0196316136479979,8.629237801137597,0.0061593417567006,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
18,1.0,0.0259925140199637,0.0197946646184933,8.68318661776456,0.00619784912046,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
19,1.0,0.0252912758915412,0.0185569212818988,9.43483056925764,0.006734354439156,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
20,1.0,0.0249742548160179,0.0184984019759929,9.072669645752567,0.0064758527093166,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
21,1.0,0.024358945249608,0.0183404802975028,8.431869699497415,0.0060184651673785,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
22,1.0,0.0244533995712044,0.0179154245803753,9.159703553325,0.0065379754127944,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
23,1.0,0.0242721385538879,0.0179720606391478,8.826409990137273,0.0063000785083064,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
24,1.0,0.0238330095742989,0.0173099135058094,9.13885722497497,0.0065230958065488,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
25,1.0,0.0242476373760387,0.0178558945354789,8.954831691703411,0.0063917428206305,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
26,0.0,0.0160091544379188,0.0160091544379188,13.409690741336709,0.0095715137340019,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
27,0.08,0.0148585429509179,0.013153206133707,29.864711106425585,0.021316710282959,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
28,0.16,0.0165514725853096,0.0123473738762314,36.81213875972863,0.0262756165308555,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
29,0.24,0.017246382706093,0.0127329479978241,26.347174365111076,0.0188059774197794,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
30,0.32,0.0175994150152411,0.0135812782165077,17.591904418637053,0.0125566769583419,outer,nato_outer_o1__train_quality_pass__test_field_quality_stress,1,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,100
