best_epoch,best_validation_loss,beta,bottleneck_dimension,channels,clean_median_absolute_peak_prominence_change,clean_median_absolute_relative_peak_width_change,clean_median_peak_shift_cm1,clean_reconstruction_first_derivative_mae,clean_reconstruction_median_row_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_repeatable_peak_recall,configuration,corrupted_latent_cosine_drift,corrupted_median_absolute_peak_prominence_change,corrupted_median_absolute_relative_peak_width_change,corrupted_median_peak_shift_cm1,corrupted_prediction_agreement,corrupted_reconstruction_first_derivative_mae,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_repeatable_peak_recall,corrupted_target_balanced_accuracy,curriculum,inner_fold,instrument_probe_increment_delta,kl_schedule,latent_cross_instrument_separation_margin,latent_different_target_cross_instrument_distance,latent_instrument_probe_increment,latent_same_master_cross_instrument_distance,latent_sensor_probe_increment,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,loss_name,model_family,n_train,n_validation,outer_fold,parameter_count,raw_instrument_probe_increment,raw_same_master_cross_instrument_distance,raw_sensor_probe_increment,raw_target_balanced_accuracy,representation,run_seed,same_master_distance_delta,sensor_probe_increment_delta,stage,state_sha256,subset,target_balanced_accuracy_delta_from_raw,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_kl_normalized,vae_kl_unnormalized_per_observation,vae_max_kl_per_latent_dimension,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
100,0.021749255698054,1.0,64,8x16,0.0688423067331314,0.3864873615175735,2.0,0.0202269135367588,0.9029797033235843,0.0091156316808426,0.0045578158404213,0.0856434355964769,0.4078602620087336,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1425057500600814,0.0813183672726154,0.3685222717073744,2.0,0.7983870967741935,0.0204862400356314,0.8755218095532058,0.0188836151185461,0.009441807559273,0.113182277846274,0.3842794759825327,0.6542374709667943,clean,4,-0.1678571428571428,linear_warmup_20,0.3544311951157339,1.047764407280679,0.4749338624338625,0.6933332121649454,0.3669467787114847,0.707107741882178,0.7066495349137473,0.7066495349137473,spectral_composite,vae,355,124,1,1082353,0.6427910052910053,0.6494197382483371,0.3273949579831933,0.7234133869472215,arpls_minmax,1119386091,0.0439134739166082,0.0395518207282914,vae_search_core,94a18fc8ed42a9733b2134a1448019934ba15a6179a324afce844ef81a5fa019,strict_core,-0.0163056450650435,61,50,0.0047900097935456,6.710803720757435,1.8272247716302463,0.1048563081368349,0.0184700189049952,0.2139245904492209,-0.2146116358575997,0.0409705489873886
100,0.0220696034450684,1.0,64,8x16,0.0716610557865351,0.3476250100352023,2.0,0.0201512942854414,0.9036497293372688,0.0092586287330806,0.0046293143665403,0.0848991567102904,0.4069868995633188,c8x16_z64_spectral_composite_beta1_cyclical_4,0.151357963681221,0.0855388939380645,0.4002231400052699,2.0,0.8145161290322581,0.0203518395800897,0.8721344646598302,0.0197543638337601,0.00987718191688,0.1143915060952073,0.3676855895196506,0.678973647488685,clean,4,-0.1175925925925925,cyclical_4,0.3672928514906964,1.0661644299401232,0.5251984126984127,0.6988715784494267,0.3444070961718021,0.743472692720813,0.7438961410389983,0.7438961410389983,spectral_composite,vae,355,124,1,1082353,0.6427910052910053,0.6494197382483371,0.3273949579831933,0.7234133869472215,arpls_minmax,10096826,0.0494518402010896,0.0170121381886088,vae_search_core,731af005504d0e830565313ab772ee0317b9c88eece4ece46192a45a44c40cca,strict_core,0.0200593057735914,61,54,0.0049260755320336,6.901431820379095,1.3668551390693071,0.1078348721934233,0.0229474052470065,0.229418447165853,-0.2216356397933614,0.0441427342593669
100,0.0232860952047473,1.0,64,8x16,0.0794246054720133,0.4873443122614632,2.0,0.0181261725166356,0.8692713024383867,0.0163224715769742,0.0081612357884871,0.0987846335679769,0.4791666666666667,c8x16_z64_spectral_composite_beta1_constant,0.1824781149625778,0.0766609199345111,0.5667230628722082,2.0,0.6694915254237288,0.0183803343571916,0.7423900648552446,0.0337918769556659,0.0168959384778329,0.1364529148295523,0.446078431372549,0.6080952380952381,clean,0,-0.117117117117117,constant,0.2913116632037781,1.04691459084749,0.5127413127413127,0.7556029276437118,0.5130536130536132,0.7395238095238096,0.7342625744103363,0.7342625744103363,spectral_composite,vae,363,118,2,1082353,0.6298584298584298,0.6442009991958362,0.5617715617715617,0.777142857142857,arpls_minmax,1622549448,0.1114019284478756,-0.0487179487179485,vae_search_core,89794b57dc59c261fa48e5aabfa7caded5943d637f558be41a0d3cc04f9aa04a,strict_core,-0.0376190476190474,56,49,0.0050849725409094,7.124046529814162,1.2699174873412495,0.1113132270283462,0.0225939111169919,0.215715855254206,-0.2339903041831533,0.0458412989974021
100,0.0208823038107257,1.0,64,8x16,0.0695760389789938,0.4262534501126346,2.0,0.0177905957358852,0.9011462316370088,0.0069357574078604,0.0034678787039302,0.0838170701391331,0.4865196078431372,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1862067133188247,0.0788387060165405,0.4796927995782062,2.0,0.6610169491525424,0.0180411161166043,0.8653674311747142,0.0192715610109055,0.0096357805054527,0.118502658901868,0.4816176470588235,0.618095238095238,clean,0,-0.1094594594594594,linear_warmup_20,0.2733382717468239,1.0507002669038974,0.5203989703989703,0.7773619951570735,0.514918414918415,0.7585714285714286,0.7437961557562887,0.7437961557562887,spectral_composite,vae,363,118,2,1082353,0.6298584298584298,0.6442009991958362,0.5617715617715617,0.777142857142857,arpls_minmax,574214841,0.1331609959612373,-0.0468531468531467,vae_search_core,f7b4a9096b9fffa20a900a57ac6b0a691a85dd78b09d8d371b374d32944fcd44,strict_core,-0.0185714285714284,57,48,0.0045897499707581,6.430239709032211,1.6524471111360075,0.1004724954536283,0.0200839698995607,0.2013550468954605,-0.2119793458453972,0.0396819487214088
100,0.0215112169478404,1.0,64,8x16,0.0777958165854215,0.3704360980860254,2.0,0.0179846958566464,0.8959772432265963,0.0083910883404829,0.0041955441702414,0.085093608476606,0.5171568627450981,c8x16_z64_spectral_composite_beta1_cyclical_4,0.156629204750061,0.0767286261543631,0.5116688825882336,2.0,0.6440677966101694,0.0182546488753951,0.851552812883516,0.0207829286022157,0.0103914643011078,0.1175535759672083,0.4963235294117647,0.571904761904762,clean,0,-0.0792792792792792,cyclical_4,0.2815250429698158,1.0265068663180137,0.5505791505791505,0.7449818233481976,0.5181818181818183,0.72,0.7120050584336298,0.7120050584336298,spectral_composite,vae,363,118,2,1082353,0.6298584298584298,0.6442009991958362,0.5617715617715617,0.777142857142857,arpls_minmax,1015734378,0.1007808241523614,-0.0435897435897434,vae_search_core,539dc168aa3bde20652470563840c7055424737d3fa13c6016cb6f00c406354c,strict_core,-0.057142857142857,58,54,0.0047427273756942,6.6445610533475765,1.4153535555847614,0.1038212664585558,0.0206368925209226,0.2174147354963309,-0.208400985959373,0.0451677441596984
99,0.0218168383448564,1.0,64,8x16,0.0691175294341519,0.258556121171846,2.0,0.0166026118824623,0.9082411657539216,0.0097922758717003,0.0048961379358501,0.0899112627056395,0.4243458475540387,c8x16_z64_spectral_composite_beta1_constant,0.1381012946367263,0.0735891277436167,0.3097348768366475,2.0,0.7478991596638656,0.0169650371909131,0.8705174363411445,0.0209899870294668,0.0104949935147334,0.1217587044439925,0.4323094425483504,0.5892792929528791,clean,1,-0.1416988416988415,constant,0.2725520231080771,1.0570817251049522,0.4477155727155726,0.7845297019968751,0.4013694366635543,0.66160140257476,0.6475726136133251,0.6475726136133251,spectral_composite,vae,362,119,2,1082353,0.5894144144144142,0.6707542637983958,0.4206816059757235,0.655900426532169,arpls_minmax,621531148,0.1137754381984793,-0.0193121693121692,vae_search_core,5fcbf98ef9b80e061dcd3aebd303de37c4cbb5f856d05a852427615465b67a97,strict_core,0.005700976042591,62,54,0.0050807791532757,7.118171593739391,1.5292664748319698,0.111221431152178,0.0228230052235343,0.2242897282902263,-0.2296948902009618,0.0394035391509532
100,0.022495728173927,1.0,64,8x16,0.0784973427653312,0.3499193195022205,2.0,0.0167291652563927,0.8978299935381727,0.016161917904205,0.0080809589521025,0.0973313960367755,0.4243458475540387,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1590313166379928,0.085090197622776,0.3787628302300568,2.0,0.7142857142857143,0.0170575912591467,0.8222642711916616,0.0279194373098287,0.0139597186549143,0.1326605364331813,0.4152445961319681,0.5863597269571444,clean,1,-0.1574646074646072,linear_warmup_20,0.2859743471146425,1.0599251469336044,0.4319498069498069,0.7739507998189619,0.3747205953088305,0.6656053954762683,0.645376503235705,0.645376503235705,spectral_composite,vae,362,119,2,1082353,0.5894144144144142,0.6707542637983958,0.4206816059757235,0.655900426532169,arpls_minmax,400915759,0.1031965360205661,-0.045961010666893,vae_search_core,7a91c47c5824243c8723b7ed8d58ef7fd06c0170ab71213880d8f296fdba901c,strict_core,0.0097049689440993,52,41,0.0056066872193961,7.854968794374055,1.619933605276033,0.1227338874120945,0.0130020638869109,0.2012094108652781,-0.2430846056401621,0.0400817580521106
100,0.0213522095264506,1.0,64,8x16,0.0668953021522611,0.290166938200917,2.0,0.0165010253901549,0.9192964775512148,0.0069567226015984,0.0034783613007992,0.0841425777430101,0.434584755403868,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1506004929542541,0.0712298806756734,0.2906117330474167,2.0,0.7478991596638656,0.0168135295130557,0.8715189452230357,0.0172819447737479,0.0086409723868739,0.1193134657295156,0.4288964732650739,0.5652035757094599,clean,1,-0.1011583011583009,cyclical_4,0.2756923507915245,1.0556389103309298,0.4882561132561132,0.7799465595394053,0.3839572192513369,0.6451935350799358,0.6376387416048074,0.6376387416048074,spectral_composite,vae,362,119,2,1082353,0.5894144144144142,0.6707542637983958,0.4206816059757235,0.655900426532169,arpls_minmax,638235034,0.1091922957410095,-0.0367243867243866,vae_search_core,2478b88a8c43e8dfb8e53d2b09e8ac71a4ac1202cfc9ac9a9c188ded02b0661f,strict_core,-0.0107068914522331,59,46,0.0049595280636463,6.948298817168578,1.5205955536315474,0.108567169018259,0.0202990104544697,0.2134718156039755,-0.2201977189995413,0.0412139259278774
99,0.0244602660338083,1.0,64,8x16,0.0706671089865267,0.3979085916771836,2.0,0.0183584127403789,0.8576320308858933,0.0153756570590232,0.0076878285295116,0.1060204450733751,0.3664529914529914,c8x16_z64_spectral_composite_beta1_constant,0.1427288353443145,0.0716675072908401,0.4145064466328175,2.0,0.7166666666666667,0.0185511204507273,0.7955029160734284,0.0251210422350286,0.0125605211175143,0.1370953949006733,0.3215811965811966,0.5808302808302808,clean,3,-0.0625,constant,0.3019831357215035,1.0233753756539172,0.5215773809523809,0.7213922399324137,0.3629752411331357,0.6583333333333333,0.6574598046250069,0.6574598046250069,spectral_composite,vae,361,120,2,1082353,0.5840773809523809,0.6775316464734245,0.4175784157363104,0.7611263736263736,arpls_minmax,690396970,0.0438605934589892,-0.0546031746031746,vae_search_core,c93832a388170b83493d2308b428bf7e5fd11066495e88a5b66c5908bbcd21f9,strict_core,-0.1027930402930402,62,53,0.0049968016169977,7.000519065413894,1.616646113487112,0.109383110397092,0.0226928219151818,0.22217418081536,-0.2106505039673114,0.0430955663323402
100,0.022641297802329,1.0,64,8x16,0.0710553112439811,0.3189730142742324,2.0,0.018210876797781,0.914256774369682,0.0090203372192928,0.0045101686096464,0.0888527552625605,0.4465811965811966,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1441390812397003,0.0745701156556606,0.2848448910874679,2.0,0.7416666666666667,0.0183739823678755,0.8912460643744359,0.0175241793906181,0.008762089695309,0.1152599893401919,0.4401709401709401,0.5933302808302808,clean,3,-0.075,linear_warmup_20,0.2845171324872778,1.0425225992944165,0.5090773809523809,0.7580054668071387,0.4079247360826308,0.6443223443223445,0.6374516946468166,0.6374516946468166,spectral_composite,vae,361,120,2,1082353,0.5840773809523809,0.6775316464734245,0.4175784157363104,0.7611263736263736,arpls_minmax,84837439,0.0804738203337142,-0.0096536796536795,vae_search_core,054e4174d676c81ff5534ef8eee5d8d7acc53e5c57d45b879aa626456e56bfcf,strict_core,-0.1168040293040291,63,56,0.005380910833323,7.538656077485536,1.2893534360394583,0.1177915012107115,0.0306778624052734,0.2536436392420152,-0.2318118542174185,0.0428753159940242
100,0.0212463933974504,1.0,64,8x16,0.0662485128268599,0.372002889130284,2.0,0.0180953377853161,0.9192956679701684,0.0082359797408081,0.004117989870404,0.0855253326065242,0.4145299145299145,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1634979546070099,0.0834762072190642,0.3009485880372941,2.0,0.675,0.0183640063351383,0.8785408635617764,0.0199722585976049,0.0099861292988024,0.1196174406678809,0.4081196581196581,0.5607448107448108,clean,3,-0.0411458333333333,cyclical_4,0.3009208580511595,1.0603973869774888,0.5429315476190476,0.7594765289263292,0.4276239842029316,0.7137973137973138,0.712500941791714,0.712500941791714,spectral_composite,vae,361,120,2,1082353,0.5840773809523809,0.6775316464734245,0.4175784157363104,0.7611263736263736,arpls_minmax,73431297,0.0819448824529047,0.0100455684666211,vae_search_core,c171b5a2a88accfa2e8a55780a07cbeac0207ecd3601c4d1eb1fa9956476bd63,strict_core,-0.0473290598290597,46,32,0.0052116458759058,7.301515872144126,1.6979827168616173,0.1140861855022519,0.0096593334324968,0.1704945501354207,-0.225056359259501,0.0356256254017353
96,0.022018457492513,1.0,64,8x16,0.0781435084036274,0.3670376109407569,2.0,0.0203931945502056,0.886680959757245,0.012624274587664,0.006312137293832,0.0918489254149192,0.4052401746724891,c8x16_z64_spectral_composite_beta1_constant,0.1465467810630798,0.0800920571200549,0.4337065141482756,2.0,0.6774193548387096,0.0206610168764273,0.8143880273202095,0.0257946446224609,0.0128973223112304,0.1246325059446941,0.3703056768558952,0.6770847677802566,clean,4,-0.1226851851851851,constant,0.3793082936495604,1.0697528394785794,0.5071428571428572,0.6904445458290189,0.3769981325863679,0.6653274670191963,0.6601156865908419,0.6601156865908419,spectral_composite,vae,357,124,2,1082353,0.6298280423280423,0.6494197382483371,0.3668720821661999,0.6738343110523562,arpls_minmax,474826004,0.0410248075806818,0.010126050420168,vae_search_core,8e1ad4c010dd561724aca10f9e065fab339f4c685445fda9e7c110ee273462db,strict_core,-0.0085068440331599,62,57,0.0047254732534795,6.620388028124831,1.483935677252758,0.1034435629394504,0.0239077509230418,0.2246051778791796,-0.2152018182307382,0.0437557697296142
100,0.0216375648855201,1.0,64,8x16,0.0735292360186576,0.3657358482062282,2.0,0.0201663451894399,0.8890063920050308,0.0100649819951875,0.0050324909975937,0.0877777482550924,0.3991266375545851,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1491827964782714,0.0749867595732212,0.3965050009228364,2.0,0.6532258064516129,0.0203769501030665,0.836317547194898,0.0207636783887035,0.0103818391943517,0.1151228560986921,0.3606986899563318,0.5899140020380623,clean,4,-0.1097222222222221,linear_warmup_20,0.3800404238444896,1.0681984582911173,0.5201058201058202,0.6881580344466276,0.3692530345471522,0.6861717021491458,0.6791019614526927,0.6791019614526927,spectral_composite,vae,357,124,2,1082353,0.6298280423280423,0.6494197382483371,0.3668720821661999,0.6738343110523562,arpls_minmax,2111928714,0.0387382961982905,0.0023809523809522,vae_search_core,b90f7d04fb40c6f6a6d0793c251ffa7a8b3cf5e0a522c0a79767a33a7e08caaa,strict_core,0.0123373910967895,46,34,0.0050599546004914,7.088996395288495,1.437367590051322,0.1107655686763827,0.010756544175783,0.1752343963431529,-0.230473801052107,0.0386357456445694
100,0.0225762406424168,1.0,64,8x16,0.0729862404987216,0.4122555849698849,2.0,0.0202083771116273,0.9024204134559892,0.0093478774042125,0.0046739387021062,0.0858424997815573,0.3973799126637554,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1533105075359344,0.0778542954940348,0.5413832504811007,2.0,0.6774193548387096,0.0204812267411228,0.8580520284943312,0.0223706995672944,0.0111853497836472,0.1167850384576039,0.3510917030567685,0.6512148044102932,clean,4,-0.1414682539682539,cyclical_4,0.3602917081533195,1.052059401135084,0.4883597883597884,0.6917676929817643,0.361204481792717,0.6966517713698165,0.6879937270763755,0.6879937270763755,spectral_composite,vae,357,124,2,1082353,0.6298280423280423,0.6494197382483371,0.3668720821661999,0.6738343110523562,arpls_minmax,539537805,0.0423479547334272,-0.0056676003734829,vae_search_core,6660d059cad8036e3bc76e644f4f4d6bedefa685d93b683d925e64e0ae72e227,strict_core,0.0228174603174602,61,58,0.0054897640960141,7.691159498515757,1.3437718099330571,0.1201743671643087,0.0243076431776805,0.2308711198569243,-0.2519363886836037,0.0420042611658573
95,0.0225495580836372,1.0,64,8x16,0.0882597714662551,0.4089879013923829,2.0,0.0182022693917242,0.8745262316267625,0.0137941520644707,0.0068970760322353,0.095049556095742,0.5012254901960784,c8x16_z64_spectral_composite_beta1_constant,0.1685448437929153,0.0772239179350435,0.4402892940499864,2.0,0.7372881355932204,0.0183921459817889,0.7945045366125407,0.0299135927527934,0.0149567963763967,0.1299998694982652,0.4791666666666667,0.6371428571428571,clean,0,-0.1135135135135134,constant,0.2920344450839229,1.0416277332911774,0.5321106821106821,0.7495932882072545,0.5263403263403263,0.72,0.7251641154228505,0.7251641154228505,spectral_composite,vae,360,118,3,1082353,0.6456241956241956,0.6442009991958362,0.5365967365967366,0.739047619047619,arpls_minmax,436065914,0.1053922890114182,-0.0102564102564102,vae_search_core,2416438b3d56f3448e581d87e294adf67fe583e01249904cb70e283f2d52394d,strict_core,-0.0190476190476189,63,58,0.0051321700710302,7.190170269513338,1.6610306682565863,0.1123464104611459,0.0288806255865816,0.243715210727379,-0.2259140357094542,0.0443567410111427
97,0.020734058408919,1.0,64,8x16,0.0781921637244522,0.3494676832804654,2.0,0.0178765409477389,0.9015847647737664,0.0075424746260413,0.0037712373130206,0.0855908125184624,0.5171568627450981,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1593791842460632,0.0802424494177103,0.3808578449985772,2.0,0.7711864406779662,0.0181287720751149,0.848966858930047,0.020892142241678,0.010446071120839,0.1203478172681156,0.4791666666666667,0.6557142857142857,clean,0,-0.1499999999999999,linear_warmup_20,0.2995179220388508,1.0507703796635748,0.4956241956241957,0.7512524576247239,0.514918414918415,0.7128571428571429,0.717614039190866,0.717614039190866,spectral_composite,vae,360,118,3,1082353,0.6456241956241956,0.6442009991958362,0.5365967365967366,0.739047619047619,arpls_minmax,1849235608,0.1070514584288877,-0.0216783216783216,vae_search_core,9d95c7f467317682cc92b859b403c8a0e302056f7326893e8cc8ca8a45691cd4,strict_core,-0.026190476190476,58,49,0.004791708637727,6.713183801455565,1.765353885013215,0.1048934968977431,0.0179704095549255,0.2100701978972087,-0.208944829477725,0.0373680032789707
100,0.0204273051250789,1.0,64,8x16,0.0696794362738728,0.3599172480827101,2.0,0.017800842210561,0.9085930610567552,0.0071910189391569,0.0035955094695784,0.082654415587204,0.5122549019607843,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1626539230346679,0.0699094608426094,0.4246859041179295,2.0,0.788135593220339,0.0180954972720323,0.8610699832780986,0.0188318147773786,0.0094159073886893,0.1166600649249128,0.4742647058823529,0.659047619047619,clean,0,-0.0286357786357785,cyclical_4,0.2810201241925497,1.0401868726511476,0.616988416988417,0.7591667484585979,0.5188811188811189,0.7119047619047619,0.7102804614702711,0.7102804614702711,spectral_composite,vae,360,118,3,1082353,0.6456241956241956,0.6442009991958362,0.5365967365967366,0.739047619047619,arpls_minmax,148731947,0.1149657492627617,-0.0177156177156176,vae_search_core,665da1072174974549f3361443d60f265cf5f211b93fee1e2b8fc83fab899742,strict_core,-0.027142857142857,46,34,0.0048746883445524,6.8294383707179565,1.2097426251881085,0.106709974542468,0.0101917070409859,0.1867453341483423,-0.2095412857511908,0.0434163026511669
96,0.0209593911099584,1.0,64,8x16,0.0698576532304287,0.2669392073741989,2.0,0.0164137560337497,0.9096517954118696,0.0086144338012127,0.0043072169006063,0.0871638782924782,0.4300341296928328,c8x16_z64_spectral_composite_beta1_constant,0.1422468274831771,0.0694310282124206,0.3182529954565394,2.0,0.7899159663865546,0.0167166327053929,0.8720159911962202,0.0202960760640012,0.0101480380320006,0.1197957711606146,0.4129692832764505,0.5347292921745358,clean,1,-0.2002574002574001,constant,0.2745847482721939,1.05234488360921,0.4128056628056629,0.777760135337016,0.3683487536428713,0.5646342175314062,0.5539878898806044,0.5539878898806044,spectral_composite,vae,359,119,3,1082353,0.613063063063063,0.6707542637983958,0.4093059446000623,0.670367300238173,arpls_minmax,1786704326,0.1070058715386202,-0.0409571909571909,vae_search_core,51ab747e08dfb14ed5ad25ca5e51474272a109719b28379c4b937026bbdae194,strict_core,-0.1057330827067668,60,54,0.0052738166015322,7.388617058746735,1.571036950860877,0.1154471415429177,0.0216167519317991,0.233527183594719,-0.2126582810345274,0.0385105721652507
100,0.021179902406425,1.0,64,8x16,0.0623577013611793,0.2500853138467473,2.0,0.0164103296693988,0.9082641041925557,0.007702216570921,0.0038511082854605,0.0871547218776191,0.4209328782707622,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1430975198745727,0.0653153120074421,0.2810047253735476,2.0,0.7563025210084033,0.0167151508936275,0.8895325501179411,0.0180215099357486,0.0090107549678743,0.1205732028163102,0.4152445961319681,0.4940509270069584,clean,1,-0.1482303732303731,linear_warmup_20,0.2680993288744978,1.0508354730599914,0.4648326898326899,0.7827361441854935,0.3635868488809666,0.5986799296377591,0.5852973226896415,0.5852973226896415,spectral_composite,vae,359,119,3,1082353,0.613063063063063,0.6707542637983958,0.4093059446000623,0.670367300238173,arpls_minmax,432410207,0.1119818803870977,-0.0457190957190957,vae_search_core,d1d8e24a60f5d3a2bbb27a9ca8e5db5d26108c8df7f31902d0c7c6b909edc39b,strict_core,-0.0716873706004139,53,44,0.0046143222109013,6.464665417472845,1.4909562823867435,0.1010103971480132,0.0167626936462473,0.1997308300403018,-0.2013959260469722,0.0404364019632339
99,0.0227417868068989,1.0,64,8x16,0.0664591118693351,0.2945593282741928,2.0,0.0165501136274665,0.8773929883170403,0.0113113643502643,0.0056556821751321,0.1038860960704294,0.3947667804323094,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1554064601659774,0.0733935439202468,0.4306657087546788,2.0,0.7647058823529411,0.0168572503820961,0.8214636454431746,0.0217096743554968,0.0108548371777484,0.1414508763698963,0.3720136518771331,0.5045914475630069,clean,1,-0.0471042471042469,cyclical_4,0.2855824357041231,1.067495113949271,0.565958815958816,0.7819126782451479,0.3984834337775513,0.6295928096639115,0.612804843532727,0.612804843532727,spectral_composite,vae,359,119,3,1082353,0.613063063063063,0.6707542637983958,0.4093059446000623,0.670367300238173,arpls_minmax,769215076,0.1111584144467521,-0.0108225108225109,vae_search_core,bca129376aae9203bd9436e26c9772d3b51a514650217a274c695cac836dd984,strict_core,-0.0407744905742615,47,35,0.0046099426209639,6.458529611970433,1.5105568116669708,0.100914525187038,0.0111291326790408,0.193781466369132,-0.1964195673054753,0.0363808870315551
100,0.0248377034201836,1.0,64,8x16,0.0786601975560188,0.633808510007474,2.0,0.0230994692659631,0.7728189103366473,0.0151442738786161,0.007572136939308,0.1084868185649728,0.2314474650991917,c8x16_z64_spectral_composite_beta1_constant,0.1459663659334182,0.0862388356181327,0.6354037146878,2.0,0.7264957264957265,0.0232643081972004,0.6519279033362043,0.0220267524950532,0.0110133762475266,0.1321691062354174,0.221895664952241,0.6446145124716552,clean,2,-0.1120370370370369,constant,0.2723355106792451,1.0288195448116024,0.5209656084656085,0.7564840341323573,0.4752136752136752,0.7553854875283447,0.7096579717269372,0.7096579717269372,spectral_composite,vae,361,117,3,1082353,0.6330026455026454,0.7343894507846789,0.4876068376068376,0.7476473922902495,arpls_minmax,1886455104,0.0220945833476784,-0.0123931623931623,vae_search_core,4dd5a93f284c59a638a4b0c293c7f32b6374e45cba61eb6db18b45c06a037fbc,strict_core,0.0077380952380952,59,54,0.004243903626474,5.9457089806901084,1.2000475977022913,0.0929017028232828,0.0259890542349823,0.2121880742821133,-0.1865934886819815,0.0426579378545284
99,0.0227873615570302,1.0,64,8x16,0.0885981954634189,0.5729501948897548,2.0,0.0230293348750849,0.8749593857443074,0.0099881341521739,0.0049940670760869,0.0881847212532953,0.3115356355620867,c8x16_z64_spectral_composite_beta1_linear_warmup_20,0.1558825373649597,0.0931923538155388,0.5961554290011564,2.0,0.7350427350427351,0.0232577631268819,0.7760724226917438,0.019435697319787,0.0097178486598935,0.1135971736522868,0.2843497428361499,0.6553854875283447,clean,2,-0.1104938271604938,linear_warmup_20,0.26040645900919,1.0420762320171568,0.5225088183421516,0.7816697730079668,0.4816239316239316,0.7494897959183673,0.714096885838807,0.714096885838807,spectral_composite,vae,361,117,3,1082353,0.6330026455026454,0.7343894507846789,0.4876068376068376,0.7476473922902495,arpls_minmax,1957241452,0.0472803222232879,-0.0059829059829059,vae_search_core,e24a8713ebba120398cbca01b6ade2619e5b7a45d56c68f00501486bdee8025a,strict_core,0.0018424036281178,60,50,0.0047462624723578,6.649513723773312,1.2354026513153111,0.103898651933958,0.0223203749448563,0.2092771715928797,-0.2147629887158395,0.0453591533005237
99,0.0230876240783776,1.0,64,8x16,0.0811539201531559,0.6049285991136715,2.0,0.0229676648340991,0.8906211920721882,0.0105412828264866,0.0052706414132433,0.0872058250327482,0.3041880969875092,c8x16_z64_spectral_composite_beta1_cyclical_4,0.1516996026039123,0.0879671834409236,0.6766829106474126,2.0,0.7350427350427351,0.0232083387885976,0.7675679187197769,0.019438531751478,0.009719265875739,0.1128893166975417,0.2843497428361499,0.6254818594104308,clean,2,-0.1272817460317459,cyclical_4,0.262554260488258,1.0524527690980996,0.5057208994708995,0.7898985086098416,0.512820512820513,0.7650226757369615,0.7188396172168992,0.7188396172168992,spectral_composite,vae,361,117,3,1082353,0.6330026455026454,0.7343894507846789,0.4876068376068376,0.7476473922902495,arpls_minmax,1624325271,0.0555090578251626,0.0252136752136754,vae_search_core,00c85874911e56025558c145f635c0abeeed8c4a60874e6b4786ccd9dbbb0e09,strict_core,0.017375283446712,61,53,0.0055025164543949,7.70902555260733,1.590494636615014,0.1204535242594895,0.0203537126815694,0.2255007679163582,-0.2481426785698904,0.0430145449936389
100,0.022231928583595,1.0,64,8x16,0.0770806036889553,0.3900500153149568,2.0,0.0202732786039885,0.881149956356275,0.0111689890248418,0.0055844945124209,0.0899323240526523,0.3851528384279476,c8x16_z64_spectral_composite_beta1_constant,0.1451727300882339,0.080236792564392,0.4267114448464333,2.0,0.6854838709677419,0.0205258765239013,0.837461162581965,0.0233503267660366,0.0116751633830183,0.1205956788964086,0.3545851528384279,0.4971529097468947,clean,4,-0.203968253968254,constant,0.3655401461547312,1.0691795971705584,0.4437169312169312,0.7036394510158273,0.4206162464985994,0.5787781036841187,0.5780251494537209,0.5780251494537209,spectral_composite,vae,354,124,3,1082353,0.6476851851851853,0.6494197382483371,0.3701400560224089,0.6285189851919174,arpls_minmax,2082983303,0.0542197127674901,0.0504761904761904,vae_search_core,bf3549ccdebd6d8935a24b0c6d84880a6ded979eb54826dd609952cee5069a47,strict_core,-0.0497408815077986,60,48,0.0050074683434593,7.015463149186519,1.7476594150454383,0.1096166117060393,0.0151045613302406,0.2040509954612858,-0.2286514279662256,0.0398225523531436
