stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.0,0.6430976430976432,0.5095238095238095,1.0,0.0006075864075683,0.0086291501144122,0.0043145750572061,0.101380868649318,0.8855486266047193,0.0090126113959807,,2.0,0.3255533389818305,0.0759742148220539,6.2627032256189565,0.00447016647082,0.0978547379002961,0.0069953551255519,1.229359039725409,29,23,0.1642314926143033,-0.2280662255927935,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.5,0.531986531986532,0.4631701631701632,0.9565217391304348,0.0011529248440638,0.0087228328479089,0.0043614164239544,0.1014742723351903,0.8838688245178817,0.0090144159259071,,2.0,0.3255533389818305,0.0759823564440012,6.23722607500038,0.0044519814953607,0.0974566574218809,0.0069057062284986,1.2252715676317265,29,23,0.1627976566473396,-0.2278027010319933,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,0.5,0.6430976430976432,0.5095238095238095,1.0,1.6404235338995932e-06,0.008782700883804,0.004391350441902,0.1015192602232542,0.8843283454574965,0.0090092852097993,,2.0,0.3616239694505431,0.07597909681499,6.283127776673675,0.0044847450226079,0.0981738715105261,0.0069359993432836,1.2316297174860151,29,24,0.1640407183365171,-0.2287876408688292,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.0,0.6430976430976432,0.5095238095238095,1.0,2.918295285780914e-05,0.0088542389647844,0.0044271194823922,0.1015548832407372,0.8843759778137855,0.00900945610888,,2.0,0.3583462687935719,0.0760497264564037,6.257929796572341,0.0044667593123285,0.0977801530714428,0.0069277372858721,1.226403554501173,29,24,0.1638286829995155,-0.2283380388701753,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,0.6430976430976432,0.5095238095238095,1.0,0.0001045957833412,0.0089474486369291,0.0044737243184645,0.1015972394667131,0.8844480436393165,0.0090098251254355,,2.0,0.3924489901051269,0.0761158466339111,6.224325942766418,0.0044427736921958,0.0972550928557253,0.006918456918373,1.2195653516848928,29,24,0.1634962271921959,-0.2276981536586232,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,0.5,0.6060606060606061,0.4285714285714285,0.9565217391304348,0.0759154707193374,0.0153755942659555,0.0076877971329777,0.1169065317823364,0.8506753170493561,0.0091104136651983,,1.5,0.2640454135928677,0.0736799575388431,6.274830718802766,0.0044788227828713,0.0980442299812932,0.0081171366012167,1.27019339561381,31,28,0.1625560851948055,-0.2291690649509964,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.0,0.5454545454545454,0.4021164021164021,0.8695652173913043,0.1917333453893661,0.0223875290932578,0.0111937645466289,0.1364378241280341,0.7179894679449453,0.009162653689269,,1.5,0.276159838704377,0.0840106979012489,6.477116452432161,0.0046232094592663,0.1012049445692525,0.0095114260237837,1.4555798902328794,34,31,0.1686091836589026,-0.2231375998676659,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.5,0.4915824915824916,0.3929292929292929,0.5652173913043478,0.3256891369819641,0.0326512226108128,0.0163256113054064,0.1652507041643231,0.6037885746957573,0.0094070827779756,,1.5,0.2775130880889133,0.0718095600605011,6.917522695227307,0.0049375608102978,0.1080862921129266,0.0122873026048113,1.4812309839716395,41,37,0.1907065871536874,-0.2167936391106986,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,0.5,0.6801346801346803,0.5750582750582751,0.9565217391304348,0.0192290730774402,0.0087198522072967,0.0043599261036483,0.1072279446820455,0.8922358859512943,0.0088265992873642,,2.0,0.2578745114683716,0.0543891116976738,5.977752447797823,0.0042667754802268,0.093402381996841,0.0093015945582399,1.5245849093543422,35,31,0.1851978879603057,-0.2157743189156522,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.0,0.6430976430976432,0.5095238095238095,0.9130434782608696,0.0555917918682098,0.0082653483816595,0.0041326741908297,0.108464536358154,0.8994520046964388,0.008599015070586,,1.0,0.2299590217859233,0.0664905710145831,6.163783008816504,0.0043995596065785,0.0963091095127578,0.0080984983497933,1.7288984638162828,34,27,0.1798667760961942,-0.2137334660726834,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.5,0.5824915824915825,0.4687830687830687,0.9130434782608696,0.109190747141838,0.0141321274543779,0.0070660637271889,0.1221388987823204,0.8710151992007236,0.0088955541593145,,1.5,0.2152881453730888,0.0667838249355554,6.866619745076049,0.0049012275125453,0.1072909335168132,0.0104712592687601,1.7947658164258602,44,33,0.1950015758203809,-0.2231675296224481,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,0.6430976430976432,0.5062271062271062,0.9130434782608696,0.0446228012442588,0.0095387526601093,0.0047693763300546,0.1113118059219134,0.8953455053292461,0.0088518893410246,,2.0,0.221688387591169,0.0499164210632443,5.753978889396479,0.0041070513129168,0.08990592014682,0.0085973030815593,1.413913627045155,34,30,0.1847671950367246,-0.2082020510368747,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,0.4915824915824916,0.386111111111111,0.6086956521739131,0.1401779502630233,0.0143308762554286,0.0071654381277143,0.1311715204637066,0.8721690073978684,0.0089502549270138,,1.0,0.2022040197764131,0.0674988701939582,6.044898494189343,0.0043147027082008,0.0944515389717084,0.0124037779382466,1.125012607819696,36,38,0.2047580432826299,-0.2033370743725833,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,0.5151515151515151,0.365079365079365,0.7391304347826086,0.2605272233486175,0.0228985909424391,0.0114492954712195,0.1565001125975089,0.7080089275739876,0.0091877212033956,,1.0,0.2239809439767714,0.0667118951678276,6.46465901743931,0.0046143176427118,0.1010102971474892,0.013018978300833,1.2176304396499185,40,39,0.2093504580337574,-0.2045686910919555,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.6430976430976432,0.5095238095238095,1.0,0.0001498979108873,0.0067865331624709,0.0033932665812354,0.0991120508626991,0.8991382744204444,0.0087461996566269,,2.0,0.2518156343258778,0.0499501652084291,6.066000588696774,0.004329764874159,0.0947812591983871,0.008868690318137,1.6026694022163042,34,29,0.1836896834948853,-0.2201153687301583,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.6430976430976432,0.5095238095238095,1.0,0.0006591392448171,0.0068759502034928,0.0034379751017464,0.0993218582456478,0.8999836306848289,0.0087486924908566,,2.0,0.2507355791240956,0.050342462491244,6.188981525688684,0.0044175456999919,0.0967028363388857,0.0091019703634495,1.6260153832912063,34,29,0.1842180244734466,-0.225358424229806,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,0.6430976430976432,0.5095238095238095,1.0,0.0014515337534248,0.0070319719728214,0.0035159859864107,0.0998294927677681,0.900347872952831,0.0087635283827662,,2.0,0.2411293150107062,0.0501477201469242,6.308817777734977,0.0045030819255781,0.098575277777109,0.0091538959251381,1.636649937961569,34,30,0.1844084864659339,-0.2312327535096789,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.6430976430976432,0.5095238095238095,1.0,8.145882020471618e-05,0.006772363246148,0.003386181623074,0.099184864337614,0.8987060821675402,0.0087425480953188,,2.0,0.2506636859951238,0.0507453284226357,5.98316097318792,0.0042706359551662,0.0934868902060612,0.0088477782764143,1.583522096309748,34,29,0.1834044686408718,-0.2165270039509708,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.6430976430976432,0.5095238095238095,1.0,0.0003788730246014,0.0067882548141955,0.0033941274070977,0.0990803419510447,0.8989298184537402,0.0087418587790555,,2.0,0.2382859290295474,0.0544073078781366,6.0034613583220695,0.0042851258803155,0.0938040837237823,0.0089226683174573,1.5802205385671242,34,29,0.1835493025148183,-0.2174638424821436,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.6430976430976432,0.5095238095238095,1.0,0.0009570484398864,0.0068287721164835,0.0034143860582417,0.0993662545577821,0.8957468260891117,0.0087450000005823,,2.0,0.2255425979651121,0.04949033819139,5.984770484202873,0.0042717847852982,0.0935120388156698,0.0087446203897955,1.5813818554224512,34,29,0.18297883240969,-0.2180420649282021,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,0.6430976430976432,0.5095238095238095,1.0,0.0003287066647317,0.0067526263033302,0.0033763131516651,0.0991576905916383,0.8980988832628269,0.0087425735709826,,2.0,0.2329757229552497,0.0509419590234756,5.957638219304521,0.0042524184291966,0.0930880971766331,0.0086961302793887,1.5750241856373306,34,29,0.1828857738780426,-0.2159561019625668,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,0.6430976430976432,0.5095238095238095,1.0,0.0003852973750326,0.0067336822131062,0.0033668411065531,0.0990703943185076,0.8987323355816481,0.0087381903578009,,2.0,0.2470233004321746,0.0531555614434182,5.944790741067252,0.0042432482091843,0.0928873553291758,0.0089899268123429,1.5719034011951494,34,29,0.1829580564125258,-0.2156410516902072,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,0.6430976430976432,0.5095238095238095,1.0,0.0007495102472603,0.006724038430944,0.003362019215472,0.0991001677613063,0.899109684699614,0.0087362641164509,,2.0,0.2503048416978627,0.0538397338241338,5.9203017830634215,0.0042257685817726,0.0925047153603659,0.0087218452627032,1.5673092737801722,34,29,0.1820306850230459,-0.2152111237033236,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,0.5,0.6430976430976432,0.5095238095238095,1.0,5.623568881674146e-07,0.0067448420410667,0.0033724210205333,0.09907185424601,0.8986083392674185,0.0087406032360207,,2.0,0.2510609418737833,0.0518093928694725,5.962421570345956,0.0042558326697687,0.0931628370366555,0.0087706930201016,1.5747866607690402,34,29,0.183377870531212,-0.2157390778563002,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.0,0.6430976430976432,0.5095238095238095,1.0,1.0848045349121094e-05,0.006758829108323,0.0033794145541615,0.099139424708767,0.8985053528623675,0.0087408955703098,,2.0,0.2358713386348718,0.0514776185154914,5.931763869459558,0.0042339499425121,0.0926838104603055,0.0087363015463699,1.5651310545375428,34,29,0.1830702138960157,-0.2148833417162203,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_broadening,1.5,0.6430976430976432,0.5095238095238095,1.0,4.3420688598416746e-05,0.0067741549858574,0.0033870774929287,0.0992193955811491,0.8983912142874508,0.0087413773657484,,2.0,0.2359175451208383,0.051062949001789,5.89413213672209,0.0042070893195732,0.0920958146362826,0.008686589166018,1.5536537860071074,34,29,0.182626878059723,-0.213899418678436,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,0.5,0.6060606060606061,0.4285714285714285,0.9565217391304348,0.0686596557497978,0.0132009453221933,0.0066004726610966,0.1195258247272038,0.8853759750166731,0.008876757714036,,1.5,0.2447270609668483,0.0548682324588298,5.952228949628424,0.0042485574230038,0.0930035773379441,0.0107555964509156,1.3359806264979148,37,33,0.1913035843323956,-0.212146466385083,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.0,0.4848484848484848,0.3294117647058823,0.6956521739130435,0.1805173605680465,0.0180034677506984,0.0090017338753492,0.1317760475820618,0.7818248803272901,0.0089581014552574,,1.0,0.2367948005632037,0.0651992810890078,6.262465121354975,0.0044699965177408,0.0978510175211714,0.0116938933469617,1.3830257933825454,44,35,0.1962168010438448,-0.2072084615256096,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,composite,1.5,0.4612794612794613,0.353968253968254,0.6086956521739131,0.3089142143726349,0.0275911801506691,0.0137955900753345,0.1543223156400037,0.7055695503059869,0.0091468030230859,,2.0,0.2113492879813805,0.0586426234804093,6.723082773269065,0.0047987742849886,0.1050481683323291,0.0139306906769578,1.412370548684364,48,42,0.2155993124878201,-0.2038370553797073,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,0.5,0.6363636363636364,0.4603174603174603,0.9130434782608696,0.0183728691190481,0.0076859911606714,0.0038429955803357,0.1033637546087149,0.899443579076841,0.0087029142603198,,1.5,0.2663540429005385,0.0630155922845006,6.590475978241286,0.0047041227539195,0.1029761871600201,0.0056206609242321,1.550863157289983,24,22,0.1647401467921356,-0.2251021520891418,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.0,0.6060606060606061,0.4333333333333333,0.9565217391304348,0.0532176494598388,0.007854494356443,0.0039272471782215,0.1086427992499624,0.90846164380007,0.008540395944808,,1.5,0.227128429763806,0.0752188637852668,6.9479775246142585,0.0049592987327724,0.1085621488220977,0.0061430256155232,1.711693708174242,24,19,0.1702047007136511,-0.2178701720314739,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,scale_offset,1.5,0.4646464646464647,0.3692307692307692,0.782608695652174,0.102311797440052,0.01246061818081,0.006230309090405,0.1194377644638014,0.8984433685822943,0.0087478708726627,,1.0,0.2473792549841446,0.0778087503276765,7.593539201189224,0.005420085082933,0.1186490500185816,0.0071140819764563,1.656494921767394,33,26,0.1849039657442873,-0.2231278274224006,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,0.5,0.6060606060606061,0.425,1.0,0.0376374684274196,0.0073758700144211,0.0036879350072105,0.1019479397498774,0.8997157321265739,0.0087356597181411,,1.5,0.2417316581100982,0.0638390928506851,6.321785660988172,0.0045123380877859,0.0987779009529401,0.0062950536887096,1.5988900915729196,24,24,0.1644175377835025,-0.2238094021245556,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.0,0.5151515151515151,0.3781512605042016,0.7391304347826086,0.1183945909142494,0.009566341387965,0.0047831706939825,0.114646098087307,0.8859889085511558,0.0087643285080832,,1.5,0.1979192725532646,0.0694789253175258,6.619984227781939,0.0047251850305367,0.1034372535590928,0.007851346132179,1.398395850101284,27,27,0.1858393270381977,-0.2223262463485693,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,0.6127946127946128,0.513801987486198,0.6521739130434783,0.2468777149915695,0.0166514249344687,0.0083257124672343,0.1423085304228027,0.7505205237745866,0.0089849665715286,,1.5,0.1836402391912243,0.0904763787984848,7.047705705417977,0.0050304823022255,0.1101204016471558,0.0088263893276524,1.7191097810400016,31,30,0.1936619212847092,-0.2236032695290028,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,0.6060606060606061,0.425,1.0,0.0003710156015586,0.0061126706330797,0.0030563353165398,0.0969332750477127,0.9053136583446096,0.0086612263042949,,1.0,0.2510993123234636,0.0615223050117492,6.587572166256238,0.0047020500829808,0.1029308150977536,0.0054306367892342,1.5671424768339453,24,19,0.1626463878806925,-0.2269441469286745,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,0.6060606060606061,0.4333333333333333,0.9565217391304348,0.0018277842318639,0.0062992123407633,0.0031496061703816,0.0972101939961178,0.9044578316197588,0.0086678233498784,,1.0,0.2256761520053229,0.0570159666240215,6.5667314155039005,0.00468717445789,0.1026051783672484,0.0057204226128716,1.5448271598323011,24,20,0.1617527505176361,-0.2306240014700447,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,0.6430976430976432,0.5095238095238095,0.9130434782608696,0.0043949042446911,0.0066078494952374,0.0033039247476187,0.0982875261797439,0.9013495094391248,0.0086829293527537,,1.0,0.235786410554266,0.0654369294643402,6.543500538695043,0.0046705928184832,0.10224219591711,0.0059531197814111,1.51038528229947,24,20,0.1601771416053057,-0.2344400775831396,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,0.6060606060606061,0.425,1.0,0.0001181441839435,0.0060291401952981,0.003014570097649,0.0972681227857056,0.9064259328941846,0.0086567868643349,,1.0,0.2543525308644987,0.0574551373720169,6.644437669825299,0.0047426393075127,0.1038193385910202,0.0054272140222411,1.592707612084584,25,20,0.1641947548599922,-0.2249370716435509,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,0.6060606060606061,0.425,1.0,0.0004918860504403,0.0060013548625411,0.0030006774312705,0.0967987369752525,0.9054991491171728,0.0086502878852542,,1.0,0.2541906222951612,0.0612127482891082,6.657115508567719,0.0047516884429462,0.1040174298213706,0.0053879142962116,1.5927950417789822,24,20,0.164085761293326,-0.2255641813515309,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,0.6060606060606061,0.4333333333333333,0.9565217391304348,0.0013330475194379,0.0060565336101855,0.0030282668050927,0.0972601324432883,0.9053020901445744,0.0086605508556851,,1.5,0.262148171632501,0.0643998743034899,6.633567624773308,0.0047348805316012,0.1036494941370829,0.0052934484559875,1.5844180076490104,23,19,0.1639078781725244,-0.2260275067058145,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,0.6060606060606061,0.4333333333333333,0.9565217391304348,0.000564134621527,0.006011863500879,0.0030059317504395,0.0971745579298158,0.9066509225772198,0.0086542619720733,,1.5,0.2620737382031525,0.067623496055603,6.61550337874913,0.0047219867086003,0.1033672402929551,0.0053821541237284,1.5831987020721732,25,19,0.1637357435416244,-0.2243386879213176,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.0,0.6060606060606061,0.425,1.0,0.0006804129225201,0.0059546811163793,0.0029773405581896,0.0967351499468385,0.9074757059322393,0.0086478217206324,,1.0,0.250981449245236,0.0660665780305862,6.600476495476036,0.0047112608818529,0.103132445241813,0.005322159367522,1.5766158979105749,24,20,0.163972739923417,-0.2240419707447037,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.5,0.6060606060606061,0.4333333333333333,0.9565217391304348,0.0013534063473343,0.0059494486732881,0.002974724336644,0.0967255893393112,0.9079489982553602,0.0086474592204137,,1.0,0.250981449245236,0.0641460418701171,6.558654148255516,0.0046814090993972,0.1024789710664924,0.0053074759618922,1.566866179689548,25,19,0.1625006191092097,-0.2233554802984619,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,0.5,0.6060606060606061,0.425,1.0,4.094579821867228e-07,0.0060004554850524,0.0030002277425262,0.0970503929113845,0.9062270317402152,0.0086535156804161,,1.5,0.2543009214031817,0.0574510246515274,6.636764511794705,0.0047371623924301,0.1036994454967922,0.0053743768561691,1.5890762407288437,25,19,0.1644200616421743,-0.2242994114232873,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
domain,domain__strict_core__domain_and_sample__instrument__Mira-1,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,1.0,0.6060606060606061,0.425,1.0,7.411707883875351e-06,0.0059957841122874,0.0029978920561437,0.0970410517634278,0.9062654307335374,0.0086530547479626,,1.5,0.2544688855675019,0.0623417496681213,6.611091668700172,0.0047188377364026,0.1032983073234401,0.0053501573019751,1.5823023433222811,25,19,0.164028040501841,-0.2238553693303639,,,,strict_core,domain_and_sample,instrument,Mira-1,433.0,23.0
