configuration,representation,curriculum,run_seed,epoch,train_loss,validation_loss
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,76,0.010272301363022946,0.011720461898252495
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,77,0.010272590968325652,0.011796020990253514
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,78,0.010257432751810354,0.01172128170887884
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,79,0.010198154599915223,0.011704476072620124
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,80,0.010182543812082947,0.011654432433155866
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,81,0.010180282710089208,0.011657596557823002
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,82,0.010162743667747763,0.01171917569401682
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,83,0.010144557073218388,0.011744925497561438
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,84,0.010132488269791089,0.011599753489797441
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,85,0.010050692667577478,0.011538126935752539
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,86,0.010039601181710952,0.011572772326568762
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,87,0.010029612134792198,0.011583731899786199
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,88,0.010056542567085495,0.011628702664986635
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,89,0.009994941686398416,0.011570169359572932
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,90,0.009959287030714982,0.011566901810339883
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,91,0.009952524440229269,0.011567339492149843
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,92,0.009966528696620333,0.01151342244229765
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,93,0.009987532783773064,0.01164366304078418
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,94,0.010006091217844855,0.011668190885430727
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,95,0.009981669547314144,0.011517018581239076
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,96,0.009915906884475967,0.011532262102979371
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,97,0.009935763129419056,0.011525772273158416
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,98,0.009917950942000962,0.011509844117885472
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,99,0.009875949755187522,0.011528753786960728
c8x16_z16_spectral_composite_clean,minimal_minmax,clean,2036613505,100,0.009858042027451386,0.01149548288498424
