reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_matched_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,observation_uid,candidate,family_base,row_correlation_to_unsmoothed_family,high_frequency_noise_score,high_frequency_noise_score_reference,relative_high_frequency_noise_reduction
60.0,28.0,3.0,3.0,2.0,0.25341381251988804,0.040763442621005216,session1_row137,minimal_sg15_minmax,minimal_minmax,0.9765844302571406,0.006581669022298223,0.03097113874032431,0.7874902476953838
9.0,9.0,3.0,3.0,1.0,0.031513723654357534,0.0015329254544596549,session1_row138,minimal_sg15_minmax,minimal_minmax,0.9999489453867841,0.000521377089238743,0.001937124921449813,0.7308500430377376
109.0,42.0,4.0,4.0,2.0,0.46576281451721435,0.044630723523107665,session1_row139,minimal_sg15_minmax,minimal_minmax,0.9716942311124893,0.008856169648417973,0.04188013396535876,0.7885353075579135
27.0,8.0,3.0,3.0,0.5,0.07424494466943561,0.013525385161140116,session1_row140,minimal_sg15_minmax,minimal_minmax,0.9941404799024742,0.0035059532373063686,0.019137519838235483,0.8168021108826385
10.0,9.0,2.0,2.0,1.0,0.018563727515757685,0.007175784465069557,session1_row141,minimal_sg15_minmax,minimal_minmax,0.9997765450369129,0.0009105148612272424,0.0037668369875190617,0.7582813208418314
144.0,76.0,19.0,13.0,2.0,0.6917206895788741,0.117400758167692,session1_row142,minimal_sg15_minmax,minimal_minmax,0.8627953188227973,0.022725636668228005,0.09778582808810063,0.7675978501940667
87.0,17.0,1.0,0.0,2.0,0.8640389722183425,0.04880764413510763,session1_row143,minimal_sg15_minmax,minimal_minmax,0.9973427972083455,0.0038264779717323383,0.020961977405412592,0.817456249583386
121.0,60.0,18.0,13.0,2.0,0.42842238747023775,0.08760109398523909,session1_row144,minimal_sg15_minmax,minimal_minmax,0.9252878788964717,0.015204943047578598,0.07182550020042246,0.7883071749566575
5.0,5.0,2.0,2.0,1.0,0.010730437815330375,0.004725811405849711,session1_row146,minimal_sg15_minmax,minimal_minmax,0.9999377853408501,0.0006836348103357805,0.002772456312144509,0.7534190864104238
151.0,84.0,1.0,1.0,2.0,0.4115575750326257,0.13351739926085884,session1_row176,minimal_sg15_minmax,minimal_minmax,0.8194508816108959,0.02689697811821756,0.11802678782690067,0.772111241749077
142.0,76.0,4.0,3.0,2.0,0.3403162794400152,0.12894782658610437,session1_row177,minimal_sg15_minmax,minimal_minmax,0.8396406075263387,0.02429947141294961,0.09765246208889383,0.7511637608191629
144.0,72.0,3.0,2.0,2.0,0.39871699144639666,0.08856978963921747,session1_row178,minimal_sg15_minmax,minimal_minmax,0.8260941382979881,0.030115670247850158,0.11630960478390896,0.7410732303337981
144.0,72.0,4.0,2.0,2.0,0.4663670866747515,0.10653177314935637,session1_row179,minimal_sg15_minmax,minimal_minmax,0.8403664270726683,0.023695700961105626,0.1029801684078596,0.7699003475382049
146.0,68.0,7.0,4.0,2.0,0.5440300456758083,0.087559210594187,session1_row181,minimal_sg15_minmax,minimal_minmax,0.8329629915880872,0.023506487983648402,0.10389467294702787,0.773746936999999
147.0,72.0,3.0,1.0,2.0,0.6538756853886074,0.15831618658374735,session1_row182,minimal_sg15_minmax,minimal_minmax,0.7969535662976018,0.027861618372838605,0.11247923866403609,0.7522954573327226
148.0,64.0,4.0,1.0,2.0,0.34811292654296033,0.14078764753731368,session1_row183,minimal_sg15_minmax,minimal_minmax,0.8644185169880287,0.02140296141994464,0.10122677848688125,0.7885642342878825
131.0,68.0,5.0,5.0,1.0,0.37716102242693117,0.09003403140963737,session1_row185,minimal_sg15_minmax,minimal_minmax,0.8763109626266578,0.01946027560470226,0.08703652323098997,0.7764125348498148
142.0,81.0,1.0,1.0,2.0,0.43943074898784734,0.135810633439285,session1_row186,minimal_sg15_minmax,minimal_minmax,0.8021688617858462,0.026963482084806333,0.1027955096752907,0.7376978608309033
86.0,35.0,4.0,4.0,2.0,0.3983151253340855,0.03650662170109775,session1_row188,minimal_sg15_minmax,minimal_minmax,0.9837040391993964,0.007066395514238155,0.032647544362634964,0.7835550681623201
151.0,73.0,2.0,0.0,2.0,0.671530856258761,0.11600649444822969,session1_row189,minimal_sg15_minmax,minimal_minmax,0.8383672894502542,0.023406345954500207,0.10679193470480093,0.780822905594874
122.0,59.0,0.0,0.0,2.0,0.5089366493441415,0.06728985587498215,session1_row190,minimal_sg15_minmax,minimal_minmax,0.910340015570426,0.01271921062890723,0.06367223104280252,0.8002392813853662
11.0,10.0,5.0,5.0,1.0,0.02866806067683676,0.006398738046168917,session1_row191,minimal_sg15_minmax,minimal_minmax,0.9994261896845903,0.0013738496509028597,0.005949469545832715,0.7690803120649357
145.0,71.0,1.0,1.0,2.0,0.33221343729271063,0.11961813473805022,session1_row194,minimal_sg15_minmax,minimal_minmax,0.8624672993308096,0.021978169957261803,0.09701376839937705,0.7734530848571497
10.0,10.0,7.0,7.0,1.0,0.009242655863767515,0.004404948297518432,session1_row199,minimal_sg15_minmax,minimal_minmax,0.999666202222471,0.0010751176986979352,0.004512152493300291,0.7617284211262174
145.0,76.0,8.0,7.0,2.0,0.4761708859839713,0.1426409707801481,session1_row200,minimal_sg15_minmax,minimal_minmax,0.8103508082944675,0.02688371529820897,0.10012841231507513,0.7315076242933554
127.0,56.0,5.0,4.0,2.0,0.39717521413935564,0.10094445426394273,session1_row202,minimal_sg15_minmax,minimal_minmax,0.9225916744125766,0.015652222554861525,0.06904352780355888,0.7732992062718046
128.0,59.0,2.0,1.0,2.0,0.41007895184008597,0.08351831271441415,session1_row204,minimal_sg15_minmax,minimal_minmax,0.8905722074338627,0.016891919993296808,0.0887829783834719,0.8097392056353737
11.0,10.0,6.0,6.0,1.0,0.026032474908639504,0.009888186740548366,session1_row206,minimal_sg15_minmax,minimal_minmax,0.9994970723258584,0.001360923140959365,0.006111971853208065,0.7773348481235167
40.0,17.0,5.0,5.0,2.0,0.16834553270815505,0.019339939953830446,session1_row207,minimal_sg15_minmax,minimal_minmax,0.9973224139345689,0.0032775855210829957,0.013383866032718456,0.7551092103678753
41.0,12.0,1.0,1.0,1.0,0.11777924150739652,0.017692540043077784,session1_row209,minimal_sg15_minmax,minimal_minmax,0.9918323997656583,0.004172603612477345,0.020903062780069686,0.8003831468919582
26.0,15.0,8.0,8.0,1.0,0.06681204921826477,0.015361333358817342,session1_row210,minimal_sg15_minmax,minimal_minmax,0.9976270815064835,0.002782518236410295,0.012011129316703421,0.7683383333038674
104.0,45.0,4.0,4.0,1.0,0.26490247282889123,0.05048635342458013,session1_row211,minimal_sg15_minmax,minimal_minmax,0.9687965381646739,0.00913640234948652,0.045787465076269324,0.8004606209523112
154.0,76.0,3.0,1.0,2.0,0.3366963557415668,0.1269804120791143,session1_row212,minimal_sg15_minmax,minimal_minmax,0.8131986154891081,0.027998333533469966,0.10935280882480453,0.743963288786423
124.0,55.0,5.0,4.0,2.0,0.4046718652499282,0.081036377194772,session1_row213,minimal_sg15_minmax,minimal_minmax,0.9303466809292313,0.014459973960763246,0.07002083633264874,0.7934904134525316
9.0,9.0,6.0,6.0,1.0,0.02972316464642049,0.004254979474719867,session1_row214,minimal_sg15_minmax,minimal_minmax,0.9999296874614776,0.0006501924491705946,0.002961094494445065,0.7804215804695398
11.0,10.0,8.0,8.0,1.0,0.02536621289246928,0.01387118612794555,session1_row215,minimal_sg15_minmax,minimal_minmax,0.9993083238928924,0.0016619995717699293,0.007215773173794969,0.7696713114811176
10.0,9.0,6.0,6.0,1.0,0.029107235573817496,0.008049655213443752,session1_row218,minimal_sg15_minmax,minimal_minmax,0.9994946438997832,0.0012062555373622266,0.0057173321891962866,0.7890177625778648
9.0,9.0,4.0,4.0,0.0,0.01670990197001766,0.002357826873436719,session1_row222,minimal_sg15_minmax,minimal_minmax,0.9999415653380939,0.00047036920985497687,0.0013616375562979129,0.6545562307095585
9.0,9.0,4.0,4.0,0.0,0.01090140503566697,0.0015456546515570935,session1_row223,minimal_sg15_minmax,minimal_minmax,0.9999873068305272,0.00025599294583402576,0.0005681232087121899,0.5494059353528167
10.0,10.0,1.0,1.0,1.0,0.00951657695680157,0.003319043180538432,session1_row224,minimal_sg15_minmax,minimal_minmax,0.999936931135559,0.0006064979966629833,0.0017098380797512982,0.6452892213330513
1.0,1.0,1.0,1.0,0.0,0.058574137558374685,0.00047100808601863164,session1_row225,minimal_sg15_minmax,minimal_minmax,0.9999900381761112,0.0002200405516547862,0.0007331699743920998,0.6998778464199512
11.0,10.0,0.0,0.0,0.0,0.020143728221045883,0.003183346316416001,session1_row226,minimal_sg15_minmax,minimal_minmax,0.9999613530288153,0.0005284554986184859,0.001344632465927265,0.6069888895222677
1.0,1.0,0.0,0.0,3.0,0.008237585567946163,0.00038837884463616135,session1_row227,minimal_sg15_minmax,minimal_minmax,0.9999910193197991,0.00015943150257588575,0.0006169542033563398,0.7415829218626759
9.0,9.0,5.0,5.0,0.0,0.013085400520744906,0.0012325614699008058,session1_row228,minimal_sg15_minmax,minimal_minmax,0.9999911741327768,0.00024842963739140787,0.00045914982460429636,0.458935571617589
10.0,10.0,5.0,5.0,1.0,0.02078596017596091,0.005239639865948997,session1_row229,minimal_sg15_minmax,minimal_minmax,0.9999539440878212,0.0005820838391217546,0.0013242558402745798,0.5604445746668849
9.0,7.0,5.0,5.0,1.0,0.005598224255216882,0.0015319362316338347,session1_row230,minimal_sg15_minmax,minimal_minmax,0.9999509568672714,0.00041423054139654594,0.0010833736658277199,0.6176475813817524
1.0,1.0,0.0,0.0,0.0,0.003460173806637729,0.001309209985958848,session1_row231,minimal_sg15_minmax,minimal_minmax,0.9999880140964195,0.00015723355563451,0.0005455450262274893,0.7117862906352583
9.0,9.0,7.0,7.0,0.0,0.01075943493326046,0.0011739678657531338,session1_row232,minimal_sg15_minmax,minimal_minmax,0.9999858510963608,0.0003194899561193315,0.0007303578710165536,0.5625569754254209
1.0,1.0,0.0,0.0,0.0,0.00454713478657488,0.003988792134060115,session1_row233,minimal_sg15_minmax,minimal_minmax,0.9999851677144654,0.00020403225013278182,0.0007141551331035001,0.7143026204318941
9.0,9.0,5.0,5.0,0.0,0.005722195630228982,0.0019663682920947334,session1_row234,minimal_sg15_minmax,minimal_minmax,0.9999892260179623,0.0002682283277475734,0.0005002565491848259,0.46381845837969593
10.0,10.0,7.0,7.0,0.0,0.006289815552689234,0.0012063796930451426,session1_row235,minimal_sg15_minmax,minimal_minmax,0.9999891858570555,0.00026768223628995233,0.0005389028073159904,0.5032829062013133
9.0,9.0,2.0,2.0,0.0,0.013799767652244058,0.002505192254037142,session1_row236,minimal_sg15_minmax,minimal_minmax,0.9999555697507468,0.0003789558321514624,0.0010102614437429323,0.6248933041060505
12.0,12.0,3.0,3.0,0.5,0.01322071427517801,0.0030678670717915746,session1_row237,minimal_sg15_minmax,minimal_minmax,0.9999565991661601,0.0005386769188445645,0.001269825015742191,0.5757864964333553
9.0,9.0,0.0,0.0,1.0,0.0038526129317881645,0.0010461971564148242,session1_row238,minimal_sg15_minmax,minimal_minmax,0.9999554314085408,0.0004685465451993842,0.0011776030788764697,0.6021184441480774
11.0,11.0,6.0,6.0,0.0,0.003383808989599729,0.0017735842380942751,session1_row239,minimal_sg15_minmax,minimal_minmax,0.9998944444796839,0.000624703430433728,0.0013334737700575314,0.5315217708356004
10.0,9.0,0.0,0.0,1.0,0.02097713029014779,0.004069314696270754,session1_row240,minimal_sg15_minmax,minimal_minmax,0.9998387905609539,0.0007691104512411777,0.001986899267730012,0.61290918783222
7.0,7.0,0.0,0.0,2.0,0.014361939132671718,0.0011025717570390392,session1_row241,minimal_sg15_minmax,minimal_minmax,0.999953270389988,0.0004056449963307128,0.0011328569563717455,0.641927434837059
4.0,4.0,0.0,0.0,2.0,0.005531133709534479,0.0004943396166820838,session1_row242,minimal_sg15_minmax,minimal_minmax,0.9999840009278359,0.00021128011398435014,0.0005649245676418256,0.6260029637827571
11.0,8.0,1.0,1.0,1.0,0.05107599512614609,0.0046862657410685765,session1_row243,minimal_sg15_minmax,minimal_minmax,0.999488448976249,0.0012171918857382153,0.0035872777484995274,0.6606920425251885
9.0,9.0,2.0,2.0,0.0,0.002458725819721308,0.0006111488498646567,session1_row244,minimal_sg15_minmax,minimal_minmax,0.999985639644196,0.00028243794577467013,0.0006492604716516501,0.5649851514043696
8.0,8.0,0.0,0.0,0.0,0.009010486730038087,0.005078955083694554,session1_row245,minimal_sg15_minmax,minimal_minmax,0.9999124497282016,0.0005211655166724187,0.0014823279974908855,0.6484141717928908
44.0,17.0,6.0,6.0,2.0,0.09297639409873959,0.019977410506410442,session1_row246,minimal_sg15_minmax,minimal_minmax,0.9937649169044286,0.004546975422805263,0.020792387356530495,0.7813153754382541
105.0,53.0,4.0,3.0,2.0,0.3838507842674679,0.0608081335762399,session1_row247,minimal_sg15_minmax,minimal_minmax,0.9265661704224483,0.012156779159787072,0.05447301098562255,0.776829315291646
141.0,65.0,4.0,3.0,3.0,0.4826668991244878,0.12920047050004296,session1_row248,minimal_sg15_minmax,minimal_minmax,0.855643516854259,0.01907818002109009,0.08657293818714498,0.7796288260443612
152.0,72.0,6.0,4.0,2.0,0.41794059051739707,0.11536184411206243,session1_row249,minimal_sg15_minmax,minimal_minmax,0.8184072977799051,0.02590172357120517,0.10727077137111067,0.7585388522881376
12.0,12.0,7.0,7.0,1.0,0.0213917634297663,0.006029851711709416,session1_row250,minimal_sg15_minmax,minimal_minmax,0.9997770435264038,0.0009746276599962301,0.003375545835186419,0.7112681303756004
9.0,9.0,7.0,7.0,0.0,0.011394153663978402,0.003444349116747847,session1_row254,minimal_sg15_minmax,minimal_minmax,0.9999766214113001,0.00027818723101784943,0.0005538761769186739,0.49774472596842534
9.0,8.0,2.0,2.0,1.0,0.015233370467412442,0.004511072204618008,session1_row255,minimal_sg15_minmax,minimal_minmax,0.9999252764530605,0.0006769820776211758,0.0018345663821697923,0.6309852376012197
10.0,10.0,3.0,3.0,1.0,0.01947981416056969,0.0035174145120007716,session1_row256,minimal_sg15_minmax,minimal_minmax,0.999859699881703,0.0006579690555755486,0.0015852464500984483,0.5849421044061087
11.0,11.0,6.0,6.0,0.0,0.01644975989641361,0.001784546311551255,session1_row257,minimal_sg15_minmax,minimal_minmax,0.9999684965920284,0.0005523156513531986,0.0012003713849621615,0.5398793587781094
20.0,11.0,8.0,8.0,1.0,0.008113913465101081,0.012567719864109983,session1_row258,minimal_sg15_minmax,minimal_minmax,0.9987496860027899,0.001973015403827675,0.008793217687966709,0.7756207711623362
143.0,74.0,3.0,1.0,2.0,0.4991455945350315,0.12054998730288327,session1_row259,minimal_sg15_minmax,minimal_minmax,0.8271643198683628,0.02066167163878509,0.1008215288680812,0.7950668684481107
136.0,65.0,4.0,3.0,1.0,0.41160955188473414,0.11130570865297651,session1_row260,minimal_sg15_minmax,minimal_minmax,0.872067494151787,0.018655688879771114,0.08367500276022918,0.777045852830994
114.0,56.0,6.0,6.0,2.0,0.2688463304986224,0.07454496129210637,session1_row261,minimal_sg15_minmax,minimal_minmax,0.9390625751556905,0.013584033589479318,0.05902056036502104,0.7698423480653702
45.0,16.0,2.0,2.0,2.0,0.09100999025741348,0.020574537480935788,session2_row15,minimal_sg15_minmax,minimal_minmax,0.9843774435701901,0.004843239209879839,0.025977974401242027,0.8135636314412459
73.0,29.0,2.0,2.0,1.0,0.46652023638986917,0.037533464997619725,session2_row16,minimal_sg15_minmax,minimal_minmax,0.9744121589020677,0.0069189256911625285,0.03289215316775865,0.7896481371750221
140.0,68.0,0.0,0.0,2.0,0.4846953744641613,0.11159315675888228,session2_row17,minimal_sg15_minmax,minimal_minmax,0.8607410054353372,0.019807481843694633,0.0880858494423083,0.7751343493977711
4.0,3.0,1.0,1.0,0.0,0.04305882270089355,0.0025390614586946886,session2_row19,minimal_sg15_minmax,minimal_minmax,0.9999602017848795,0.00043522162612058063,0.001273904380689578,0.6583561272589467
4.0,4.0,1.0,1.0,0.5,0.038710952900750134,0.006244165311417138,session2_row25,minimal_sg15_minmax,minimal_minmax,0.9999247266429349,0.000595875010791084,0.0017941529211117078,0.6678794746091861
6.0,4.0,1.0,1.0,0.5,0.023440976901815395,0.005729080647023405,session2_row30,minimal_sg15_minmax,minimal_minmax,0.9999301289503086,0.0004902429067295661,0.0015583090571508744,0.685400720428399
80.0,36.0,2.0,2.0,2.0,0.3230705709422684,0.05273231743202417,session2_row34,minimal_sg15_minmax,minimal_minmax,0.9596627301578469,0.00883162774749232,0.04362172911131863,0.7975406310704736
56.0,21.0,1.0,1.0,1.0,0.4184303443732266,0.02803626887095731,session2_row35,minimal_sg15_minmax,minimal_minmax,0.9815981242003397,0.005510338045476586,0.030627215804058798,0.8200836118852716
6.0,5.0,1.0,1.0,0.0,0.043812913981234276,0.004071972680867342,session2_row36,minimal_sg15_minmax,minimal_minmax,0.999952226216791,0.0004455537935015823,0.0012093756261082624,0.6315836172956766
7.0,7.0,2.0,2.0,1.0,0.02950724148789448,0.008637926296798826,session2_row37,minimal_sg15_minmax,minimal_minmax,0.9999349922067615,0.0005332729919306326,0.001525223400257395,0.6503640110421607
136.0,61.0,1.0,1.0,2.0,0.5914591856497267,0.08712609802288973,session2_row38,minimal_sg15_minmax,minimal_minmax,0.8984833604550586,0.01786845644044897,0.07256386747477338,0.7537554562308729
94.0,29.0,3.0,3.0,2.0,0.28058265337294047,0.03937499210728798,session2_row39,minimal_sg15_minmax,minimal_minmax,0.9708390570949351,0.0086563497961835,0.038571410555028676,0.7755760115686269
5.0,4.0,2.0,2.0,0.0,0.05789025349135646,0.008327072487932775,session2_row40,minimal_sg15_minmax,minimal_minmax,0.9999308745739246,0.0005808315138264474,0.0017946687674318558,0.676357261926607
3.0,2.0,0.0,0.0,1.5,0.06341226904232579,0.009339577052359077,session2_row41,minimal_sg15_minmax,minimal_minmax,0.9999426137238115,0.0004276434343812478,0.0014840640231309668,0.7118430015714297
143.0,71.0,1.0,0.0,2.0,0.3875898104656457,0.14443023014119688,session2_row42,minimal_sg15_minmax,minimal_minmax,0.8052082393711304,0.026615214704080074,0.11549390626095318,0.7695530823596509
151.0,77.0,1.0,0.0,2.0,0.48148007051286323,0.15376112658359506,session2_row43,minimal_sg15_minmax,minimal_minmax,0.7803905826225017,0.026112711225891625,0.0988923951009249,0.7359482374833552
0.0,0.0,0.0,0.0,,,,session2_row44,minimal_sg15_minmax,minimal_minmax,0.9999604106064214,0.0004715084435443926,0.0016349986211654129,0.7116153876580609
143.0,73.0,7.0,4.0,2.0,0.42148243708806205,0.10991822161255022,session2_row45,minimal_sg15_minmax,minimal_minmax,0.887022907310377,0.01922820415260718,0.08804245306176775,0.7816030393983083
1.0,1.0,0.0,0.0,0.0,0.02249900491650424,0.002543107636100883,session2_row46,minimal_sg15_minmax,minimal_minmax,0.9999504411972011,0.0004976520200085153,0.0016554192772465883,0.6993800743723091
81.0,32.0,1.0,1.0,1.0,0.3100159346128367,0.03876566701160043,session2_row47,minimal_sg15_minmax,minimal_minmax,0.9644197606243902,0.008435530619384641,0.03829594090971107,0.7797278139927993
2.0,2.0,1.0,1.0,0.0,0.06478931889377107,0.0059715761999126,session2_row48,minimal_sg15_minmax,minimal_minmax,0.999949373231436,0.0004298490472047638,0.0013535621168049,0.6824312369059
139.0,69.0,19.0,9.0,2.0,0.490588683731072,0.09598238165703538,session2_row49,minimal_sg15_minmax,minimal_minmax,0.8393357191504675,0.0216236476578024,0.09245046305784975,0.7661055775970352
0.0,0.0,0.0,0.0,,,,session2_row66,minimal_sg15_minmax,minimal_minmax,0.9999548706747912,0.00043480133229141884,0.0014287944398422572,0.6956865731228474
147.0,76.0,11.0,8.0,2.0,0.4473229623516314,0.10315654188170714,session2_row67,minimal_sg15_minmax,minimal_minmax,0.8190876652670946,0.02618519871188109,0.10901003302198693,0.7597909294587625
67.0,25.0,3.0,2.0,2.0,0.18129237160513195,0.03383614627063011,session2_row86,minimal_sg15_minmax,minimal_minmax,0.9817511832046678,0.00546615915374364,0.023963817680694683,0.7718994850245755
6.0,5.0,2.0,2.0,0.0,0.028997822195069176,0.004028382072532866,session2_row87,minimal_sg15_minmax,minimal_minmax,0.9999258852632615,0.0005754587647311891,0.001723699748876238,0.6661490696936296
142.0,77.0,0.0,0.0,2.0,0.5550950923782444,0.11962232533988384,session2_row88,minimal_sg15_minmax,minimal_minmax,0.830008457795499,0.026359233289279686,0.10281181223775072,0.743616684546671
2.0,2.0,0.0,0.0,1.0,0.04452813295060583,0.008589091535034732,session2_row89,minimal_sg15_minmax,minimal_minmax,0.9998788007669014,0.00042208043609706533,0.0013978657504884022,0.6980536679222635
0.0,0.0,0.0,0.0,,,,session2_row90,minimal_sg15_minmax,minimal_minmax,0.9999524059941007,0.00045313587928217514,0.0015622729279125285,0.7099508855423589
145.0,67.0,10.0,7.0,2.0,0.4601046554525832,0.11331703692312034,session2_row91,minimal_sg15_minmax,minimal_minmax,0.8596518190199289,0.01781660271544073,0.0942963820466005,0.811057409322068
79.0,30.0,4.0,4.0,1.0,0.17720499487891322,0.041782778117894784,session2_row92,minimal_sg15_minmax,minimal_minmax,0.9675013083293532,0.007661707077873043,0.045021895433800904,0.8298226450919057
9.0,7.0,2.0,2.0,0.0,0.026414016741121454,0.00602193968820236,session2_row93,minimal_sg15_minmax,minimal_minmax,0.9998918566281733,0.0006671625542810449,0.001972269058859534,0.6617284283378495
89.0,37.0,3.0,3.0,2.0,0.36914251869165077,0.041221563004141704,session2_row94,minimal_sg15_minmax,minimal_minmax,0.9641298696945869,0.008516160583197572,0.03909838330960517,0.782186375437538
6.0,6.0,2.0,2.0,0.5,0.028853770323496467,0.009017283641591538,session2_row95,minimal_sg15_minmax,minimal_minmax,0.9999263353772077,0.0006649985680845714,0.0019640169190002646,0.6614089412106119
86.0,39.0,4.0,3.0,2.0,0.30821910425771865,0.05094340282200102,session2_row96,minimal_sg15_minmax,minimal_minmax,0.9677905920026545,0.008412037792145015,0.038124144927134784,0.7793514370427816
6.0,6.0,2.0,2.0,1.0,0.06217376859929307,0.008673288817691721,session2_row97,minimal_sg15_minmax,minimal_minmax,0.9998890185221517,0.0006790069788423166,0.001826923770821557,0.628333163273161
140.0,66.0,0.0,0.0,2.0,0.5367368149065945,0.11809583001875788,session2_row103,minimal_sg15_minmax,minimal_minmax,0.8652765864521803,0.020579092882216345,0.08643045629607088,0.7618999856749354
2.0,2.0,0.0,0.0,0.0,0.05186367175358069,0.005297478918486115,session2_row104,minimal_sg15_minmax,minimal_minmax,0.9999363556666027,0.00041583864142523066,0.0015611480829145633,0.7336328014131199
14.0,14.0,1.0,1.0,0.0,0.012257166234878408,0.0009292133926902882,session2_row105,minimal_sg15_minmax,minimal_minmax,0.9999185818246913,0.0008685896390201084,0.0015111240913492693,0.42520297042941557
15.0,14.0,3.0,3.0,1.0,0.008179948252644592,0.001018987866950885,session2_row106,minimal_sg15_minmax,minimal_minmax,0.9998843886396078,0.0009266614006778561,0.0017937567544884531,0.48339628639217413
15.0,15.0,1.0,1.0,0.0,0.01003548457285425,0.003003765149094312,session2_row107,minimal_sg15_minmax,minimal_minmax,0.9998987339867728,0.001125170878132826,0.002162991536642771,0.47980800707189564
15.0,14.0,2.0,2.0,1.0,0.007542555122302433,0.002045234289914155,session2_row108,minimal_sg15_minmax,minimal_minmax,0.999902047866116,0.0008613433423020325,0.0016531422011099356,0.47896597054765266
13.0,13.0,1.0,1.0,0.0,0.0062136384752575,0.0010943930178285294,session2_row109,minimal_sg15_minmax,minimal_minmax,0.9999587169466474,0.0006523056243440725,0.0010011862959165522,0.3484672862537449
16.0,14.0,3.0,3.0,0.0,0.006718418826509655,0.001959824212977024,session2_row110,minimal_sg15_minmax,minimal_minmax,0.9999066296579527,0.000989010329091429,0.001835595788362538,0.4612047296242242
14.0,13.0,2.0,2.0,1.0,0.005854814640539664,0.0007188188918929028,session2_row111,minimal_sg15_minmax,minimal_minmax,0.9999282002432481,0.0008200019328346604,0.0014134148604737667,0.4198434191078184
15.0,15.0,4.0,4.0,1.0,0.014168674842136877,0.0026425922875228935,session2_row112,minimal_sg15_minmax,minimal_minmax,0.9998432533842058,0.0008932790928105829,0.0019653361620283385,0.5454827982767751
16.0,15.0,1.0,1.0,1.0,0.014123855921013445,0.00212315269031485,session2_row113,minimal_sg15_minmax,minimal_minmax,0.99981023428733,0.001151929134475527,0.002466308570686657,0.5329338963636603
13.0,13.0,4.0,4.0,0.0,0.0172119269145598,0.002077088552051118,session2_row114,minimal_sg15_minmax,minimal_minmax,0.999881256951041,0.0007831791473016879,0.0017589416992092374,0.5547441125230133
15.0,14.0,1.0,1.0,1.0,0.01010672302948256,0.0017159028647407981,session2_row115,minimal_sg15_minmax,minimal_minmax,0.9999221467866775,0.0010039318914684427,0.0017433923458986275,0.4241503389468144
15.0,15.0,4.0,4.0,1.0,0.008275728524581975,0.00467169647899475,session2_row116,minimal_sg15_minmax,minimal_minmax,0.9998490116353403,0.0013289554352115037,0.002734914160997425,0.5140778258551146
14.0,14.0,4.0,4.0,1.0,0.004844127178608701,0.001119782120780316,session2_row117,minimal_sg15_minmax,minimal_minmax,0.9998847357852463,0.000897586570026366,0.0016278984204117148,0.44862249463983406
13.0,13.0,3.0,3.0,1.0,0.006780295940776385,0.0010321784994669625,session2_row118,minimal_sg15_minmax,minimal_minmax,0.9999512590937912,0.0006566391132402503,0.0011657224765303648,0.43671060097025916
17.0,16.0,0.0,0.0,1.0,0.008473799792325825,0.0067739186683098765,session2_row119,minimal_sg15_minmax,minimal_minmax,0.9997676982383048,0.0014595666702722097,0.003052120410733037,0.5217860130486591
16.0,15.0,1.0,1.0,1.0,0.013859100028803688,0.0025288591747338884,session2_row120,minimal_sg15_minmax,minimal_minmax,0.9998052785117336,0.0011581640147235344,0.002310254742800051,0.4986855807425684
15.0,15.0,5.0,5.0,0.0,0.009579992592368884,0.0011665200886395444,session2_row121,minimal_sg15_minmax,minimal_minmax,0.999922938057056,0.000829968691908233,0.001561228480107752,0.46838742536201317
14.0,14.0,3.0,3.0,0.0,0.009908651421106689,0.0008267816828089816,session2_row122,minimal_sg15_minmax,minimal_minmax,0.9998854119194311,0.0008097996971816658,0.0016487128513788445,0.508829147231783
12.0,12.0,4.0,4.0,0.0,0.0043521426007087066,0.0008632254131824071,session2_row123,minimal_sg15_minmax,minimal_minmax,0.9999561886828723,0.000594308963457704,0.0010880471608765891,0.453783820382476
16.0,14.0,2.0,2.0,0.5,0.0173880579303495,0.006032355457961797,session2_row124,minimal_sg15_minmax,minimal_minmax,0.9996919413495932,0.001199379655148664,0.002762983880199908,0.5659114540104062
80.0,29.0,4.0,4.0,2.0,0.443989295174577,0.03563588909577779,session2_row137,minimal_sg15_minmax,minimal_minmax,0.9728233476137428,0.0071357664123919435,0.03330193165649171,0.7857251499403358
148.0,72.0,17.0,13.0,2.0,0.45134334938168763,0.10621475479321887,session2_row138,minimal_sg15_minmax,minimal_minmax,0.8228323726040425,0.025107363398202198,0.1016405988550608,0.7529789898817378
152.0,72.0,18.0,10.0,2.0,0.46529713481943036,0.14770589314247945,session2_row139,minimal_sg15_minmax,minimal_minmax,0.859497432865367,0.025314592016919657,0.10231177719360987,0.7525740172706066
107.0,48.0,11.0,9.0,2.0,0.3119917429614383,0.07253665307837205,session2_row142,minimal_sg15_minmax,minimal_minmax,0.9248858054015788,0.014188818273048581,0.06131405413363625,0.7685878307423037
79.0,40.0,8.0,8.0,2.0,0.20265076402292714,0.03509154641404352,session2_row143,minimal_sg15_minmax,minimal_minmax,0.9679440935144515,0.007969861388078413,0.035913077426987385,0.7780791299692588
