master_sample_id,target_analyte,instrument_a,instrument_b,observation_uid_a,observation_uid_b,both_quality_pass,best_integer_lag_cm1_b_relative_to_a,best_cosine_similarity,zero_lag_cosine_similarity,similarity_gain_over_zero_lag
31.0,acetaminophen,Agilent-3,Mira-1,session3_row414,session3_row413,True,-1,0.5763661752435257,0.5721177083622484,0.004248466881277335
32.0,acetaminophen,Pendar-3,RMX-2,session1_row142,session1_row143,False,3,0.1040225967579535,0.04630243314503572,0.057720163612917784
32.0,acetaminophen,Pendar-3,RMX-2,session1_row142,session1_row146,False,3,0.14373052709661208,0.10763394286567657,0.03609658423093551
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row169,session1_row142,False,5,0.07860694591605163,0.03268420189269419,0.04592274402335744
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row170,session1_row142,False,-3,0.10029563449316617,0.04967648441302558,0.05061915008014059
32.0,acetaminophen,Pendar-3,RMX-2,session1_row142,session2_row178,False,-2,0.035647365274400676,-0.016277872903969166,0.051925238178369845
32.0,acetaminophen,Pendar-3,RMX-2,session1_row142,session2_row180,False,5,0.0437702732708883,-0.040325864175609336,0.08409613744649763
32.0,acetaminophen,Mira-1,Pendar-3,session3_row415,session1_row142,False,0,0.19516507762204827,0.19516507762204827,0.0
32.0,acetaminophen,Agilent-3,Pendar-3,session3_row416,session1_row142,False,-1,0.24946664444357028,0.24452804447606233,0.004938599967507951
32.0,acetaminophen,Pendar-3,RMX-2,session1_row142,session3_row420,False,0,0.21756433922846757,0.21756433922846757,0.0
32.0,acetaminophen,Pendar-3,RMX-2,session1_row144,session1_row143,False,1,0.15575059766605678,0.14030631690195164,0.015444280764105145
32.0,acetaminophen,Pendar-2,RMX-2,session2_row169,session1_row143,True,2,0.137105011442046,0.08988057576014225,0.047224435681903765
32.0,acetaminophen,Pendar-2,RMX-2,session2_row170,session1_row143,True,-5,0.10176518181829422,0.0558531354012182,0.04591204641707602
32.0,acetaminophen,Mira-1,RMX-2,session3_row415,session1_row143,True,-1,0.22961123347208637,0.22866446279338334,0.0009467706787030239
32.0,acetaminophen,Agilent-3,RMX-2,session3_row416,session1_row143,True,-2,0.2293959825156061,0.21643348641202986,0.012962496103576249
32.0,acetaminophen,Pendar-3,RMX-2,session3_row419,session1_row143,True,-2,0.08438393978305979,0.059223365617702646,0.025160574165357143
32.0,acetaminophen,Pendar-3,RMX-2,session1_row144,session1_row146,False,0,0.3530086393914387,0.3530086393914387,0.0
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row169,session1_row144,False,5,0.14803688888480412,0.04023521189262953,0.10780167699217459
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row170,session1_row144,False,-2,0.10956250639923605,0.09149483323419878,0.018067673165037268
32.0,acetaminophen,Pendar-3,RMX-2,session1_row144,session2_row178,False,0,0.07087317349400218,0.07087317349400218,0.0
32.0,acetaminophen,Pendar-3,RMX-2,session1_row144,session2_row180,False,0,0.12882917718997774,0.12882917718997774,0.0
32.0,acetaminophen,Mira-1,Pendar-3,session3_row415,session1_row144,False,-2,0.25555533751337794,0.23630801160995202,0.019247325903425927
32.0,acetaminophen,Agilent-3,Pendar-3,session3_row416,session1_row144,False,-1,0.26780117934171394,0.26388517531126715,0.003916004030446785
32.0,acetaminophen,Pendar-3,RMX-2,session1_row144,session3_row420,False,0,0.24460499587698759,0.24460499587698759,0.0
32.0,acetaminophen,Pendar-2,RMX-2,session2_row169,session1_row146,False,1,0.13280687254323448,0.13098902412421304,0.0018178484190214395
32.0,acetaminophen,Pendar-2,RMX-2,session2_row170,session1_row146,False,2,0.13564068367355595,0.12784587248012183,0.007794811193434115
32.0,acetaminophen,Mira-1,RMX-2,session3_row415,session1_row146,False,-2,0.4188704361454841,0.4024799855686072,0.01639045057687688
32.0,acetaminophen,Agilent-3,RMX-2,session3_row416,session1_row146,False,-2,0.39392586996536005,0.3807595009532639,0.013166369012096169
32.0,acetaminophen,Pendar-3,RMX-2,session3_row419,session1_row146,False,-3,0.24058055254256788,0.2005397780802083,0.040040774462359596
32.0,acetaminophen,Pendar-2,RMX-2,session2_row169,session2_row178,True,-5,0.1433128394052088,-0.034541664139088976,0.17785450354429777
32.0,acetaminophen,Pendar-2,RMX-2,session2_row169,session2_row180,True,0,0.14915160992671497,0.14915160992671497,0.0
32.0,acetaminophen,Mira-1,Pendar-2,session3_row415,session2_row169,True,-2,0.19254920324977812,0.17699459961971742,0.015554603630060698
32.0,acetaminophen,Agilent-3,Pendar-2,session3_row416,session2_row169,True,-4,0.1923997523996747,0.15080084446714082,0.041598907932533874
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row169,session3_row419,True,3,0.18974956181801797,0.10908466950067627,0.0806648923173417
32.0,acetaminophen,Pendar-2,RMX-2,session2_row169,session3_row420,True,2,0.15592463383405492,0.13539885101508425,0.02052578281897066
32.0,acetaminophen,Pendar-2,RMX-2,session2_row170,session2_row178,True,-3,0.14177322792987787,0.10092078717967788,0.04085244075019999
32.0,acetaminophen,Pendar-2,RMX-2,session2_row170,session2_row180,True,0,0.23148951886348615,0.23148951886348615,0.0
32.0,acetaminophen,Mira-1,Pendar-2,session3_row415,session2_row170,True,0,0.25614366576111036,0.25614366576111036,0.0
32.0,acetaminophen,Agilent-3,Pendar-2,session3_row416,session2_row170,True,0,0.25592309380513295,0.25592309380513295,0.0
32.0,acetaminophen,Pendar-2,Pendar-3,session2_row170,session3_row419,True,0,0.20718191827911697,0.20718191827911697,0.0
32.0,acetaminophen,Pendar-2,RMX-2,session2_row170,session3_row420,True,-1,0.1734978890118128,0.16408016198521655,0.00941772702659624
32.0,acetaminophen,Mira-1,RMX-2,session3_row415,session2_row178,True,-3,0.10351293022598657,0.0865972642359808,0.016915665990005768
32.0,acetaminophen,Agilent-3,RMX-2,session3_row416,session2_row178,True,-2,0.11061462678577749,0.1041292435995011,0.006485383186276394
32.0,acetaminophen,Pendar-3,RMX-2,session3_row419,session2_row178,True,-4,0.11136952858965694,0.0632818233309184,0.04808770525873854
32.0,acetaminophen,Mira-1,RMX-2,session3_row415,session2_row180,True,-3,0.16595995363291632,0.1348488198784962,0.031111133754420123
32.0,acetaminophen,Agilent-3,RMX-2,session3_row416,session2_row180,True,-4,0.1556072308524802,0.11297462298111045,0.04263260787136976
32.0,acetaminophen,Pendar-3,RMX-2,session3_row419,session2_row180,True,0,0.09184858707215501,0.09184858707215501,0.0
32.0,acetaminophen,Agilent-3,Mira-1,session3_row416,session3_row415,True,-1,0.8863958869117533,0.8825303781574966,0.00386550875425673
32.0,acetaminophen,Mira-1,Pendar-3,session3_row415,session3_row419,True,-1,0.6836905628273241,0.6817573625805396,0.00193320024678445
32.0,acetaminophen,Mira-1,RMX-2,session3_row415,session3_row420,True,-1,0.6774345505676057,0.6589169523098053,0.018517598257800416
32.0,acetaminophen,Agilent-3,Pendar-3,session3_row416,session3_row419,True,-1,0.6799652566465886,0.6631133827295992,0.01685187391698939
32.0,acetaminophen,Agilent-3,RMX-2,session3_row416,session3_row420,True,-2,0.6299929145611985,0.5978242213709621,0.03216869319023641
32.0,acetaminophen,Pendar-3,RMX-2,session3_row419,session3_row420,True,-1,0.5145899098987319,0.5103315998647394,0.004258310033992463
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row124,session1_row133,False,0,0.2272026633431683,0.2272026633431683,0.0
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row124,session1_row134,False,2,0.14237549200096944,0.1318242166155146,0.010551275385454834
33.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row173,session1_row124,False,0,0.2083307634276004,0.2083307634276004,0.0
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row124,session2_row179,False,-1,0.2528590701453617,0.24566110798455063,0.007197962160811061
33.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row417,session1_row124,False,-1,0.22549254439544564,0.22497349589264704,0.0005190485027986025
33.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row418,session1_row124,False,0,0.22106294131343082,0.22106294131343082,0.0
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row124,session3_row422,False,-1,0.22183841421419687,0.2108030694305084,0.011035344783688478
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row129,session1_row133,True,-1,0.6254673654937898,0.6191131309595471,0.006354234534242664
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row129,session1_row134,True,3,0.39628053868219093,0.286975931059735,0.10930460762245592
33.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row173,session1_row129,True,0,0.5898887762717809,0.5898887762717809,0.0
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row129,session2_row179,True,-1,0.5384586462948522,0.5272792702865523,0.01117937600829988
33.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row417,session1_row129,True,-1,0.6726143132073553,0.6574534195846142,0.01516089362274109
33.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row418,session1_row129,True,-2,0.6630380127989187,0.6370759366549215,0.02596207614399726
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session1_row129,session3_row422,True,0,0.6110020653513388,0.6110020653513388,0.0
33.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row173,session1_row133,True,-1,0.6859914003102259,0.6782609881748172,0.007730412135408704
33.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row417,session1_row133,True,-2,0.7948583836957129,0.7413934170738266,0.05346496662188638
33.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row418,session1_row133,True,-2,0.74980877124928,0.6901290833894531,0.05967968785982691
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row421,session1_row133,True,-1,0.6687746458129262,0.6439534269888937,0.024821218824032543
33.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row173,session1_row134,True,3,0.4737018171185096,0.34491351735463116,0.12878829976387846
33.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row417,session1_row134,True,2,0.570395957545364,0.4913187174928742,0.07907724005248978
33.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row418,session1_row134,True,2,0.5420720001089301,0.4877595927881255,0.05431240732080461
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row421,session1_row134,True,3,0.4702520212744599,0.34489107941417335,0.12536094186028657
33.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row173,session2_row179,True,-1,0.5791729761038275,0.5731430573898136,0.0060299187140138155
33.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row417,session2_row173,True,-1,0.8225379719654701,0.812497622062481,0.010040349902989076
33.0,benzyl_fentanyl,Agilent-3,Pendar-2,session3_row418,session2_row173,True,-1,0.8212115433256258,0.8026859313358304,0.01852561198979541
33.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row173,session3_row421,True,0,0.6477800910079445,0.6477800910079445,0.0
33.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row173,session3_row422,True,0,0.7191200341345547,0.7191200341345547,0.0
33.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row417,session2_row179,True,-2,0.7045939979753053,0.6687543151840968,0.03583968279120853
33.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row418,session2_row179,True,-2,0.6743961250275681,0.6224769358315073,0.051919189196060755
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row421,session2_row179,True,-1,0.5770204782386508,0.5699173937620153,0.007103084476635435
33.0,benzyl_fentanyl,Agilent-3,Mira-1,session3_row418,session3_row417,True,0,0.9450273976454541,0.9450273976454541,0.0
33.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row417,session3_row421,True,-1,0.7439451529306871,0.7325361769218118,0.011408976008875249
33.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row417,session3_row422,True,-1,0.8338677250973604,0.8124810409466522,0.021386684150708213
33.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row418,session3_row421,True,-1,0.7234340685059435,0.7025806237978979,0.02085344470804562
33.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row418,session3_row422,True,-1,0.7836443388160663,0.7560229979559854,0.027621340860080945
33.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row421,session3_row422,True,0,0.6817095998027645,0.6817095998027645,0.0
34.0,acetaminophen,Pendar-2,RMX-2,session2_row187,session2_row205,False,-4,0.1665831508596426,0.07793179188130334,0.08865135897833926
34.0,acetaminophen,Pendar-2,Pendar-3,session2_row187,session3_row455,False,-5,0.08213701510929196,-0.0031195331481092816,0.08525654825740124
34.0,acetaminophen,Pendar-2,RMX-2,session2_row187,session3_row456,False,1,0.20431986071577912,0.1843072517220236,0.02001260899375551
34.0,acetaminophen,Mira-1,Pendar-2,session3_row467,session2_row187,False,-3,0.3189929772758409,0.23434912703984073,0.08464385023600018
34.0,acetaminophen,Agilent-3,Pendar-2,session3_row468,session2_row187,False,-3,0.3383073339570364,0.2716720531909107,0.06663528076612568
34.0,acetaminophen,Pendar-2,RMX-2,session2_row188,session2_row205,False,-4,0.16280098515357125,0.0455858533903698,0.11721513176320145
34.0,acetaminophen,Pendar-2,Pendar-3,session2_row188,session3_row455,False,-2,0.16108619009971256,0.10602125963536554,0.05506493046434702
34.0,acetaminophen,Pendar-2,RMX-2,session2_row188,session3_row456,False,-1,0.2427240224543967,0.22686480345123364,0.01585921900316306
34.0,acetaminophen,Mira-1,Pendar-2,session3_row467,session2_row188,False,-3,0.28426998702626305,0.24631254399029517,0.037957443035967875
34.0,acetaminophen,Agilent-3,Pendar-2,session3_row468,session2_row188,False,-3,0.25663668348248164,0.2326953575290957,0.02394132595338594
34.0,acetaminophen,Pendar-2,RMX-2,session2_row189,session2_row205,True,-4,0.16675842424331996,0.061336691730296364,0.1054217325130236
34.0,acetaminophen,Pendar-2,Pendar-3,session2_row189,session3_row455,True,5,0.04744878957230988,0.032335506522816464,0.015113283049493415
34.0,acetaminophen,Pendar-2,RMX-2,session2_row189,session3_row456,True,0,0.17617609615318197,0.17617609615318197,0.0
34.0,acetaminophen,Mira-1,Pendar-2,session3_row467,session2_row189,True,-1,0.21909396557654065,0.21455432039439395,0.0045396451821466954
34.0,acetaminophen,Agilent-3,Pendar-2,session3_row468,session2_row189,True,-3,0.21632073469450083,0.18746800476012873,0.0288527299343721
34.0,acetaminophen,Pendar-3,RMX-2,session3_row455,session2_row205,True,4,0.15595325733799853,0.059797957479817934,0.0961552998581806
34.0,acetaminophen,Mira-1,RMX-2,session3_row467,session2_row205,True,-1,0.33287724643669375,0.32782521537654413,0.00505203106014962
34.0,acetaminophen,Agilent-3,RMX-2,session3_row468,session2_row205,True,-3,0.358356278646214,0.3306244477914294,0.02773183085478459
34.0,acetaminophen,Pendar-3,RMX-2,session3_row455,session3_row456,True,1,0.21144069928468603,0.18421909126737493,0.027221608017311105
34.0,acetaminophen,Mira-1,Pendar-3,session3_row467,session3_row455,True,-4,0.2350683985111523,0.1680815498613213,0.06698684864983101
34.0,acetaminophen,Agilent-3,Pendar-3,session3_row468,session3_row455,True,-3,0.20963900267956395,0.19006431396405424,0.019574688715509714
34.0,acetaminophen,Mira-1,RMX-2,session3_row467,session3_row456,True,-2,0.5388189865925185,0.5185210121630351,0.020297974429483334
34.0,acetaminophen,Agilent-3,RMX-2,session3_row468,session3_row456,True,-2,0.50786564324563,0.4831377033856004,0.02472793986002958
34.0,acetaminophen,Agilent-3,Mira-1,session3_row468,session3_row467,True,-1,0.837226564793331,0.8260169515595334,0.011209613233797655
35.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row190,session2_row207,False,-1,0.8159929761304612,0.8094849843765114,0.006507991753949782
35.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row190,session3_row457,False,0,0.7170528897566174,0.7170528897566174,0.0
35.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row190,session3_row458,False,0,0.673761771062258,0.673761771062258,0.0
35.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row469,session2_row190,False,-1,0.8167696047178402,0.8078668844531214,0.008902720264718833
35.0,benzyl_fentanyl,Agilent-3,Pendar-2,session3_row470,session2_row190,False,-2,0.807271696123127,0.7662517226836352,0.04101997343949182
35.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row457,session2_row207,True,-1,0.7946071772505231,0.7891538503305211,0.005453326920002
35.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row469,session2_row207,True,-1,0.9081578649443421,0.8701526188155527,0.038005246128789416
35.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row470,session2_row207,True,-2,0.8761762672032067,0.7993991490795271,0.0767771181236796
35.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row457,session3_row458,True,-1,0.6668535909401324,0.6589093450153591,0.007944245924773274
35.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row469,session3_row457,True,-1,0.8126744713107208,0.8100577002603552,0.0026167710503656183
35.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row470,session3_row457,True,-2,0.8258939034459448,0.7968421345423257,0.029051768903619157
35.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row469,session3_row458,True,-1,0.7861682435615945,0.7545108081289372,0.03165743543265731
35.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row470,session3_row458,True,-2,0.754688953977134,0.7008189704419541,0.05386998353517991
35.0,benzyl_fentanyl,Agilent-3,Mira-1,session3_row470,session3_row469,True,-1,0.9489558058954707,0.9371866810249613,0.011769124870509406
36.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row193,session2_row200,True,-1,0.6966860661213519,0.6847969881191824,0.011889078002169429
36.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row193,session3_row459,True,0,0.6456688707507606,0.6456688707507606,0.0
36.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row193,session3_row460,True,0,0.6541537604603651,0.6541537604603651,0.0
36.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row471,session2_row193,True,-2,0.7455022843223329,0.7163143571618039,0.02918792716052898
36.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row193,session3_row487,False,0,0.4169355611170195,0.4169355611170195,0.0
36.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row193,session3_row488,False,-2,0.12338373307207963,0.09647243736360454,0.026911295708475086
36.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row193,session3_row491,True,-2,0.10856540307665873,0.10159695807497589,0.006968445001682838
36.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row193,session3_row492,True,0,0.6632338947838374,0.6632338947838374,0.0
36.0,benzyl_fentanyl,Pendar-2,Pendar-3,session2_row193,session3_row493,True,2,0.44252233797217716,0.42269852610283476,0.0198238118693424
36.0,benzyl_fentanyl,Pendar-2,RMX-2,session2_row193,session3_row494,True,0,0.7118830311271027,0.7118830311271027,0.0
36.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row495,session2_row193,True,-2,0.7371206961348268,0.6803564374335139,0.05676425870131285
36.0,benzyl_fentanyl,Agilent-3,Pendar-2,session3_row496,session2_row193,True,-2,0.7426653151677847,0.6763255101871847,0.06633980498059999
36.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row499_scan4214,session2_row193,True,-1,0.48990046694495676,0.47690076919638286,0.012999697748573902
36.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row499_scan4213,session2_row193,True,-2,0.5005388727963197,0.4581256857181295,0.042413187078190195
36.0,benzyl_fentanyl,Agilent-3,Pendar-2,session3_row500,session2_row193,True,-5,0.014988112048251599,-0.052229304710143094,0.0672174167583947
36.0,benzyl_fentanyl,Mira-1,Pendar-2,session3_row501,session2_row193,True,-1,0.7296712756741233,0.7043640169237505,0.025307258750372763
36.0,benzyl_fentanyl,Agilent-3,Pendar-2,session3_row502,session2_row193,True,-2,0.5353789615741732,0.49499378711226444,0.04038517446190876
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row459,session2_row200,True,-1,0.7426056207413438,0.7318517226313744,0.010753898109969406
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row471,session2_row200,True,-2,0.8168646677497635,0.7544730733146497,0.06239159443511377
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row487,session2_row200,False,-2,0.4805909397317392,0.4325250321219843,0.04806590760975493
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row488,session2_row200,False,-3,0.178033846869232,0.13276511613793204,0.045268730731299944
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row491,session2_row200,True,0,0.11647421576277271,0.11647421576277271,0.0
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row493,session2_row200,True,0,0.4965951527184675,0.4965951527184675,0.0
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row495,session2_row200,True,-2,0.8362637637321033,0.7311917520280016,0.10507201170410174
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row496,session2_row200,True,-2,0.7982439615715647,0.7139362627480175,0.08430769882354727
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row499_scan4214,session2_row200,True,-2,0.5673710954280499,0.532152489178273,0.03521860624977691
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row499_scan4213,session2_row200,True,-3,0.5692311165641557,0.4890139142815856,0.08021720228257012
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row500,session2_row200,True,-4,0.04165387002378371,0.012124956500541942,0.029528913523241766
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row501,session2_row200,True,-2,0.839050396868254,0.7605896814997023,0.0784607153685517
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row502,session2_row200,True,-2,0.5457417867015867,0.48866672534276595,0.05707506135882073
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row459,session3_row460,True,0,0.7377259012306137,0.7377259012306137,0.0
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row471,session3_row459,True,-1,0.8054507259397369,0.7941373543615566,0.011313371578180242
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row459,session3_row492,True,0,0.7732029322835211,0.7732029322835211,0.0
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row459,session3_row494,True,-1,0.8007105565254158,0.7937582987649684,0.006952257760447389
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row495,session3_row459,True,-1,0.8223888512072487,0.7917523413247797,0.03063650988246902
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row496,session3_row459,True,-2,0.8016109654090046,0.7664760550865926,0.035134910322412005
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row499_scan4214,session3_row459,True,-1,0.5677527930231491,0.5570061208769901,0.010746672146158986
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row499_scan4213,session3_row459,True,-1,0.5506506846566487,0.5350037345574726,0.01564695009917605
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row500,session3_row459,True,-2,0.008530955674961658,7.061448939079961e-05,0.008460341185570859
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row501,session3_row459,True,-1,0.7959372508532145,0.784984332971944,0.010952917881270507
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row502,session3_row459,True,-2,0.5743127991152022,0.5447576566402745,0.02955514247492763
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row471,session3_row460,True,-1,0.8532489167330511,0.8199309759560782,0.03331794077697292
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row487,session3_row460,False,-1,0.49890511830650364,0.49511268726729846,0.0037924310392051797
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row488,session3_row460,False,-3,0.23882291043942355,0.1357115489664714,0.10311136147295216
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row491,session3_row460,True,2,0.1352949329745988,0.12703975517380828,0.00825517780079052
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row493,session3_row460,True,0,0.49885076755320423,0.49885076755320423,0.0
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row495,session3_row460,True,-2,0.8389497764074715,0.7696785632202704,0.06927121318720109
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row496,session3_row460,True,-2,0.8130851282669808,0.749032552220134,0.06405257604684678
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row499_scan4214,session3_row460,True,-2,0.607897853538702,0.5799077289870107,0.027990124551691253
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row499_scan4213,session3_row460,True,-2,0.5967915924942886,0.5402199314745093,0.056571661019779285
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row500,session3_row460,True,-5,0.05008692889523215,0.01338885236559821,0.03669807652963394
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row501,session3_row460,True,-2,0.8414653991534761,0.7949259111513548,0.046539488002121265
36.0,benzyl_fentanyl,Agilent-3,RMX-2,session3_row502,session3_row460,True,-2,0.5487457869754955,0.5010739778873364,0.047671809088159045
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row471,session3_row487,False,-1,0.47359289520506104,0.45652219304940156,0.01707070215565948
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row471,session3_row488,False,1,0.14737970110723808,0.1425964842204988,0.004783216886739272
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row471,session3_row491,True,3,0.16166581210868106,0.14434618282130773,0.017319629287373323
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row471,session3_row492,True,-1,0.8716692215455119,0.8440892503511864,0.027579971194325426
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row471,session3_row493,True,-1,0.5743022298694992,0.5734074814398119,0.0008947484296872865
36.0,benzyl_fentanyl,Mira-1,RMX-2,session3_row471,session3_row494,True,-2,0.8886015722336855,0.8415312976212386,0.04707027461244695
36.0,benzyl_fentanyl,Agilent-3,Mira-1,session3_row496,session3_row471,True,-1,0.9439526569260008,0.9337940962138436,0.01015856071215726
36.0,benzyl_fentanyl,Agilent-3,Mira-1,session3_row500,session3_row471,True,-3,0.03028082192465202,0.01616151214231196,0.01411930978234006
36.0,benzyl_fentanyl,Agilent-3,Mira-1,session3_row502,session3_row471,True,-1,0.6591878998846621,0.652937527667428,0.006250372217234124
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row487,session3_row492,False,-1,0.45518157733520326,0.4511218127384247,0.004059764596778537
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row487,session3_row494,False,-1,0.45079454601234026,0.43532159967370637,0.015472946338633886
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row495,session3_row487,False,-2,0.45853002087921746,0.4199184143470218,0.03861160653219564
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row496,session3_row487,False,-2,0.4483961330213989,0.4105137591489095,0.03788237387248944
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row499_scan4214,session3_row487,False,-1,0.3229040784536379,0.3167993596864066,0.0061047187672312875
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row499_scan4213,session3_row487,False,-2,0.34214845307331054,0.29965580610146675,0.042492646971843795
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row500,session3_row487,False,-5,0.008431601392333883,-0.04253293102307055,0.05096453241540443
36.0,benzyl_fentanyl,Mira-1,Pendar-3,session3_row501,session3_row487,False,-1,0.4904999502114493,0.47056162895193915,0.019938321259510172
36.0,benzyl_fentanyl,Agilent-3,Pendar-3,session3_row502,session3_row487,False,-2,0.36927723913668686,0.3396800936232921,0.029597145513394763
36.0,benzyl_fentanyl,Pendar-3,RMX-2,session3_row488,session3_row492,False,-2,0.17639731378898926,0.1563488079072718,0.02004850588171747
